"lg" "pos1" "pos2" "dn"
5 8374944 8379475 0.111641
5 8380544 8394690 0.038907
5 8395636 8399368 0.015046
5 8395636 8399368 0.014442
5 8413714 8419499 0.051983
5 8413714 8419499 0.03449
5 8420026 8431176 0.05071
5 8435662 8436795 0.025023
5 8444381 8459534 0.028659
5 8464439 8470162 0.105658
5 8475650 8480598 0.064566
5 8481865 8498264 0.045513
5 8492360 8493613 0.061653
5 8512022 8555233 0.027856
5 8563121 8576377 0.080931
5 8563121 8576377 0.076088
5 8786189 8791902 0.049742
5 8794308 8796691 0.010113
5 8794308 8796691 0.042316
5 8799194 8807124 0.035121
5 8811090 8821426 0.049247
5 8811090 8821426 0.050354
5 8811090 8821426 0.062254
5 8822554 8830066 0.029128
5 8822554 8830066 0.026159
5 8833867 8836379 0.04329
5 8865289 8892900 0.031049
5 8908446 8967545 0.044032
5 8997196 8999840 0.127786
5 9060530 9065297 0.095484
5 9087921 9094082 0.038414
5 9137751 9141510 0.029715
5 9162963 9191164 3.1e-05
5 9162963 9191164 0.047787
5 9196696 9202051 0.071366
5 9196696 9202051 0.070027
5 9200389 9205721 0.003623
5 9200389 9205721 0.006662
5 9200389 9205721 0.002303
5 9207198 9212682 3.8e-05
5 9213637 9216684 0.004889
5 9216795 9221139 0.456769
5 9221391 9228699 0.05086
5 9221391 9228699 0.045214
5 9238469 9251007 0.075698
5 9264428 9273060 0.017526
5 9275177 9276600 2.5e-05
5 9278734 9287043 0.001301
5 9291154 9292380 0.183848
5 9294683 9296160 0.031313
5 9297831 9302148 0.069288
5 9306097 9310641 0.039769
5 9314458 9316934 0.035946
5 9319675 9322383 0.059508
5 9319675 9322383 0.062242
5 9322739 9324840 0.058376
5 9329165 9333738 3.2e-05
5 9362856 9371394 0.042734
5 9383442 9386117 0.026304
5 9383442 9386117 0.026528
5 9421587 9424849 0.010138
5 9427298 9428558 0.052232
5 9430229 9431432 0.111969
5 9435405 9438565 0.034133
5 9438717 9441147 2.4e-05
5 9445205 9449418 0.03001
5 9473672 9476294 0.036387
5 9473672 9476294 0.036366
5 9476331 9480586 0.024499
5 9476331 9480586 0.018361
5 9480719 9485818 3.2e-05
5 9492039 9501201 0.028996
5 9502266 9515337 0.036753
5 9502266 9515337 0.047365
5 9518126 9521094 0.040012
5 9520504 9524681 0.039104
5 9526487 9534470 0.011513
5 9535025 9539327 0.020495
5 9535025 9539327 0.029169
5 9554436 9565121 0.013619
5 9574102 9581228 0.049722
5 9574102 9581228 0.053125
5 9582023 9583229 0.051987
5 9585685 9589727 0.031487
5 9593495 9596985 6e-05
5 9593495 9596985 0.002696
5 9601743 9614869 0.005943
5 9619299 9621532 0.022217
5 9624200 9627217 0.070967
5 9624200 9627217 0.064876
5 9624200 9627217 0.079627
5 9634157 9637430 0.024643
5 9638716 9646091 0.015618
5 9652729 9654455 0.111803
5 9669236 9671263 0.100208
5 9669236 9671263 0.108872
5 9673592 9680896 0.026843
5 9715934 9724579 1.8e-05
5 9729966 9739512 0.009885
5 9740351 9744541 2.6e-05
5 9752010 9753346 0.022752
5 9759868 9760821 0.0033
5 9761656 9767013 0.031106
5 9761656 9767013 0.041148
5 9767169 9769690 0.11173
5 9774074 9779340 0.018513
5 9782975 9788580 0.073701
5 9782975 9788580 0.06827
5 9789146 9793419 0.310096
5 9789146 9793419 0.306058
5 9789146 9793419 0.312769
5 9796740 9802863 0
5 9805590 9808213 0.217574
5 9813451 9824646 0.049947
5 9843538 9849484 0.05396
5 9843538 9849484 0.046106
5 9849179 9853443 0.004668
5 9849179 9853443 0.010166
5 9854759 9863173 0
5 9873036 9882672 0.002321
5 9885787 9895081 0.03622
5 9897234 9898560 0.305525
5 9901221 9902798 0.044577
5 9903254 9905822 0.076463
5 9906473 9910321 0.035773
5 9906473 9910321 0.039164
5 9911444 9913659 0.076034
5 9921592 9924552 0.0826
5 9924427 9925787 0.073292
5 9928873 9930839 4.8e-05
5 9942067 9963447 0.001449
5 9974960 9977703 0.0316
5 9974960 9977703 0.028888
5 9974960 9977703 0.022527
5 9979790 9980629 0.073232
5 9983368 9993908 0.012809
5 10013775 10014765 0.064201
5 10018872 10034886 0.035533
5 10018872 10034886 0.036132
5 10018872 10034886 0.038971
5 10034443 10040862 0.028882
5 10051108 10053334 0.009201
5 10068042 10071545 0.036434
5 10080845 10088948 0.03592
5 10090646 10096044 0.018507
5 10097308 10098461 0.0343
5 10102897 10108491 0.06974
5 10112340 10123816 3.1e-05
5 10204449 10216937 0.040199
5 10234489 10235316 0.024522
5 10257364 10276787 0.028731
5 10300632 10305691 0.056206
5 10314662 10318475 0.026979
5 10321127 10325727 0
5 10326670 10329459 0.023885
5 10326670 10329459 0.03284
5 10348106 10349787 0.077573
5 10350381 10351453 0.043516
5 10353937 10357125 9e-06
5 10358307 10368592 0.093769
5 10371534 10399882 3.4e-05
5 10406807 10408748 0.035222
5 10425668 10426748 0.005917
5 10429039 10432540 0.008506
5 10445058 10448135 0.027512
5 10460510 10478619 0.044035
5 10465371 10470728 0.01547
5 10479812 10485802 0.049901
5 10489958 10496930 0.030372
5 10509715 10512933 0.006481
5 10514820 10517093 0.033088
5 10526152 10528144 0.01667
5 10575350 10576289 0.071678
5 10576843 10587195 1.5e-05
5 10595790 10596584 0.044067
5 10604655 10612991 0.015417
5 10621959 10623263 3.7e-05
5 10645119 10647116 0.064804
5 10649255 10651211 0.027859
5 10654700 10664876 0.041585
5 10666448 10667261 0.036512
5 10669071 10673105 0.024699
5 10674012 10679397 0.025868
5 10674012 10679397 0.030503
5 10679789 10686214 3.1e-05
5 10679789 10686214 0.071743
5 10689272 10694007 0.038123
5 10698702 10706104 0.018757
5 10760247 10779914 0.022915
5 10785152 10788629 0.044455
5 10795397 10797367 0.016296
5 10799655 10804596 0.017584
5 10808309 10812494 0.09284
5 10814328 10823131 2.3e-05
5 10814328 10823131 0.007161
5 10823950 10827225 0.011362
5 10823950 10827225 0.010338
5 10823950 10827225 0.011145
5 10827206 10836666 0.108377
5 10829823 10833893 0.035917
5 10835575 10838354 0.205919
5 10838648 10842446 1.5e-05
5 10845959 10854423 0.013078
5 10856732 10862000 0.014806
5 10856732 10862000 0.017699
5 10862373 10864962 0.070473
5 10863493 10867562 0.048613
5 10863493 10867562 0.036217
5 10867443 10875176 0.115392
5 10871825 10874232 0.092702
5 10880289 10882445 0.101102
5 10882589 10886118 0.037786
5 10888280 10892319 0.015185
5 10888280 10892319 0.015168
5 10893482 10895023 0.088969
5 10899136 10911266 2.7e-05
5 10926848 10927459 0.05262
5 10929353 10936664 0.050937
5 10937970 10952373 0.061938
5 10953831 10958638 0.048616
5 10961013 10969417 0.043204
5 10961013 10969417 0.051951
5 11002629 11003652 6.1e-05
5 11005454 11009175 0.031201
5 11005454 11009175 0.042175
5 11012183 11019412 0.022888
5 11026861 11038247 0.010001
5 11047105 11049293 0.066315
5 11047105 11049293 0.067113
5 11049846 11050900 0.056459
5 11054853 11057639 0.002517
5 11058008 11061937 0.050217
5 11091408 11093110 0.06138
5 11093608 11095789 0.030802
5 11100048 11105047 0.076215
5 11123566 11126090 0.010529
5 11126315 11128942 0.031101
5 11129230 11136396 0.067496
5 11129230 11136396 0.073912
5 11196570 11252178 0.003434
5 11256608 11259614 0.014437
5 11265977 11279015 0.075728
5 11280726 11288964 0.043833
5 11280726 11288964 0.04549
5 11289871 11290452 0.036122
5 11304063 11306049 0.115469
5 11308451 11309548 0.04691
5 11310420 11316812 0.005705
5 11317421 11322859 0.081551
5 11327429 11332499 0.056306
5 11327429 11332499 0.026615
5 11332426 11337512 0.062114
5 11347235 11356918 0.012361
5 11368001 11370674 0.014487
5 11372152 11374064 0.067972
5 11374771 11375978 9e-06
5 11376040 11380955 2.2e-05
5 11376040 11380955 0.051892
5 11376040 11380955 0.058901
5 11376040 11380955 0.009688
5 11381211 11384297 0.027866
5 11384466 11388562 0.104025
5 11389072 11390915 0.028877
5 11393346 11394793 0.149457
5 11395658 11403738 0.0292
5 11498357 11508484 0.021907
5 11512346 11514776 0.032821
5 11520659 11524884 0.067234
5 11520659 11524884 0.069249
5 11525268 11530030 0.063516
5 11525268 11530030 0.056905
5 11530314 11534646 0.022321
5 11535858 11541122 0.002253
5 11544593 11550263 0.006155
5 11563352 11580379 9e-06
5 11563352 11580379 1e-05
5 11579931 11584815 0.048111
5 11579931 11584815 2.6e-05
5 11579931 11584815 1.1e-05
5 11579931 11584815 0.089267
5 11585899 11590773 0.01179
5 11635055 11637439 0.08451
5 11642069 11644013 6.8e-05
5 11674619 11688534 0.034053
5 11674619 11688534 0.034047
5 11691946 11693798 0.129505
5 11698015 11706368 0.029368
5 11698015 11706368 0.02659
5 11717449 11718728 0.066583
5 11721776 11726280 0.024863
5 11721776 11726280 0.065901
5 11749941 11753813 0.072816
5 11755295 11758738 0.079891
5 11760025 11764162 0.062705
5 11767126 11768748 0.023565
5 11771822 11778526 0.018092
5 11771822 11778526 0.009273
5 11771822 11778526 0.015001
5 11780656 11782118 0.226073
5 11841092 11873756 0.017742
5 11879856 11896337 0.059406
5 11910992 11916932 0.031378
5 11910992 11916932 1.5e-05
5 11925228 11945357 0.03122
5 12028549 12036085 0.048694
5 12044379 12050306 0.062461
5 12062493 12063682 5.4e-05
5 12077326 12088117 0.047675
5 12098553 12100685 0.132836
5 12101984 12104042 0.028346
5 12104655 12112727 0.066426
5 12104655 12112727 0.066247
5 12116420 12128789 0.005262
5 12139237 12141422 0.066388
5 12143018 12152536 0.003066
5 12160086 12175224 0.023019
5 12199130 12200797 0.025328
5 12199130 12200797 0.019446
5 12200933 12204489 0.032949
5 12205661 12209604 0.036259
5 12213142 12214096 0.261403
5 12216057 12219723 0.043276
5 12220609 12223074 0.053364
5 12223903 12226539 0.064502
5 12223903 12226539 0.006588
5 12223903 12226539 4.6e-05
5 12227280 12230087 0.066212
5 12229905 12234447 0.054836
5 12242543 12244965 0.037642
5 12246042 12247290 0.078046
6 10914 27469 0.076116
6 35448 70245 0.045484
6 69945 83274 0.023965
6 85476 88028 0.125377
6 96096 107005 0.0343
6 111203 117117 0.012953
6 122463 194645 0.022457
6 122463 194645 0.008861
6 122463 194645 0.015169
6 201524 221743 2.2e-05
6 255380 298465 0.015953
6 314547 336428 2.4e-05
6 314547 336428 0.036008
6 341078 386283 0.078302
6 341078 386283 0.010981
6 442446 447663 0.043611
6 442446 447663 0.049674
6 449006 474852 0.055455
6 485827 497474 0.007499
6 498779 507522 0.001602
6 498779 507522 5.6e-05
6 513497 542415 0.026921
6 513497 542415 0.031523
6 576927 580340 0.063465
6 581331 585252 0.048244
6 591534 600886 0.051094
6 591534 600886 0.050835
6 610346 621924 0.043944
6 610346 621924 0.041132
6 624617 631220 0.032349
6 666448 669910 0.00929
6 670434 675391 0.059346
6 670434 675391 0.057432
6 687960 697822 0.042632
6 711866 729652 0.018585
6 711866 729652 0.017226
6 734075 746734 0.016913
6 773652 789739 0.033992
6 792678 797452 0.042174
6 807793 824115 0.006128
6 827754 834333 0.007929
6 827754 834333 0.008601
6 835006 842062 0.026082
6 847913 850802 0.054677
6 855055 859761 0.050925
6 855055 859761 0.042899
6 860479 861740 0.00683
6 865579 873671 0.045605
6 890075 893483 0.009501
6 904634 906326 0.029728
6 931578 932679 0.064942
6 933407 934265 1.1e-05
6 934292 937136 0.017687
6 938533 978442 0.034355
6 938533 978442 0.023331
6 993318 996867 8e-06
6 1007522 1012734 2e-05
6 1013346 1017880 0.044371
6 1052768 1056426 0.096586
6 1052768 1056426 0.096978
6 1057007 1077203 0.041197
6 1083877 1104107 0.036226
6 1139738 1140597 4e-06
6 1320205 1324886 0.014729
6 1320205 1324886 7e-06
6 1326936 1338403 0.012634
6 1338523 1339481 0.046364
6 1362057 1364572 0.068893
6 1366027 1372623 0.015368
6 1376813 1395692 0
6 1429609 1433600 0.094279
6 1429609 1433600 0.050447
6 1434642 1438648 0.0345
6 1439613 1448443 0.035316
6 1439613 1448443 0.033877
6 1439613 1448443 0.034661
6 1459804 1479124 0.010851
6 1522488 1524113 0.021933
6 1604348 1655313 0.006695
6 1604348 1655313 0.060821
6 1659646 1661365 0.017767
6 1692647 1706352 0.036766
6 1726116 1730115 0.11715
6 1750289 1770682 0.109733
6 1824347 1833888 0.002874
6 1954396 1977668 0.023151
6 1998512 2012886 0.077726
6 2022951 2024073 0.055462
6 2028267 2029062 0.126723
6 2052939 2053880 0.017373
6 2129480 2170937 0.082554
6 2129480 2170937 0.08089
6 2188938 2196270 0.077448
6 2188938 2196270 0.083361
6 2205225 2207753 0.03019
6 2215013 2232639 0.028784
6 2240136 2265800 0.025547
6 2275401 2286634 0.004384
6 2305296 2317459 0.019402
6 2319890 2328619 0.007755
6 2329587 2335342 0.045986
6 2359576 2365585 0.042476
6 2392174 2410823 0.045375
6 2392174 2410823 0.0569
6 2417129 2420132 0.07314
6 2441516 2443117 0.075665
6 2444071 2449559 0.048343
6 2458948 2462670 0.020037
6 2464760 2466700 0.024403
6 2470526 2480470 0.009271
6 2509364 2520251 0.029031
6 2529768 2536327 0.012879
6 2541561 2548249 0.049185
6 2541561 2548249 0.053397
6 2548568 2553753 1.5e-05
6 2600435 2609928 3.1e-05
6 2600435 2609928 0.0075
6 2611749 2615784 0.031341
6 2611749 2615784 0.031246
6 2611749 2615784 0.020526
6 2616217 2619287 0.0892
6 2619824 2621950 0.015054
6 2623392 2632513 0.015385
6 2634931 2638355 0.014379
6 2716019 2725092 0.03631
6 2759500 2773283 0.06948
6 2793166 2802270 0.096989
6 2793166 2802270 0.093884
6 2813198 2836071 0.022081
6 2813198 2836071 0.020543
6 2839942 2846116 0.032601
6 2839942 2846116 0.032486
6 2851674 2858449 0.028592
6 2860444 2863959 2.3e-05
6 2894196 2901932 0.018047
6 2905769 2908116 0.027187
6 2909220 2916950 0.02227
6 2917423 2923164 0.046838
6 2925683 2934870 0.024079
6 2938724 2942498 0.079482
6 2946546 2951616 0
6 2954929 2959614 0.035607
6 2962148 2962564 0.054996
6 2966709 2979350 0.051487
6 2982778 2984402 0.031551
6 2991383 2993839 0.091995
6 3010628 3013439 0.061838
6 3014257 3020961 0.015503
6 3014257 3020961 0.016187
6 3022221 3059426 0.049791
6 3094294 3115753 0.006458
6 3165689 3200700 3e-06
6 3252638 3265797 0.021678
6 3307502 3438351 0.039973
6 3408391 3415881 0.080177
6 3408391 3415881 0.104286
6 3442409 3447586 0.002588
6 3442409 3447586 0.001396
6 3448690 3465896 0.019455
6 3448690 3465896 0.013036
6 3492571 3496610 0.065554
6 3512443 3530346 0.019284
6 3512443 3530346 0.019443
6 3530953 3535991 3.1e-05
6 3530953 3535991 0.040036
6 3557906 3567422 0.031891
6 3557906 3567422 0.029034
6 3557906 3567422 0.021062
6 3639819 3643625 0.017563
6 3639819 3643625 0.106152
6 3645145 3645729 0.041749
6 3650932 3694163 7e-06
6 3650932 3694163 0.006513
6 3650932 3694163 0.018169
6 3693827 3702566 0.016732
6 3706717 3721963 0.031343
6 3734525 3740026 0.010719
6 3752512 3788184 8.4e-05
6 3798716 3804330 0.024175
6 3828235 3847038 0.033563
6 3828235 3847038 0.024872
6 3828235 3847038 0.036419
6 3919210 3920549 3.3e-05
6 3919210 3920549 2.4e-05
6 3948498 3951998 0.026838
6 3962642 3966500 0.123684
6 3971466 3979314 9e-06
6 3971466 3979314 0.00466
6 3992608 4003522 0.065814
6 4004487 4012996 0.072781
6 4019342 4043269 0.078985
6 4059987 4062000 0.101472
6 4064626 4068205 0.099397
6 4091981 4093294 0.055207
6 4097465 4108876 0.015313
6 4097465 4108876 0.025965
6 4113779 4164411 0.020801
6 4172491 4201696 0.027031
6 4217130 4221374 0.018051
6 4243318 4248749 0.039004
6 4243318 4248749 0.046232
6 4275285 4319906 0.018979
6 4327888 4347469 0.043084
6 4390950 4392855 0
6 4394224 4397054 0
6 4400114 4418230 0.003845
6 4400114 4418230 0.009076
6 4428127 4430729 0.021267
6 4428127 4430729 0.033211
6 4433273 4465659 0.009908
6 4518028 4518894 0.003077
6 4584981 4586183 0.055842
6 4592099 4610917 0.015431
6 4592099 4610917 0.016333
6 4667811 4669850 0.067172
6 4697513 4739277 0.019893
6 4774963 4808121 0.085545
6 4811626 4816236 0.044765
6 4817896 4830117 0.047454
6 4830948 4834579 0.03701
6 4830948 4834579 0.039402
6 4837716 4850663 0.064353
6 4863479 4895739 0.024859
6 4898387 4906861 0.016927
6 4910178 4917205 0.029508
6 4923650 4934120 0.010349
6 4944261 4963192 0.055606
6 4965876 4967880 0.036319
6 4965876 4967880 0.036734
6 4996563 4999091 0.009422
6 4996563 4999091 0.008894
6 5085899 5086876 0.070539
6 5087708 5104009 0.004816
6 5087708 5104009 0.014153
6 5087708 5104009 1.3e-05
6 5105077 5125057 0.014142
6 5128048 5139081 0.018354
6 5143262 5148149 0.024199
6 5143262 5148149 0.012295
6 5158326 5161804 0.038501
6 5163146 5167258 0.008113
6 5171228 5174064 0.078447
6 5314692 5319362 0.019173
6 5365274 5382721 0.028926
6 5386670 5395033 2.3e-05
6 5400664 5419711 0.017449
6 5400664 5419711 0.019449
6 5427419 5703681 0.065712
6 5489109 5491455 0.026373
6 5814869 5816904 0.051179
6 5817187 5820331 0.019426
6 5820167 5821469 8.6e-05
6 5838183 5842537 0.056931
6 5838183 5842537 0.057387
6 5842529 5847391 0.005418
6 5854317 5864318 0.029278
6 5865442 5867472 5.7e-05
6 5865442 5867472 5.8e-05
6 5868766 5882068 0.076627
6 5868766 5882068 0.043238
6 5868766 5882068 0.040428
6 5868766 5882068 0.043961
6 5884178 5891657 0.029092
6 5884178 5891657 0.006707
6 5891885 5894361 0.024417
6 5899420 5908301 0.021793
6 5899420 5908301 0.017708
6 5912621 5915250 0.051974
6 5920586 5924012 0.031959
6 5920586 5924012 0.031719
6 5957741 5968757 0.039118
6 5969428 5972512 0.114076
6 6064567 6076218 1.8e-05
6 6080449 6084722 0.052707
6 6087120 6093868 0.014303
6 6087120 6093868 0.079813
6 6102515 6104393 0.111634
6 6106690 6131567 0.003016
6 6106690 6131567 0.016651
6 6106690 6131567 2.8e-05
6 6137924 6172448 0.015881
6 6179356 6183401 0.050549
6 6184473 6186184 0.070525
6 6184473 6186184 0.069439
6 6201649 6219825 0.011889
6 6245324 6247771 2.5e-05
6 6261976 6270820 0.020537
6 6274863 6285588 0.064692
6 6286183 6292232 0.037064
6 6296011 6304236 0.023182
6 6305593 6312081 0.049371
6 6322334 6356621 0.020543
6 6358824 6377941 0.030251
6 6389314 6402549 0.023201
6 6414797 6421650 0.055869
6 6414797 6421650 0.051448
6 6422488 6432234 0.000976
6 6451378 6456048 0.018459
6 6460674 6470397 0.031948
6 6460674 6470397 0.032003
6 6460674 6470397 0.02947
6 6476613 6485834 0.060606
6 6476613 6485834 0.055574
6 6487185 6494806 0.076465
6 6583535 6776890 0.015226
6 6583535 6776890 0.06932
6 6583535 6776890 0.068668
6 6583535 6776890 4.1e-05
6 6882310 6886668 0.05167
6 6889314 6890410 0.014259
6 6892332 6912340 6e-06
6 6913682 6928984 0.129013
6 6955838 6969318 0.020641
6 6980848 6984557 0.045407
6 6987781 6999210 0.021499
6 6987781 6999210 0.021833
6 7007593 7011587 0.028354
6 7021202 7051461 0.016386
6 7054171 7056067 0.052051
6 7056360 7067508 0.05983
6 7069392 7074570 0.060349
6 7077992 7089038 0.0481
6 7077992 7089038 0.024324
6 7095248 7106403 0.082908
6 7110337 7138465 0.093183
6 7197268 7241670 0.001733
6 7246960 7336430 0.007585
6 7390904 7443419 0.053205
6 7479504 7493073 0.039868
6 7494069 7495271 0.099194
6 7501198 7503975 0.069345
6 7506301 7511026 0.039466
6 7506301 7511026 0.035695
6 7513896 7551732 0.027279
6 7570033 7586976 0.057681
6 7570033 7586976 0.061161
6 7590368 7591643 0.011283
6 7594103 7595859 3.2e-05
6 7598936 7600642 0.085426
6 7611306 7689548 0.004202
6 7710406 7724080 0.076356
6 7726619 7732757 0.019746
6 7741397 7751213 0.035948
6 7741397 7751213 0.034631
6 7753433 7757712 0.148551
6 7753433 7757712 0.119289
6 7762917 7774536 0.043659
6 7762917 7774536 0.048475
6 7822041 7837378 0.02287
6 7839496 7843225 0.086147
6 7845744 7847808 0.022071
6 7845744 7847808 0.019422
6 7850109 7857604 0.018134
6 7850109 7857604 0.01836
6 7862426 7867262 0.071725
6 7870637 7876119 5e-06
6 7878617 7883397 8e-06
6 7885169 7888713 0.067923
6 7885169 7888713 0.022318
6 7886909 7888544 0.040665
6 7891342 7896813 0.051286
6 7898542 7919293 0.005361
6 7902558 7910925 0.053466
6 7902558 7910925 0.055578
6 7902558 7910925 0.055527
6 7928242 7932412 0.044438
6 7933852 7934633 0.04663
6 7937331 7939130 0.053078
6 7937331 7939130 0.043292
6 7939521 7946235 0.039562
6 7939521 7946235 0.040909
6 7939521 7946235 0.006424
6 7939521 7946235 0.033591
6 7947061 7950689 0.026448
6 7952231 7979736 0.014413
6 7982340 7984539 0.078942
6 7989365 7995687 0.029543
6 7989365 7995687 0.030493
6 7997692 8000969 0.027223
6 8006824 8009211 1e-06
6 8010222 8017184 0.059637
6 8021702 8022974 0.076071
6 8038026 8038976 0.286284
6 8039684 8040818 0.055143
6 8039684 8040818 0.069518
6 8045112 8049563 0.033444
6 8045112 8049563 0.039586
6 8045112 8049563 0.033334
6 8049615 8051067 0.065419
6 8051786 8054803 0.027024
6 8055004 8059132 0.074429
6 8055004 8059132 0.060512
6 8061949 8076672 0.054002
6 8061949 8076672 0.034555
6 8079153 8082966 0.063597
6 8102677 8107213 0.00677
6 8102677 8107213 0.017915
6 8129731 8142142 0.038724
6 8144654 8148912 0.021199
6 8168140 8175474 0.076012
6 8176997 8208938 0.058229
6 8187115 8187882 0.081329
6 8222823 8223841 0.05713
6 8231272 8233960 0.060634
6 8234907 8243767 0.029322
6 8234907 8243767 0.009354
6 8234907 8243767 0.022782
6 8315400 8318182 0.077095
6 8321996 8323887 0.052724
6 8326400 8342676 0.038596
6 8326400 8342676 0.028755
6 8344779 8353481 0.043653
6 8353733 8359634 0.04299
6 8353733 8359634 2.9e-05
6 8360953 8364894 0.026759
6 8360953 8364894 0.026015
6 8367394 8368248 0.040165
6 8373107 8378306 0.01982
6 8380250 8389516 0.041661
6 8396989 8398388 0.082984
6 8400823 8410574 0.037221
6 8412138 8417331 0.057322
6 8432419 8437658 2.3e-05
6 8432419 8437658 2.2e-05
6 8443463 8452120 0.113324
6 8455106 8457781 0.075605
6 8556582 8561509 0.012536
6 8556582 8561509 0.011958
6 8562772 8567717 0.035631
6 8562772 8567717 0.033981
6 8562772 8567717 0.03329
6 8568062 8570418 0.041156
6 8589742 8610356 0.00405
6 8616791 8621647 0.034307
6 8626342 8699058 0.016644
6 8626342 8699058 0.012272
6 8714248 8727479 0.072928
6 8729220 8732725 0.02142
6 8739000 8741557 0.079039
6 8741984 8747305 0.049534
6 8752263 8791886 0.019058
6 8795607 8802574 0.031884
6 8807677 8811830 0.04002
6 8807677 8811830 0.038437
6 8819876 8821841 0.042516
6 8825510 8825959 0.073424
6 8838059 8842678 0.017996
6 8846026 8851875 0.046709
6 8846026 8851875 0.045473
6 8854592 8858053 0.021078
6 8854592 8858053 0.030735
6 8863740 8881970 0.032773
6 8898032 8911029 0.019091
6 8919286 8925152 0.039944
6 8943428 8955464 0.004233
6 8943428 8955464 0.001414
6 8943428 8955464 0.013824
6 8990209 9008053 0.007057
6 9052764 9054969 2.1e-05
6 9055857 9056587 0.041525
6 9060594 9062830 0.012973
6 9070658 9074852 0.041554
6 9077871 9087423 0.07692
6 9077871 9087423 0.080463
6 9089550 9100713 0.084629
6 9115649 9148568 0.012825
6 9115649 9148568 0.015006
6 9151832 9156840 0.03896
6 9159664 9162384 0.038774
6 9180088 9184303 0.046104
6 9187204 9192885 0.028511
6 9187204 9192885 0.048857
6 9187204 9192885 0.022211
6 9193459 9197329 0.039486
6 9198138 9201788 0.038269
6 9198138 9201788 0.043849
6 9198138 9201788 0.042361
6 9198138 9201788 0.041251
6 9203373 9215812 0.025147
6 9224674 9241655 0.02105
6 9245554 9248424 0
6 9250272 9252455 0.067251
6 9257811 9259904 0.150527
6 9261700 9274315 0.019248
6 9279541 9284697 0.016307
6 9279541 9284697 6e-06
6 9291260 9297236 1.5e-05
6 9291260 9297236 0.088645
6 9300734 9304658 2.1e-05
6 9323004 9326828 0.026652
6 9368187 9380941 0.038768
6 9389657 9404610 0.027676
6 9413846 9424269 0.052071
6 9444769 9457463 0.036819
6 9467543 9485046 1e-05
6 9487334 9491302 0.022571
6 9487334 9491302 0.020537
6 9500387 9521995 0.050616
6 9500387 9521995 0.05053
6 9526215 9543887 0.009399
6 9547154 9559526 0.036387
6 9562476 9567630 0.034115
6 9569792 9572357 0.025006
6 9578476 9582364 0.007161
6 9584953 9588540 0.023037
6 9590155 9593047 0.043118
6 9590155 9593047 0.040471
6 9597602 9607340 0.030605
6 9597602 9607340 0.034237
6 9614367 9617214 0.040875
6 9712627 9737269 0.01167
6 9712627 9737269 0.00975
6 9777361 9779711 0.034084
6 9783003 9787912 0.016235
6 9792377 9797148 0.011562
6 9801170 9806633 0.009648
6 9807989 9809806 0.044221
6 9810130 9815528 0.028292
6 9810130 9815528 0.034417
6 9816347 9817226 0.107192
6 9823329 9843070 0.035786
6 9844742 9847517 0.153457
6 9849054 9851770 0.015696
6 9849054 9851770 0.047228
6 9852538 9855774 0.053721
6 9857274 9860032 0.004701
6 9862404 9866201 0.006719
6 9862404 9866201 0.006645
6 9862404 9866201 0.003337
6 9945554 9970610 0.021419
6 9973371 9977148 0.044855
6 9973371 9977148 0.044869
6 9982348 10005347 0.008474
6 10018043 10047285 0.019434
6 10053208 10156710 0.015173
6 10053208 10156710 0.015668
6 10053208 10156710 0.00449
6 10053208 10156710 0.012225
6 10053208 10156710 1e-05
6 10348544 10350970 0.027255
6 10348544 10350970 0.025894
6 10348544 10350970 0.006601
6 10403778 10405960 0.038012
6 10410300 10415800 0.012028
6 10410300 10415800 0.001566
6 10423423 10495268 0.140761
6 10511430 10515346 0.05387
6 10517524 10523526 0.018697
6 10524954 10525743 0.065629
6 10538527 10559377 7e-06
6 10561538 10568613 0.063778
6 10573796 10576499 0.031918
6 10585490 10589570 0.032316
6 10670867 10727803 0.029918
6 10749670 10753320 0.103568
6 10781957 10783282 0.029712
6 10787399 10847443 0.004755
6 10863738 10867470 0.023959
6 10882412 10887130 0.025883
6 10888233 10896116 0.016248
6 10888233 10896116 0.017921
6 10888233 10896116 0.018232
6 10898275 10906656 0.015696
6 10926760 10928328 0.076293
6 10928976 10931586 0.078233
6 10958264 10974992 0.074306
6 10977575 10991526 0.041405
6 10977575 10991526 0.020041
6 11037617 11060012 0.027793
6 11099536 11133106 0.018917
6 11139280 11170450 0.024857
6 11190388 11207413 0.043698
6 11190388 11207413 0.041552
6 11211081 11216227 0.046704
6 11218009 11221798 0.038661
6 11222989 11224447 0.062344
6 11222989 11224447 0.061091
6 11230354 11232784 0.005281
6 11230354 11232784 0.005282
6 11234372 11238003 0.006056
6 11250455 11315254 3.3e-05
6 11325609 11341955 0.026738
6 11406462 11408869 0.025385
6 11411092 11419044 0.014202
6 11477058 11488339 0.047487
6 11515227 11519396 0.046249
6 11548683 11579684 0.022236
6 11586701 11594095 0.028513
6 11630700 11654239 0.042298
6 11660215 11671041 8e-06
6 11676162 11682055 0.037908
6 11676162 11682055 0.034051
6 11682141 11686107 0.080015
6 11682141 11686107 0.074235
6 11688288 11705963 0.082239
6 11730008 11731959 0.038344
6 11743774 11747855 0.072836
6 11758633 11761119 0.025824
6 11841887 11843338 0.022897
6 11851894 11854186 0.017191
6 11869784 11872221 4.5e-05
6 11869784 11872221 4.8e-05
6 11873578 11875041 0.065104
