"lg" "pos1" "pos2" "ld_r2_pac"
"9684" 4 28600000 28609999 0.228092372933301
"9685" 4 28610000 28619999 0.262732310054066
"9686" 4 28620000 28629999 0.269159978655807
"9687" 4 28630000 28639999 0.21456871259868
"9688" 4 28640000 28649999 0.210106297705298
"9689" 4 28650000 28659999 0.229435513525196
"9690" 4 28660000 28669999 0.298178861587284
"9691" 4 28670000 28679999 0.278304093218527
"9692" 4 28680000 28689999 0.239367101468446
"9693" 4 28690000 28699999 0.238799440906034
"9694" 4 28700000 28709999 0.247184805233783
"9695" 4 28710000 28719999 0.222414652226438
"9696" 4 28720000 28729999 0.282676207151185
"9697" 4 28730000 28739999 0.282542592399295
"9698" 4 28740000 28749999 0.232363935028963
"9699" 4 28750000 28759999 0.197272466069218
"9700" 4 28760000 28769999 0.200533546633579
"9701" 4 28770000 28779999 0.222595699648551
"9702" 4 28780000 28789999 0.215572592197931
"9703" 4 28790000 28799999 0.22880809816392
"9704" 4 28800000 28809999 0.222688814245604
"9705" 4 28810000 28819999 0.218091274761527
"9706" 4 28820000 28829999 0.228945517670866
"9707" 4 28830000 28839999 0.252231682566612
"9708" 4 28840000 28849999 0.246499419544469
"9709" 4 28850000 28859999 0.208655539713881
"9710" 4 28860000 28869999 0.226944010898377
"9711" 4 28870000 28879999 0.207550793120002
"9712" 4 28880000 28889999 0.245357449646193
"9713" 4 28890000 28899999 0.248026323204034
"9714" 4 28900000 28909999 0.226413081878558
"9715" 4 28910000 28919999 0.246804033056043
"9716" 4 28920000 28929999 0.374471810553622
"9717" 4 28930000 28939999 0.227735331353359
"9718" 4 28940000 28949999 0.233426091877947
"9719" 4 28950000 28959999 0.212175142429502
"9720" 4 28960000 28969999 0.228084477965951
"9721" 4 28970000 28979999 0.228338527626074
"9722" 4 28980000 28989999 0.201265677346911
"9723" 4 28990000 28999999 0.240168983688175
"9724" 4 2.9e+07 29009999 0.296659037515219
"9725" 4 29010000 29019999 0.308046553997872
"9726" 4 29020000 29029999 0.200064023720387
"9727" 4 29030000 29039999 0.221514464719217
"9728" 4 29040000 29049999 0.267333129923501
"9729" 4 29050000 29059999 0.255188200048282
"9730" 4 29060000 29069999 0.199711535704225
"9731" 4 29070000 29079999 0.234033850219383
"9732" 4 29080000 29089999 0.21844295595135
"9733" 4 29090000 29099999 0.204878272482861
"9734" 4 29100000 29109999 0.252529702926542
"9735" 4 29110000 29119999 0.211107710901591
"9736" 4 29120000 29129999 0.205167788137154
"9737" 4 29130000 29139999 0.19947356582398
"9738" 4 29140000 29149999 0.210544533431409
"9739" 4 29150000 29159999 0.208479069494247
"9740" 4 29160000 29169999 0.216079566203269
"9741" 4 29170000 29179999 0.225630013689492
"9742" 4 29180000 29189999 0.241449515520491
"9743" 4 29190000 29199999 0.282345482658679
"9744" 4 29200000 29209999 0.301303638034713
"9745" 4 29210000 29219999 0.222033830548951
"9746" 4 29220000 29229999 0.212639113947428
"9747" 4 29230000 29239999 0.220502219375136
"9748" 4 29240000 29249999 0.263580360323479
"9749" 4 29250000 29259999 0.245764208276574
"9750" 4 29260000 29269999 0.267149896701263
"9751" 4 29270000 29279999 0.271682392646489
"9752" 4 29280000 29289999 0.249965788133335
"9753" 4 29290000 29299999 0.307741911734076
"9754" 4 29300000 29309999 0.224077739317831
"9755" 4 29310000 29319999 0.309280661794552
"9756" 4 29320000 29329999 0.275218840806522
"9757" 4 29330000 29339999 0.23685382186485
"9758" 4 29340000 29349999 0.327623046451651
"9759" 4 29350000 29359999 0.262209880271815
"9760" 4 29360000 29369999 0.239506759862849
"9761" 4 29370000 29379999 0.263178454294053
"9762" 4 29380000 29389999 0.256451639198609
"9763" 4 29390000 29399999 0.21729630488934
"9764" 4 29400000 29409999 0.295215306545129
"9765" 4 29410000 29419999 0.253217763388559
"9766" 4 29420000 29429999 0.239804420616973
"9767" 4 29430000 29439999 0.258163584893598
"9768" 4 29440000 29449999 0.291744764627759
"9769" 4 29450000 29459999 0.232554834346398
"9770" 4 29460000 29469999 0.247555966236707
"9771" 4 29470000 29479999 0.226247823706808
"9772" 4 29480000 29489999 0.264338515236028
"9773" 4 29490000 29499999 0.311626188592753
"9774" 4 29500000 29509999 0.195688542078161
"9775" 4 29510000 29519999 0.219858645455321
"9776" 4 29520000 29529999 0.229767095373707
"9777" 4 29530000 29539999 0.216901535386111
"9778" 4 29540000 29549999 0.21971960898811
"9779" 4 29550000 29559999 0.24397225557024
"9780" 4 29560000 29569999 0.205394772283657
"9781" 4 29570000 29579999 0.27182276006357
"9782" 4 29580000 29589999 0.325985668374091
"9783" 4 29590000 29599999 0.20607176286125
"9784" 4 29600000 29609999 0.174256459202165
"9785" 4 29610000 29619999 0.182932501820722
"9786" 4 29620000 29629999 0.21216771085184
"9787" 4 29630000 29639999 0.200095769768698
"9788" 4 29640000 29649999 0.201174588825973
"9789" 4 29650000 29659999 0.254884353898557
"9790" 4 29660000 29669999 0.258140921130445
"9791" 4 29670000 29679999 0.237588101588648
"9792" 4 29680000 29689999 0.206450682734439
"9793" 4 29690000 29699999 0.219633149220298
"9794" 4 29700000 29709999 0.252616712266436
"9795" 4 29710000 29719999 0.231487155459631
"9796" 4 29720000 29729999 0.218121895386439
"9797" 4 29730000 29739999 0.213652984438713
"9798" 4 29740000 29749999 0.246131560172818
"9799" 4 29750000 29759999 0.211658904510796
"9800" 4 29760000 29769999 0.234742206735924
"9801" 4 29770000 29779999 0.227292428153766
"9802" 4 29780000 29789999 0.228292400547832
"9803" 4 29790000 29799999 0.217112029283877
"9804" 4 29800000 29809999 0.227181054189727
"9805" 4 29810000 29819999 0.210137200606769
"9806" 4 29820000 29829999 0.225604470530028
"9807" 4 29830000 29839999 0.255054934974005
"9808" 4 29840000 29849999 0.226117922830795
"9809" 4 29850000 29859999 0.27068068998656
"9810" 4 29860000 29869999 0.225002696664907
"9811" 4 29870000 29879999 0.239835574634191
"9812" 4 29880000 29889999 0.248393870732361
"9813" 4 29890000 29899999 0.251939831063534
"9814" 4 29900000 29909999 0.256360830898108
"9815" 4 29910000 29919999 0.227967383368293
"9816" 4 29920000 29929999 0.25131607787929
"9817" 4 29930000 29939999 0.258340409285643
"9818" 4 29940000 29949999 0.230647312313392
"9819" 4 29950000 29959999 0.213193114625557
"9820" 4 29960000 29969999 0.253285483006251
"9821" 4 29970000 29979999 0.309968458604717
"9822" 4 29980000 29989999 0.220342198699073
"9823" 4 29990000 29999999 0.23089489791118
"9824" 4 3e+07 30009999 0.22423628326107
"9825" 4 30010000 30019999 0.221555889970523
"9826" 4 30020000 30029999 0.227037692706375
"9827" 4 30030000 30039999 0.219925268597217
"9828" 4 30040000 30049999 0.210949547213597
"9829" 4 30050000 30059999 0.240541902797728
"9830" 4 30060000 30069999 0.22062348670322
"9831" 4 30070000 30079999 0.234160962404814
"9832" 4 30080000 30089999 0.218628769121075
"9833" 4 30090000 30099999 0.230974197536014
"9834" 4 30100000 30109999 0.211009406831449
"9835" 4 30110000 30119999 0.19796161122591
"9836" 4 30120000 30129999 0.222219428940613
"9837" 4 30130000 30139999 NA
"9838" 4 30140000 30149999 0.285317443241765
"9839" 4 30150000 30159999 0.290830207721226
"9840" 4 30160000 30169999 0.290672754114854
"9841" 4 30170000 30179999 0.359358269543288
"9842" 4 30180000 30189999 0.361436510154614
"9843" 4 30190000 30199999 0.272180075054102
"9844" 4 30200000 30209999 0.282200377890832
"9845" 4 30210000 30219999 0.28872689744308
"9846" 4 30220000 30229999 0.251969199694685
"9847" 4 30230000 30239999 0.237719163087575
"9848" 4 30240000 30249999 0.28990695340983
"9849" 4 30250000 30259999 0.234055271164251
"9850" 4 30260000 30269999 0.258864959084088
"9851" 4 30270000 30279999 0.225704027144592
"9852" 4 30280000 30289999 0.229260359035566
"9853" 4 30290000 30299999 0.247025988530191
"9854" 4 30300000 30309999 0.247078448780679
"9855" 4 30310000 30319999 0.223265613737261
"9856" 4 30320000 30329999 0.203779138160054
"9857" 4 30330000 30339999 0.205137106782676
"9858" 4 30340000 30349999 0.215813941303321
"9859" 4 30350000 30359999 0.25669046762684
"9860" 4 30360000 30369999 0.24292914716643
"9861" 4 30370000 30379999 0.227154504242894
"9862" 4 30380000 30389999 0.213968464490387
"9863" 4 30390000 30399999 0.209024708594925
"9864" 4 30400000 30409999 0.199022110242912
"9865" 4 30410000 30419999 0.239908637899277
"9866" 4 30420000 30429999 0.225893768921882
"9867" 4 30430000 30439999 0.244923529759521
"9868" 4 30440000 30449999 0.284627575881333
"9869" 4 30450000 30459999 0.223176245337858
"9870" 4 30460000 30469999 0.286031909600716
"9871" 4 30470000 30479999 0.269805143975242
"9872" 4 30480000 30489999 0.23400492745174
"9873" 4 30490000 30499999 0.275826787801064
"9874" 4 30500000 30509999 0.231319648417269
"9875" 4 30510000 30519999 0.213344245698913
"9876" 4 30520000 30529999 0.201826755515663
"9877" 4 30530000 30539999 0.213347759141593
"9878" 4 30540000 30549999 0.20933214300684
"9879" 4 30550000 30559999 0.219699427686078
"9880" 4 30560000 30569999 0.259217156728456
"9881" 4 30570000 30579999 0.23539004941777
"9882" 4 30580000 30589999 0.231213903509973
"9883" 4 30590000 30599999 0.246491005993161
"9884" 4 30600000 30609999 0.226003705684959
"9885" 4 30610000 30619999 0.414892395391254
"9886" 4 30620000 30629999 0.678072119385741
"9887" 4 30630000 30639999 0.846202391317016
"9888" 4 30640000 30649999 0.74995052397153
"9889" 4 30650000 30659999 0.65879297730338
"9890" 4 30660000 30669999 0.707703694608341
"9891" 4 30670000 30679999 0.703760418354829
"9892" 4 30680000 30689999 0.734147043912911
"9893" 4 30690000 30699999 0.37837024416108
"9894" 4 30700000 30709999 0.228438466998789
"9895" 4 30710000 30719999 0.202880185054097
"9896" 4 30720000 30729999 0.231139448152476
"9897" 4 30730000 30739999 0.265695213672924
"9898" 4 30740000 30749999 0.243815676141921
"9899" 4 30750000 30759999 0.260644900164059
"9900" 4 30760000 30769999 0.309760505616165
"9901" 4 30770000 30779999 0.262288367347497
"9902" 4 30780000 30789999 0.23248329686082
"9903" 4 30790000 30799999 0.249133984918908
"9904" 4 30800000 30809999 0.244297056502404
"9905" 4 30810000 30819999 0.255992381978929
"9906" 4 30820000 30829999 0.240105600235392
"9907" 4 30830000 30839999 0.251619307622307
"9908" 4 30840000 30849999 0.274702029040806
"9909" 4 30850000 30859999 0.30262676606385
"9910" 4 30860000 30869999 0.295068794879625
"9911" 4 30870000 30879999 0.244883605856734
"9912" 4 30880000 30889999 0.214519245347285
"9913" 4 30890000 30899999 0.224307975804375
"9914" 4 30900000 30909999 0.189888297351312
"9915" 4 30910000 30919999 0.258231428656338
"9916" 4 30920000 30929999 0.226936092419482
"9917" 4 30930000 30939999 0.206984793417792
"9918" 4 30940000 30949999 0.215906263169682
"9919" 4 30950000 30959999 0.273521888429103
"9920" 4 30960000 30969999 0.227704867913641
"9921" 4 30970000 30979999 0.22087283951515
"9922" 4 30980000 30989999 0.222705369210454
"9923" 4 30990000 30999999 0.200825384968346
"9924" 4 3.1e+07 31009999 0.216880290285038
"9925" 4 31010000 31019999 0.246379136247854
"9926" 4 31020000 31029999 0.234199633027066
"9927" 4 31030000 31039999 0.226609929216671
"9928" 4 31040000 31049999 0.204212934039411
"9929" 4 31050000 31059999 0.202459391070574
"9930" 4 31060000 31069999 0.22873280944595
"9931" 4 31070000 31079999 0.187124473882961
"9932" 4 31080000 31089999 0.214817042386243
"9933" 4 31090000 31099999 0.213045230714438
"9934" 4 31100000 31109999 0.234600167503819
"9935" 4 31110000 31119999 0.224303779697658
"9936" 4 31120000 31129999 0.251989178229865
"9937" 4 31130000 31139999 0.270204299060249
"9938" 4 31140000 31149999 0.280665235405431
"9939" 4 31150000 31159999 0.247932501664647
"9940" 4 31160000 31169999 0.246122482017069
"9941" 4 31170000 31179999 0.205805003158616
"9942" 4 31180000 31189999 0.235450466621272
"9943" 4 31190000 31199999 0.248716880068519
"9944" 4 31200000 31209999 0.232657341538241
"9945" 4 31210000 31219999 0.215019112339296
"9946" 4 31220000 31229999 0.309204760811829
"9947" 4 31230000 31239999 0.243016097779161
"9948" 4 31240000 31249999 0.216575060379712
"9949" 4 31250000 31259999 0.249674810438608
"9950" 4 31260000 31269999 0.23590428457288
"9951" 4 31270000 31279999 0.249417454316502
"9952" 4 31280000 31289999 0.279858254871941
"9953" 4 31290000 31299999 0.221674562548474
"9954" 4 31300000 31309999 0.217737477203915
"9955" 4 31310000 31319999 0.219823696778031
"9956" 4 31320000 31329999 0.240167119021376
"9957" 4 31330000 31339999 0.238877025026543
"9958" 4 31340000 31349999 0.226567783550327
"9959" 4 31350000 31359999 0.302239151865166
"9960" 4 31360000 31369999 0.345386891604286
"9961" 4 31370000 31379999 0.254988717151716
"9962" 4 31380000 31389999 0.239195258776427
"9963" 4 31390000 31399999 0.43375769907571
"9964" 4 31400000 31409999 0.331847997581997
"9965" 4 31410000 31419999 0.309573616774234
"9966" 4 31420000 31429999 0.319900908507835
"9967" 4 31430000 31439999 0.237128697796053
"9968" 4 31440000 31449999 0.22316797848036
"9969" 4 31450000 31459999 0.275336752266881
"9970" 4 31460000 31469999 0.250646313359177
"9971" 4 31470000 31479999 0.260494205599925
"9972" 4 31480000 31489999 0.262734993878056
"9973" 4 31490000 31499999 0.271640106829162
"9974" 4 31500000 31509999 0.362193036993132
"9975" 4 31510000 31519999 0.27754467824623
"9976" 4 31520000 31529999 0.223113765571962
"9977" 4 31530000 31539999 0.247693494280689
"9978" 4 31540000 31549999 0.241697276596543
"9979" 4 31550000 31559999 0.236885566169384
"9980" 4 31560000 31569999 0.2096757964682
"9981" 4 31570000 31579999 0.25452732434677
"9982" 4 31580000 31589999 0.286075185111426
"9983" 4 31590000 31599999 0.234202935173628
"9984" 4 31600000 31609999 0.227161100894646
"9985" 4 31610000 31619999 0.235961105856101
"9986" 4 31620000 31629999 0.238990668811645
"9987" 4 31630000 31639999 0.239604083598225
"9988" 4 31640000 31649999 0.265380219187436
"9989" 4 31650000 31659999 0.228158700475332
"9990" 4 31660000 31669999 0.243419991677209
"9991" 4 31670000 31679999 0.284364806621437
"9992" 4 31680000 31689999 0.231424253298809
"9993" 4 31690000 31699999 0.230356801669492
"9994" 4 31700000 31709999 0.267262240215065
"9995" 4 31710000 31719999 0.247197316850576
"9996" 4 31720000 31729999 0.24296840925475
"9997" 4 31730000 31739999 0.23212693434131
"9998" 4 31740000 31749999 0.276580597893599
"9999" 4 31750000 31759999 0.227416605060634
"10000" 4 31760000 31769999 0.261521702491314
"10001" 4 31770000 31779999 0.256074532590124
"10002" 4 31780000 31789999 0.268496831475856
"10003" 4 31790000 31799999 0.232215700046371
"10004" 4 31800000 31809999 0.297684873110104
"10005" 4 31810000 31819999 0.27987334827325
"10006" 4 31820000 31829999 0.326046301495423
"10007" 4 31830000 31839999 0.278294142663571
"10008" 4 31840000 31849999 0.263207952021588
"10009" 4 31850000 31859999 0.266924380077769
"10010" 4 31860000 31869999 0.233152341118041
"10011" 4 31870000 31879999 0.225026337347755
"10012" 4 31880000 31889999 0.252231949764736
"10013" 4 31890000 31899999 0.253165970713391
"10014" 4 31900000 31909999 0.254691372623697
"10015" 4 31910000 31919999 0.258939261218549
"10016" 4 31920000 31929999 0.259090235866339
"10017" 4 31930000 31939999 0.288338994385834
"10018" 4 31940000 31949999 0.243223998129177
"10019" 4 31950000 31959999 0.240808798136724
"10020" 4 31960000 31969999 0.277275545396099
"10021" 4 31970000 31979999 0.305406253455713
"10022" 4 31980000 31989999 0.259877234262966
"10023" 4 31990000 31999999 0.240486473970353
"10024" 4 3.2e+07 32009999 0.264395364851107
"10025" 4 32010000 32019999 0.276372708815493
"10026" 4 32020000 32029999 0.2424275234683
"10027" 4 32030000 32039999 0.257659988731915
"10028" 4 32040000 32049999 0.268862379509507
"10029" 4 32050000 32059999 0.313809428629744
"10030" 4 32060000 32069999 0.247439112094705
"10031" 4 32070000 32079999 0.22331478936824
"10032" 4 32080000 32089999 0.217613219053314
"10033" 4 32090000 32099999 0.205116617860126
"10034" 4 32100000 32109999 0.216335041990586
"10035" 4 32110000 32119999 0.268423726632202
"10036" 4 32120000 32129999 0.277218251684755
"10037" 4 32130000 32139999 0.304222002404361
"10038" 4 32140000 32149999 0.265190630330542
"10039" 4 32150000 32159999 0.294592559508826
"10040" 4 32160000 32169999 0.273630255653472
"10041" 4 32170000 32179999 0.271880094358571
"10042" 4 32180000 32189999 0.315349566362442
"10043" 4 32190000 32199999 0.260438476712449
"10044" 4 32200000 32209999 0.258695472512503
"10045" 4 32210000 32219999 0.269512932272813
"10046" 4 32220000 32229999 0.283243442939471
"10047" 4 32230000 32239999 0.243492842219728
"10048" 4 32240000 32249999 0.27067188720189
"10049" 4 32250000 32259999 0.248162770418435
"10050" 4 32260000 32269999 0.283315512360121
"10051" 4 32270000 32279999 0.24122994415142
"10052" 4 32280000 32289999 0.213894316378838
"10053" 4 32290000 32299999 0.250623605751462
"10054" 4 32300000 32309999 0.289310575393179
"10055" 4 32310000 32319999 0.257099039266888
"10056" 4 32320000 32329999 0.224611943840888
"10057" 4 32330000 32339999 0.290051147032446
"10058" 4 32340000 32349999 0.302505692841899
"10059" 4 32350000 32359999 0.22831337891716
"10060" 4 32360000 32369999 0.247066123164816
"10061" 4 32370000 32379999 0.238311943511465
"10062" 4 32380000 32389999 0.240655202102066
"10063" 4 32390000 32399999 0.240933412802833
"10064" 4 32400000 32409999 0.253693060950815
"10065" 4 32410000 32419999 0.248688955312996
"10066" 4 32420000 32429999 0.246580279722008
"10067" 4 32430000 32439999 0.271433681648468
"10068" 4 32440000 32449999 0.448650373736063
"10069" 4 32450000 32459999 0.253085578614261
"10070" 4 32460000 32469999 0.233216252304443
"10071" 4 32470000 32479999 0.280646265797113
"10072" 4 32480000 32489999 0.247763099541533
"10073" 4 32490000 32499999 0.251721222509941
"10074" 4 32500000 32509999 0.232178717210362
"10075" 4 32510000 32519999 0.232807344650246
"10076" 4 32520000 32529999 0.279419546221351
"10077" 4 32530000 32539999 0.275283804448205
"10078" 4 32540000 32549999 0.276025751195428
"10079" 4 32550000 32559999 0.267818458881693
"10080" 4 32560000 32569999 0.251622979801418
"10081" 4 32570000 32579999 0.256439217511189
"10082" 4 32580000 32589999 0.229813430660124
"10083" 4 32590000 32599999 0.276496239664084
"10084" 4 32600000 32609999 0.379182803064453
"10085" 4 32610000 32619999 0.255116187301397
"10086" 5 0 9999 0.215431438876501
"10087" 5 10000 19999 0.242353259579314
"10088" 5 20000 29999 0.316106314664935
"10089" 5 30000 39999 0.323974754941688
"10090" 5 40000 49999 0.43710609816767
"10091" 5 50000 59999 0.248703927658403
"10092" 5 60000 69999 0.295069762324196
"10093" 5 70000 79999 0.254470504043309
"10094" 5 80000 89999 0.24896383938248
"10095" 5 90000 99999 0.284171860384227
"10096" 5 1e+05 109999 0.299928408502637
"10097" 5 110000 119999 0.221675079496545
"10098" 5 120000 129999 0.215538282688482
"10099" 5 130000 139999 0.220916500479431
"10100" 5 140000 149999 0.227796481551599
"10101" 5 150000 159999 0.250060484725675
"10102" 5 160000 169999 0.225436860980146
"10103" 5 170000 179999 0.213483486304338
"10104" 5 180000 189999 0.231837293906309
"10105" 5 190000 199999 0.31750468988215
"10106" 5 2e+05 209999 0.258303461062494
"10107" 5 210000 219999 0.340902758618469
"10108" 5 220000 229999 0.268074258499399
"10109" 5 230000 239999 0.234644529779417
"10110" 5 240000 249999 0.207514067930408
"10111" 5 250000 259999 0.250006623128371
"10112" 5 260000 269999 0.246305375555226
"10113" 5 270000 279999 0.205286227034492
"10114" 5 280000 289999 0.241213680481496
"10115" 5 290000 299999 0.213298584522496
"10116" 5 3e+05 309999 0.2119102063706
"10117" 5 310000 319999 0.268229519761054
"10118" 5 320000 329999 0.223159634912569
"10119" 5 330000 339999 0.238500186906113
"10120" 5 340000 349999 0.244867590128832
"10121" 5 350000 359999 0.236873883097245
"10122" 5 360000 369999 0.207812926867561
"10123" 5 370000 379999 0.324354554140982
"10124" 5 380000 389999 0.210915615545215
"10125" 5 390000 399999 0.214373252814771
"10126" 5 4e+05 409999 0.22197645217431
"10127" 5 410000 419999 0.21429291728464
"10128" 5 420000 429999 0.196737292791559
"10129" 5 430000 439999 0.207074678934264
"10130" 5 440000 449999 0.195275915214883
"10131" 5 450000 459999 0.216892938736803
"10132" 5 460000 469999 0.210146868404462
"10133" 5 470000 479999 0.196461992176425
"10134" 5 480000 489999 0.253895582562232
"10135" 5 490000 499999 0.269983814823464
"10136" 5 5e+05 509999 0.20858949269032
"10137" 5 510000 519999 0.228202999266828
"10138" 5 520000 529999 0.23721364527326
"10139" 5 530000 539999 0.222436957807271
"10140" 5 540000 549999 0.221528971082539
"10141" 5 550000 559999 0.247537935355067
"10142" 5 560000 569999 0.225866120044057
"10143" 5 570000 579999 0.293869194162918
"10144" 5 580000 589999 0.287234461028629
"10145" 5 590000 599999 0.390351579987315
"10146" 5 6e+05 609999 0.303271621420488
"10147" 5 610000 619999 0.22309135594964
"10148" 5 620000 629999 0.2787483125858
"10149" 5 630000 639999 0.264173591169439
"10150" 5 640000 649999 0.20923395722732
"10151" 5 650000 659999 0.204944746542202
"10152" 5 660000 669999 0.25295177514211
"10153" 5 670000 679999 0.247871713026849
"10154" 5 680000 689999 0.239126275148322
"10155" 5 690000 699999 0.236404671832719
"10156" 5 7e+05 709999 0.214101366243053
"10157" 5 710000 719999 0.207406448768008
"10158" 5 720000 729999 0.208625320070327
"10159" 5 730000 739999 0.229139935740893
"10160" 5 740000 749999 0.224984664370894
"10161" 5 750000 759999 0.211671896609118
"10162" 5 760000 769999 0.244752078803987
"10163" 5 770000 779999 0.240766928430578
"10164" 5 780000 789999 0.189245998568367
"10165" 5 790000 799999 0.188451929113367
"10166" 5 8e+05 809999 0.253708914688963
"10167" 5 810000 819999 0.280173074570433
"10168" 5 820000 829999 0.229325411498572
"10169" 5 830000 839999 0.203545881741933
"10170" 5 840000 849999 0.226024755663741
"10171" 5 850000 859999 0.310430171005786
"10172" 5 860000 869999 0.263601029493133
"10173" 5 870000 879999 0.214332126297678
"10174" 5 880000 889999 0.260276110510604
"10175" 5 890000 899999 0.230339316386402
"10176" 5 9e+05 909999 0.250631995947632
"10177" 5 910000 919999 0.272970528299663
"10178" 5 920000 929999 0.316538375094882
"10179" 5 930000 939999 0.243129993294752
"10180" 5 940000 949999 0.231192937918247
"10181" 5 950000 959999 0.220436825880829
"10182" 5 960000 969999 0.187835855194857
"10183" 5 970000 979999 0.201140291713899
"10184" 5 980000 989999 0.245132979305778
"10185" 5 990000 999999 0.230878034209275
"10186" 5 1e+06 1009999 0.20541444358049
"10187" 5 1010000 1019999 0.213672628921598
"10188" 5 1020000 1029999 0.244443386579894
"10189" 5 1030000 1039999 0.241360530493211
"10190" 5 1040000 1049999 0.207901988603316
"10191" 5 1050000 1059999 0.225373125981581
"10192" 5 1060000 1069999 0.213042746817213
"10193" 5 1070000 1079999 0.252921379709952
"10194" 5 1080000 1089999 0.24714239029914
"10195" 5 1090000 1099999 0.214032013040873
"10196" 5 1100000 1109999 0.221813888845902
"10197" 5 1110000 1119999 0.225416113932974
"10198" 5 1120000 1129999 0.273725606931962
"10199" 5 1130000 1139999 0.232164879615913
"10200" 5 1140000 1149999 0.205259048735475
"10201" 5 1150000 1159999 0.208545611886201
"10202" 5 1160000 1169999 0.23973319181425
"10203" 5 1170000 1179999 0.313360404477166
"10204" 5 1180000 1189999 0.244018672360212
"10205" 5 1190000 1199999 0.22804143745808
"10206" 5 1200000 1209999 0.219909366515274
"10207" 5 1210000 1219999 0.210162295575675
"10208" 5 1220000 1229999 0.205130018499912
"10209" 5 1230000 1239999 0.250775308726628
"10210" 5 1240000 1249999 0.188293386140297
"10211" 5 1250000 1259999 0.257152781541747
"10212" 5 1260000 1269999 0.292971825451837
"10213" 5 1270000 1279999 0.222851052693205
"10214" 5 1280000 1289999 0.230257335585943
"10215" 5 1290000 1299999 0.285111851783072
"10216" 5 1300000 1309999 0.308291054912662
"10217" 5 1310000 1319999 0.247453169431639
"10218" 5 1320000 1329999 0.242168739180659
"10219" 5 1330000 1339999 0.218532221881099
"10220" 5 1340000 1349999 0.251996643358137
"10221" 5 1350000 1359999 0.363466027282095
"10222" 5 1360000 1369999 0.231724475219924
"10223" 5 1370000 1379999 0.2285482039079
"10224" 5 1380000 1389999 0.214600710954938
"10225" 5 1390000 1399999 0.211532784273827
"10226" 5 1400000 1409999 0.174101903117552
"10227" 5 1410000 1419999 0.21474835731428
"10228" 5 1420000 1429999 0.248245886043541
"10229" 5 1430000 1439999 0.254921772078929
"10230" 5 1440000 1449999 0.240503738759014
"10231" 5 1450000 1459999 0.25158806819765
"10232" 5 1460000 1469999 0.206348205309454
"10233" 5 1470000 1479999 0.213240045618032
"10234" 5 1480000 1489999 0.276843172223361
"10235" 5 1490000 1499999 0.218378180531842
"10236" 5 1500000 1509999 0.211056831812102
"10237" 5 1510000 1519999 0.208072898111413
"10238" 5 1520000 1529999 0.238189453083577
"10239" 5 1530000 1539999 0.213930429234078
"10240" 5 1540000 1549999 0.298108455531575
"10241" 5 1550000 1559999 0.258706704951907
"10242" 5 1560000 1569999 0.21612690394626
"10243" 5 1570000 1579999 0.206561583653154
"10244" 5 1580000 1589999 0.233661744799498
"10245" 5 1590000 1599999 0.230358260734608
"10246" 5 1600000 1609999 0.216603522128009
"10247" 5 1610000 1619999 0.214441896343105
"10248" 5 1620000 1629999 0.194871742989625
"10249" 5 1630000 1639999 0.21095072775832
"10250" 5 1640000 1649999 0.231371290186013
"10251" 5 1650000 1659999 0.276734903812875
"10252" 5 1660000 1669999 0.219223593530337
"10253" 5 1670000 1679999 0.23700787564043
"10254" 5 1680000 1689999 0.219651525440721
"10255" 5 1690000 1699999 0.26114161798696
"10256" 5 1700000 1709999 0.2045922124427
"10257" 5 1710000 1719999 0.205393279475902
"10258" 5 1720000 1729999 0.265338062909037
"10259" 5 1730000 1739999 0.19579937227641
"10260" 5 1740000 1749999 0.191640243067797
"10261" 5 1750000 1759999 0.21097831222144
"10262" 5 1760000 1769999 0.244693827110813
"10263" 5 1770000 1779999 0.254582549728913
"10264" 5 1780000 1789999 0.268110292196024
"10265" 5 1790000 1799999 0.21487502857953
"10266" 5 1800000 1809999 0.223393695276913
"10267" 5 1810000 1819999 0.234827905609227
"10268" 5 1820000 1829999 0.232597913493287
"10269" 5 1830000 1839999 0.249624783474126
"10270" 5 1840000 1849999 0.256414329745939
"10271" 5 1850000 1859999 0.276419313071503
"10272" 5 1860000 1869999 0.22559414218124
"10273" 5 1870000 1879999 0.219602819444984
"10274" 5 1880000 1889999 0.214118529346038
"10275" 5 1890000 1899999 0.252290874471538
"10276" 5 1900000 1909999 0.223013484487226
"10277" 5 1910000 1919999 0.238573925697823
"10278" 5 1920000 1929999 0.209002127532751
"10279" 5 1930000 1939999 0.257060872633469
"10280" 5 1940000 1949999 0.316890439683412
"10281" 5 1950000 1959999 0.286026131815452
"10282" 5 1960000 1969999 0.21121335013942
"10283" 5 1970000 1979999 0.314259982112649
"10284" 5 1980000 1989999 0.233742404168011
"10285" 5 1990000 1999999 0.243812204101655
"10286" 5 2e+06 2009999 0.223406519430355
"10287" 5 2010000 2019999 0.232433113822902
"10288" 5 2020000 2029999 0.229910660178929
"10289" 5 2030000 2039999 0.273012926744895
"10290" 5 2040000 2049999 0.211571783580626
"10291" 5 2050000 2059999 0.222277165718198
"10292" 5 2060000 2069999 0.24443534084419
"10293" 5 2070000 2079999 0.229568828794648
"10294" 5 2080000 2089999 0.251501068783711
"10295" 5 2090000 2099999 0.271593904553411
"10296" 5 2100000 2109999 0.259470802775947
"10297" 5 2110000 2119999 0.252677837671861
"10298" 5 2120000 2129999 0.237021019980372
