"lg" "pos1" "pos2" "utr5"
10 "9450890" "9450908" TRUE
6 "8018385" "8018451" TRUE
13 "5196056" "5196142" TRUE
16 "NA" "NA" TRUE
11 "NA" "NA" TRUE
15 "NA" "NA" TRUE
6 "8022840" "8022974" TRUE
12 "NA" "NA" TRUE
6 "8038026" "8038039" TRUE
11 "NA" "NA" TRUE
6 "NA" "NA" TRUE
15 "3388665" "3388972" TRUE
16 "13588753" "13588888" TRUE
10 "9481735" "9481769" TRUE
12 "8626947" "8627008" TRUE
15 "3395955" "3396121" TRUE
15 "3399859" "3400176" TRUE
1 "NA" "NA" TRUE
6 "8048750" "8048793" TRUE
11 "3503852" "3503941" TRUE
15 "NA" "NA" TRUE
13 "NA" "NA" TRUE
18 "NA" "NA" TRUE
1 "4118509" "4118859" TRUE
13 "NA" "NA" TRUE
10 "9489270" "9489427" TRUE
13 "5636856" "5636935" TRUE
5 "NA" "NA" TRUE
12 "8630451" "8630477" TRUE
10 "NA" "NA" TRUE
16 "NA" "NA" TRUE
12 "8648074" "8648173" TRUE
8 "NA" "NA" TRUE
15 "NA" "NA" TRUE
5 "NA" "NA" TRUE
8 "7262834" "7262955" TRUE
16 "NA" "NA" TRUE
12 "NA" "NA" TRUE
16 "NA" "NA" TRUE
19 "NA" "NA" TRUE
12 "8673596" "8673692" TRUE
1 "NA" "NA" TRUE
19 "NA" "NA" TRUE
19 "8076004" "8076048" TRUE
5 "8901258" "8901394" TRUE
18 "5430643" "5430873" TRUE
16 "NA" "NA" TRUE
5 "NA" "NA" TRUE
13 "5645370" "5645475" TRUE
8 "NA" "NA" TRUE
17 "NA" "NA" TRUE
1 "4123737" "4123758" TRUE
17 "NA" "NA" TRUE
8 "7382329" "7382353" TRUE
13 "NA" "NA" TRUE
19 "8079885" "8080011" TRUE
16 "NA" "NA" TRUE
13 "5660505" "5660566" TRUE
8 "7387640" "7387640" TRUE
16 "13654389" "13654569" TRUE
8 "NA" "NA" TRUE
18 "NA" "NA" TRUE
18 "NA" "NA" TRUE
5 "NA" "NA" TRUE
16 "NA" "NA" TRUE
6 "8049615" "8049652" TRUE
18 "NA" "NA" TRUE
6 "8054694" "8054803" TRUE
12 "8674626" "8674673" TRUE
18 "5448580" "5448595" TRUE
5 "NA" "NA" TRUE
13 "5664488" "5664547" TRUE
1 "4128096" "4128233" TRUE
18 "NA" "NA" TRUE
12 "8692466" "8692525" TRUE
13 "NA" "NA" TRUE
11 "NA" "NA" TRUE
5 "9081359" "9081447" TRUE
11 "NA" "NA" TRUE
8 "NA" "NA" TRUE
5 "NA" "NA" TRUE
11 "NA" "NA" TRUE
10 "NA" "NA" TRUE
6 "8059112" "8059114" TRUE
5 "NA" "NA" TRUE
11 "NA" "NA" TRUE
8 "NA" "NA" TRUE
17 "5650188" "5650214" TRUE
16 "13685855" "13685895" TRUE
15 "3524428" "3524647" TRUE
13 "NA" "NA" TRUE
5 "NA" "NA" TRUE
8 "7578309" "7578385" TRUE
13 "NA" "NA" TRUE
5 "NA" "NA" TRUE
18 "5482354" "5482406" TRUE
10 "NA" "NA" TRUE
5 "9159810" "9159847" TRUE
5 "NA" "NA" TRUE
1 "NA" "NA" TRUE
11 "NA" "NA" TRUE
18 "5496051" "5496151" TRUE
1 "NA" "NA" TRUE
10 "9538082" "9538537" TRUE
19 "8085730" "8085931" TRUE
1 "4176012" "4176143" TRUE
18 "5502915" "5503181" TRUE
1 "4194218" "4194469" TRUE
10 "9538479" "9538502" TRUE
13 "NA" "NA" TRUE
18 "NA" "NA" TRUE
10 "NA" "NA" TRUE
11 "3602560" "3602756" TRUE
16 "NA" "NA" TRUE
15 "NA" "NA" TRUE
18 "NA" "NA" TRUE
20 "7712210" "7712251" TRUE
15 "3547262" "3547280" TRUE
18 "5549445" "5549498" TRUE
16 "NA" "NA" TRUE
1 "NA" "NA" TRUE
18 "5550388" "5550908" TRUE
16 "NA" "NA" TRUE
1 "4220184" "4220190" TRUE
18 "NA" "NA" TRUE
13 "NA" "NA" TRUE
6 "NA" "NA" TRUE
10 "9553796" "9554089" TRUE
5 "9191319" "9191384" TRUE
11 "3652039" "3652174" TRUE
15 "NA" "NA" TRUE
15 "NA" "NA" TRUE
5 "9196696" "9196807" TRUE
1 "NA" "NA" TRUE
20 "NA" "NA" TRUE
8 "7564669" "7564748" TRUE
1 "4236565" "4236702" TRUE
16 "NA" "NA" TRUE
13 "NA" "NA" TRUE
1 "NA" "NA" TRUE
11 "NA" "NA" TRUE
1 "4256610" "4256639" TRUE
15 "NA" "NA" TRUE
5 "9204851" "9204854" TRUE
16 "NA" "NA" TRUE
20 "NA" "NA" TRUE
13 "5782459" "5782861" TRUE
12 "NA" "NA" TRUE
1 "4274019" "4274393" TRUE
18 "NA" "NA" TRUE
1 "NA" "NA" TRUE
6 "NA" "NA" TRUE
12 "8793605" "8793703" TRUE
12 "NA" "NA" TRUE
6 "8102677" "8102717" TRUE
15 "3663933" "3664070" TRUE
8 "NA" "NA" TRUE
18 "NA" "NA" TRUE
11 "3699303" "3699350" TRUE
15 "3669459" "3669462" TRUE
19 "8102335" "8102405" TRUE
13 "5782912" "5783283" TRUE
19 "NA" "NA" TRUE
13 "NA" "NA" TRUE
15 "3699543" "3699659" TRUE
18 "5821726" "5821739" TRUE
8 "NA" "NA" TRUE
8 "NA" "NA" TRUE
16 "NA" "NA" TRUE
1 "4425525" "4425634" TRUE
16 "NA" "NA" TRUE
6 "NA" "NA" TRUE
13 "NA" "NA" TRUE
18 "5833154" "5833238" TRUE
16 "NA" "NA" TRUE
10 "NA" "NA" TRUE
16 "NA" "NA" TRUE
20 "NA" "NA" TRUE
12 "NA" "NA" TRUE
17 "5670360" "5670506" TRUE
16 "NA" "NA" TRUE
16 "NA" "NA" TRUE
8 "NA" "NA" TRUE
19 "8139383" "8139448" TRUE
12 "8859168" "8859541" TRUE
16 "NA" "NA" TRUE
12 "NA" "NA" TRUE
10 "NA" "NA" TRUE
20 "NA" "NA" TRUE
6 "NA" "NA" TRUE
16 "NA" "NA" TRUE
18 "5833638" "5833764" TRUE
15 "3707281" "3707282" TRUE
10 "NA" "NA" TRUE
16 "NA" "NA" TRUE
6 "8168140" "8168213" TRUE
16 "NA" "NA" TRUE
8 "7741733" "7741851" TRUE
15 "3707725" "3707830" TRUE
16 "NA" "NA" TRUE
10 "9646796" "9646827" TRUE
12 "NA" "NA" TRUE
16 "NA" "NA" TRUE
20 "7802740" "7803007" TRUE
16 "NA" "NA" TRUE
6 "NA" "NA" TRUE
16 "NA" "NA" TRUE
16 "NA" "NA" TRUE
12 "NA" "NA" TRUE
16 "NA" "NA" TRUE
16 "NA" "NA" TRUE
13 "5920865" "5920938" TRUE
1 "4433331" "4433339" TRUE
15 "NA" "NA" TRUE
1 "NA" "NA" TRUE
16 "13933785" "13933994" TRUE
17 "5713494" "5713698" TRUE
20 "7813416" "7813626" TRUE
19 "NA" "NA" TRUE
15 "NA" "NA" TRUE
15 "NA" "NA" TRUE
10 "NA" "NA" TRUE
5 "NA" "NA" TRUE
19 "8174515" "8174603" TRUE
12 "NA" "NA" TRUE
13 "NA" "NA" TRUE
10 "NA" "NA" TRUE
17 "5748964" "5749024" TRUE
18 "5848905" "5848964" TRUE
15 "NA" "NA" TRUE
17 "5753037" "5753178" TRUE
1 "NA" "NA" TRUE
15 "NA" "NA" TRUE
5 "9216592" "9216684" TRUE
10 "NA" "NA" TRUE
15 "NA" "NA" TRUE
11 "NA" "NA" TRUE
20 "NA" "NA" TRUE
1 "NA" "NA" TRUE
10 "NA" "NA" TRUE
5 "9221073" "9221139" TRUE
1 "4468754" "4468781" TRUE
1 "4470998" "4471125" TRUE
10 "9721979" "9722097" TRUE
18 "5858745" "5858810" TRUE
13 "NA" "NA" TRUE
16 "13940841" "13940994" TRUE
15 "NA" "NA" TRUE
17 "NA" "NA" TRUE
1 "4485068" "4485197" TRUE
12 "NA" "NA" TRUE
5 "NA" "NA" TRUE
15 "4093618" "4093721" TRUE
20 "7875060" "7875165" TRUE
18 "5876414" "5876460" TRUE
17 "NA" "NA" TRUE
17 "NA" "NA" TRUE
10 "9725749" "9726016" TRUE
10 "NA" "NA" TRUE
11 "3743299" "3743396" TRUE
1 "4485819" "4485892" TRUE
6 "NA" "NA" TRUE
13 "NA" "NA" TRUE
6 "8222823" "8222850" TRUE
10 "9737406" "9737437" TRUE
6 "NA" "NA" TRUE
19 "8185564" "8185629" TRUE
13 "6067837" "6067886" TRUE
20 "7875941" "7876064" TRUE
13 "6095521" "6095546" TRUE
12 "9098966" "9098968" TRUE
20 "7879056" "7879191" TRUE
6 "8241635" "8241646" TRUE
20 "7880977" "7881037" TRUE
17 "5834972" "5834986" TRUE
5 "NA" "NA" TRUE
13 "NA" "NA" TRUE
16 "NA" "NA" TRUE
20 "7885799" "7885916" TRUE
1 "4498096" "4498339" TRUE
19 "8192146" "8192210" TRUE
13 "NA" "NA" TRUE
10 "9744042" "9744125" TRUE
5 "NA" "NA" TRUE
20 "7893417" "7893430" TRUE
16 "NA" "NA" TRUE
1 "NA" "NA" TRUE
19 "8197387" "8197411" TRUE
17 "NA" "NA" TRUE
20 "NA" "NA" TRUE
5 "9275177" "9275177" TRUE
10 "NA" "NA" TRUE
5 "9286994" "9287043" TRUE
1 "NA" "NA" TRUE
20 "7907013" "7907035" TRUE
16 "NA" "NA" TRUE
11 "NA" "NA" TRUE
8 "NA" "NA" TRUE
20 "NA" "NA" TRUE
10 "NA" "NA" TRUE
12 "NA" "NA" TRUE
1 "NA" "NA" TRUE
10 "NA" "NA" TRUE
11 "NA" "NA" TRUE
1 "NA" "NA" TRUE
13 "6148660" "6148702" TRUE
11 "NA" "NA" TRUE
10 "NA" "NA" TRUE
5 "NA" "NA" TRUE
5 "9292349" "9292380" TRUE
12 "9114925" "9115142" TRUE
12 "NA" "NA" TRUE
20 "8005644" "8005669" TRUE
5 "NA" "NA" TRUE
20 "NA" "NA" TRUE
12 "9137575" "9137625" TRUE
5 "NA" "NA" TRUE
19 "8208392" "8208473" TRUE
10 "NA" "NA" TRUE
8 "NA" "NA" TRUE
20 "NA" "NA" TRUE
5 "9310479" "9310641" TRUE
15 "NA" "NA" TRUE
10 "NA" "NA" TRUE
19 "8212248" "8212339" TRUE
11 "3822539" "3822566" TRUE
1 "4607682" "4607939" TRUE
10 "NA" "NA" TRUE
1 "NA" "NA" TRUE
5 "NA" "NA" TRUE
18 "NA" "NA" TRUE
15 "4102314" "4102320" TRUE
20 "NA" "NA" TRUE
10 "9881723" "9881765" TRUE
1 "4706529" "4706740" TRUE
19 "8235774" "8235821" TRUE
13 "NA" "NA" TRUE
5 "NA" "NA" TRUE
12 "NA" "NA" TRUE
13 "NA" "NA" TRUE
18 "5926867" "5926887" TRUE
10 "9891246" "9891370" TRUE
19 "NA" "NA" TRUE
6 "NA" "NA" TRUE
13 "NA" "NA" TRUE
10 "9897610" "9897655" TRUE
5 "9322739" "9322892" TRUE
19 "NA" "NA" TRUE
12 "NA" "NA" TRUE
5 "9333456" "9333738" TRUE
1 "NA" "NA" TRUE
13 "6248169" "6248233" TRUE
16 "NA" "NA" TRUE
13 "6263334" "6263411" TRUE
12 "9381247" "9381278" TRUE
8 "NA" "NA" TRUE
10 "NA" "NA" TRUE
12 "9383158" "9383657" TRUE
1 "4743905" "4744022" TRUE
6 "NA" "NA" TRUE
13 "6250713" "6250862" TRUE
10 "NA" "NA" TRUE
13 "6263495" "6263801" TRUE
20 "NA" "NA" TRUE
11 "3828456" "3828609" TRUE
10 "NA" "NA" TRUE
19 "8284458" "8284459" TRUE
10 "NA" "NA" TRUE
19 "NA" "NA" TRUE
20 "NA" "NA" TRUE
16 "NA" "NA" TRUE
17 "NA" "NA" TRUE
6 "NA" "NA" TRUE
1 "NA" "NA" TRUE
20 "NA" "NA" TRUE
6 "NA" "NA" TRUE
11 "3829828" "3830021" TRUE
1 "NA" "NA" TRUE
8 "NA" "NA" TRUE
16 "14113984" "14114065" TRUE
18 "NA" "NA" TRUE
10 "NA" "NA" TRUE
11 "NA" "NA" TRUE
6 "NA" "NA" TRUE
20 "8097910" "8098077" TRUE
11 "NA" "NA" TRUE
19 "8337549" "8337633" TRUE
18 "NA" "NA" TRUE
10 "9970330" "9970376" TRUE
18 "5978357" "5978878" TRUE
11 "NA" "NA" TRUE
15 "4108007" "4108111" TRUE
15 "NA" "NA" TRUE
5 "NA" "NA" TRUE
1 "4798932" "4798955" TRUE
11 "3854940" "3854995" TRUE
20 "NA" "NA" TRUE
12 "9395166" "9395258" TRUE
15 "NA" "NA" TRUE
19 "NA" "NA" TRUE
13 "6274308" "6274425" TRUE
8 "NA" "NA" TRUE
18 "5981997" "5982539" TRUE
20 "8113070" "8113180" TRUE
1 "4807095" "4807409" TRUE
5 "NA" "NA" TRUE
11 "3859451" "3859640" TRUE
11 "NA" "NA" TRUE
6 "NA" "NA" TRUE
11 "3901771" "3901854" TRUE
1 "NA" "NA" TRUE
20 "8120365" "8120378" TRUE
15 "4128062" "4128492" TRUE
10 "9970894" "9970976" TRUE
1 "NA" "NA" TRUE
5 "9424799" "9424849" TRUE
8 "NA" "NA" TRUE
11 "NA" "NA" TRUE
19 "8344436" "8344697" TRUE
19 "NA" "NA" TRUE
18 "6003193" "6003331" TRUE
20 "NA" "NA" TRUE
6 "8359514" "8359634" TRUE
11 "3936509" "3936624" TRUE
13 "NA" "NA" TRUE
10 "NA" "NA" TRUE
11 "3939214" "3939402" TRUE
20 "8125699" "8125773" TRUE
20 "8127161" "8127346" TRUE
10 "10002490" "10002521" TRUE
11 "NA" "NA" TRUE
20 "NA" "NA" TRUE
20 "NA" "NA" TRUE
8 "NA" "NA" TRUE
13 "6425698" "6425813" TRUE
11 "4044600" "4044726" TRUE
10 "NA" "NA" TRUE
17 "5974923" "5975162" TRUE
12 "NA" "NA" TRUE
11 "4056569" "4056602" TRUE
8 "NA" "NA" TRUE
10 "10032649" "10032691" TRUE
18 "6006315" "6006372" TRUE
19 "8434738" "8434762" TRUE
15 "NA" "NA" TRUE
11 "4062402" "4062432" TRUE
6 "8364268" "8364875" TRUE
8 "NA" "NA" TRUE
18 "6007157" "6007181" TRUE
10 "10044362" "10044558" TRUE
5 "NA" "NA" TRUE
13 "NA" "NA" TRUE
10 "NA" "NA" TRUE
5 "NA" "NA" TRUE
15 "4136829" "4136857" TRUE
5 "9438479" "9438565" TRUE
10 "NA" "NA" TRUE
11 "NA" "NA" TRUE
20 "8139823" "8140192" TRUE
1 "NA" "NA" TRUE
5 "9438717" "9438771" TRUE
1 "5162602" "5162755" TRUE
12 "9462416" "9462683" TRUE
1 "5192188" "5192211" TRUE
10 "NA" "NA" TRUE
15 "4147738" "4147913" TRUE
11 "NA" "NA" TRUE
19 "8448345" "8448486" TRUE
5 "NA" "NA" TRUE
10 "NA" "NA" TRUE
11 "NA" "NA" TRUE
19 "8459991" "8459993" TRUE
5 "9473672" "9473815" TRUE
8 "8098454" "8098870" TRUE
15 "4151873" "4151923" TRUE
19 "8465453" "8465519" TRUE
11 "4097806" "4098101" TRUE
20 "NA" "NA" TRUE
5 "9479678" "9480586" TRUE
11 "4107555" "4107597" TRUE
19 "NA" "NA" TRUE
12 "9464857" "9464888" TRUE
8 "NA" "NA" TRUE
15 "4153010" "4153105" TRUE
10 "NA" "NA" TRUE
13 "NA" "NA" TRUE
20 "8161131" "8161384" TRUE
10 "10176356" "10176503" TRUE
6 "NA" "NA" TRUE
19 "NA" "NA" TRUE
6 "8373107" "8373299" TRUE
18 "NA" "NA" TRUE
11 "NA" "NA" TRUE
15 "NA" "NA" TRUE
20 "8166206" "8166545" TRUE
12 "9469398" "9469413" TRUE
8 "NA" "NA" TRUE
18 "NA" "NA" TRUE
17 "NA" "NA" TRUE
15 "4161690" "4161712" TRUE
1 "5335913" "5336042" TRUE
11 "NA" "NA" TRUE
20 "NA" "NA" TRUE
8 "8208428" "8208441" TRUE
8 "8279904" "8279961" TRUE
1 "NA" "NA" TRUE
11 "NA" "NA" TRUE
1 "NA" "NA" TRUE
13 "NA" "NA" TRUE
1 "NA" "NA" TRUE
18 "6120184" "6120188" TRUE
8 "NA" "NA" TRUE
13 "6492458" "6492571" TRUE
15 "4171868" "4172196" TRUE
19 "NA" "NA" TRUE
16 "14118229" "14118276" TRUE
11 "4178066" "4178588" TRUE
11 "4182792" "4182851" TRUE
6 "8380250" "8380513" TRUE
20 "8195753" "8195875" TRUE
11 "NA" "NA" TRUE
8 "NA" "NA" TRUE
16 "NA" "NA" TRUE
11 "4192332" "4192496" TRUE
19 "NA" "NA" TRUE
13 "NA" "NA" TRUE
10 "NA" "NA" TRUE
6 "NA" "NA" TRUE
12 "NA" "NA" TRUE
6 "NA" "NA" TRUE
17 "6030347" "6030414" TRUE
13 "6515084" "6515115" TRUE
16 "14276402" "14276587" TRUE
20 "NA" "NA" TRUE
15 "NA" "NA" TRUE
1 "NA" "NA" TRUE
12 "9535226" "9535307" TRUE
17 "6034893" "6034894" TRUE
15 "4305132" "4305151" TRUE
8 "NA" "NA" TRUE
17 "6049812" "6049812" TRUE
6 "NA" "NA" TRUE
8 "NA" "NA" TRUE
10 "NA" "NA" TRUE
17 "6053229" "6053230" TRUE
13 "NA" "NA" TRUE
12 "NA" "NA" TRUE
11 "NA" "NA" TRUE
13 "NA" "NA" TRUE
20 "8229792" "8229860" TRUE
6 "NA" "NA" TRUE
11 "NA" "NA" TRUE
18 "NA" "NA" TRUE
1 "NA" "NA" TRUE
13 "6525599" "6525925" TRUE
11 "4226894" "4226920" TRUE
16 "14288131" "14288535" TRUE
15 "4312652" "4312691" TRUE
12 "9564645" "9564709" TRUE
15 "4314224" "4314429" TRUE
13 "NA" "NA" TRUE
18 "6214404" "6214439" TRUE
15 "NA" "NA" TRUE
16 "14313977" "14314058" TRUE
6 "NA" "NA" TRUE
1 "5537599" "5537790" TRUE
17 "NA" "NA" TRUE
12 "9601604" "9601847" TRUE
16 "NA" "NA" TRUE
11 "4233496" "4233551" TRUE
16 "NA" "NA" TRUE
13 "NA" "NA" TRUE
17 "NA" "NA" TRUE
19 "8520742" "8520870" TRUE
19 "NA" "NA" TRUE
13 "NA" "NA" TRUE
10 "10679832" "10679875" TRUE
11 "NA" "NA" TRUE
13 "NA" "NA" TRUE
20 "NA" "NA" TRUE
17 "NA" "NA" TRUE
12 "9656712" "9656738" TRUE
11 "4242444" "4242488" TRUE
20 "8263964" "8264063" TRUE
15 "4317320" "4317405" TRUE
11 "4243187" "4243434" TRUE
17 "6143369" "6143597" TRUE
20 "8298893" "8298941" TRUE
11 "4244144" "4244411" TRUE
12 "NA" "NA" TRUE
11 "4247686" "4247851" TRUE
17 "NA" "NA" TRUE
10 "NA" "NA" TRUE
11 "4258959" "4259187" TRUE
1 "NA" "NA" TRUE
1 "NA" "NA" TRUE
6 "NA" "NA" TRUE
5 "9480719" "9481038" TRUE
17 "6188389" "6188463" TRUE
6 "NA" "NA" TRUE
12 "NA" "NA" TRUE
8 "NA" "NA" TRUE
15 "4322815" "4322861" TRUE
16 "NA" "NA" TRUE
19 "8533461" "8533519" TRUE
10 "NA" "NA" TRUE
8 "8445043" "8445294" TRUE
1 "5548344" "5548441" TRUE
13 "NA" "NA" TRUE
12 "9739605" "9739626" TRUE
13 "NA" "NA" TRUE
11 "4268695" "4268829" TRUE
20 "8300736" "8300758" TRUE
19 "8542920" "8542981" TRUE
6 "8567618" "8567663" TRUE
13 "7056965" "7057130" TRUE
12 "9777368" "9777451" TRUE
8 "8446071" "8446106" TRUE
15 "NA" "NA" TRUE
12 "NA" "NA" TRUE
16 "14355230" "14355248" TRUE
1 "NA" "NA" TRUE
20 "NA" "NA" TRUE
15 "4337116" "4337387" TRUE
17 "NA" "NA" TRUE
20 "NA" "NA" TRUE
19 "8545104" "8545281" TRUE
13 "NA" "NA" TRUE
1 "NA" "NA" TRUE
12 "NA" "NA" TRUE
5 "9492039" "9492063" TRUE
17 "NA" "NA" TRUE
13 "7072330" "7072401" TRUE
6 "8568062" "8568221" TRUE
20 "8535827" "8535983" TRUE
20 "8542166" "8542255" TRUE
15 "NA" "NA" TRUE
10 "NA" "NA" TRUE
17 "NA" "NA" TRUE
13 "NA" "NA" TRUE
20 "8551391" "8551461" TRUE
16 "14355436" "14355572" TRUE
15 "NA" "NA" TRUE
20 "8553585" "8553821" TRUE
5 "9514889" "9515337" TRUE
20 "8558575" "8558672" TRUE
10 "11136070" "11136105" TRUE
20 "8562035" "8562230" TRUE
15 "NA" "NA" TRUE
20 "NA" "NA" TRUE
17 "NA" "NA" TRUE
15 "4427456" "4427469" TRUE
6 "NA" "NA" TRUE
13 "7093943" "7093961" TRUE
11 "NA" "NA" TRUE
20 "NA" "NA" TRUE
16 "NA" "NA" TRUE
19 "NA" "NA" TRUE
11 "NA" "NA" TRUE
5 "NA" "NA" TRUE
1 "NA" "NA" TRUE
17 "6280266" "6280371" TRUE
17 "6283783" "6283951" TRUE
10 "NA" "NA" TRUE
6 "NA" "NA" TRUE
10 "NA" "NA" TRUE
19 "NA" "NA" TRUE
8 "8465078" "8465098" TRUE
16 "14463310" "14463440" TRUE
17 "6286274" "6286375" TRUE
5 "NA" "NA" TRUE
10 "NA" "NA" TRUE
1 "5691967" "5692007" TRUE
6 "NA" "NA" TRUE
17 "6297379" "6297552" TRUE
11 "4306099" "4306427" TRUE
1 "NA" "NA" TRUE
11 "4313303" "4313764" TRUE
5 "NA" "NA" TRUE
11 "NA" "NA" TRUE
10 "11248550" "11248654" TRUE
11 "NA" "NA" TRUE
19 "NA" "NA" TRUE
11 "NA" "NA" TRUE
17 "NA" "NA" TRUE
11 "NA" "NA" TRUE
15 "4498799" "4499013" TRUE
8 "NA" "NA" TRUE
11 "NA" "NA" TRUE
5 "NA" "NA" TRUE
18 "NA" "NA" TRUE
17 "6322216" "6322350" TRUE
20 "8595453" "8595454" TRUE
17 "6343814" "6343965" TRUE
18 "NA" "NA" TRUE
1 "NA" "NA" TRUE
17 "6350177" "6350254" TRUE
18 "NA" "NA" TRUE
15 "NA" "NA" TRUE
12 "NA" "NA" TRUE
6 "NA" "NA" TRUE
18 "NA" "NA" TRUE
17 "6359434" "6359539" TRUE
16 "14469340" "14469801" TRUE
16 "14470594" "14471119" TRUE
19 "NA" "NA" TRUE
12 "NA" "NA" TRUE
10 "11252443" "11252508" TRUE
11 "4560383" "4560538" TRUE
18 "6309221" "6309234" TRUE
6 "8729220" "8729265" TRUE
19 "NA" "NA" TRUE
17 "NA" "NA" TRUE
20 "NA" "NA" TRUE
18 "NA" "NA" TRUE
20 "8648940" "8649033" TRUE
10 "NA" "NA" TRUE
12 "NA" "NA" TRUE
15 "NA" "NA" TRUE
20 "NA" "NA" TRUE
6 "8739000" "8739081" TRUE
13 "NA" "NA" TRUE
20 "NA" "NA" TRUE
10 "11267031" "11267361" TRUE
20 "NA" "NA" TRUE
15 "4514003" "4514064" TRUE
13 "7112682" "7112830" TRUE
20 "NA" "NA" TRUE
15 "NA" "NA" TRUE
16 "NA" "NA" TRUE
19 "NA" "NA" TRUE
10 "NA" "NA" TRUE
8 "8497614" "8497654" TRUE
15 "NA" "NA" TRUE
16 "NA" "NA" TRUE
8 "8499311" "8499312" TRUE
8 "8502205" "8502408" TRUE
6 "NA" "NA" TRUE
10 "11297996" "11298006" TRUE
20 "8746659" "8746739" TRUE
15 "4532751" "4532792" TRUE
13 "NA" "NA" TRUE
11 "NA" "NA" TRUE
1 "5766160" "5766284" TRUE
5 "NA" "NA" TRUE
18 "NA" "NA" TRUE
8 "NA" "NA" TRUE
11 "NA" "NA" TRUE
1 "NA" "NA" TRUE
10 "11313725" "11313897" TRUE
17 "NA" "NA" TRUE
1 "NA" "NA" TRUE
5 "NA" "NA" TRUE
18 "NA" "NA" TRUE
6 "NA" "NA" TRUE
12 "9929429" "9929517" TRUE
19 "NA" "NA" TRUE
20 "NA" "NA" TRUE
12 "NA" "NA" TRUE
13 "NA" "NA" TRUE
6 "NA" "NA" TRUE
12 "9956148" "9956260" TRUE
17 "6387366" "6387555" TRUE
20 "NA" "NA" TRUE
11 "4625556" "4625795" TRUE
6 "8811725" "8811788" TRUE
13 "NA" "NA" TRUE
17 "6396275" "6396413" TRUE
10 "11320294" "11320396" TRUE
15 "NA" "NA" TRUE
17 "NA" "NA" TRUE
11 "4637306" "4637374" TRUE
8 "8565498" "8565618" TRUE
15 "4612074" "4612180" TRUE
18 "NA" "NA" TRUE
13 "7233170" "7233267" TRUE
19 "NA" "NA" TRUE
20 "8878874" "8878976" TRUE
10 "NA" "NA" TRUE
15 "NA" "NA" TRUE
11 "4640457" "4640711" TRUE
15 "NA" "NA" TRUE
13 "7240551" "7240604" TRUE
18 "NA" "NA" TRUE
15 "4696868" "4697239" TRUE
5 "NA" "NA" TRUE
17 "NA" "NA" TRUE
16 "14803358" "14803472" TRUE
20 "8805057" "8805075" TRUE
5 "9589561" "9589727" TRUE
8 "NA" "NA" TRUE
19 "NA" "NA" TRUE
18 "NA" "NA" TRUE
20 "8841541" "8841609" TRUE
20 "8889928" "8890047" TRUE
13 "NA" "NA" TRUE
18 "6467416" "6467459" TRUE
12 "9964007" "9964046" TRUE
11 "NA" "NA" TRUE
6 "NA" "NA" TRUE
20 "8895263" "8895420" TRUE
10 "11368997" "11369041" TRUE
18 "NA" "NA" TRUE
12 "9971791" "9972018" TRUE
6 "NA" "NA" TRUE
6 "8842474" "8842678" TRUE
12 "NA" "NA" TRUE
13 "7254811" "7254869" TRUE
5 "NA" "NA" TRUE
16 "NA" "NA" TRUE
10 "11375890" "11376072" TRUE
15 "NA" "NA" TRUE
13 "7268265" "7268295" TRUE
18 "6480974" "6481020" TRUE
17 "6438095" "6438255" TRUE
5 "NA" "NA" TRUE
17 "NA" "NA" TRUE
6 "NA" "NA" TRUE
1 "5802274" "5802345" TRUE
19 "8767467" "8767798" TRUE
16 "NA" "NA" TRUE
1 "NA" "NA" TRUE
5 "9619299" "9619454" TRUE
18 "NA" "NA" TRUE
16 "NA" "NA" TRUE
20 "8900038" "8900055" TRUE
15 "NA" "NA" TRUE
10 "NA" "NA" TRUE
20 "NA" "NA" TRUE
1 "NA" "NA" TRUE
12 "9984650" "9984707" TRUE
20 "8910257" "8910713" TRUE
19 "8787086" "8787109" TRUE
15 "NA" "NA" TRUE
10 "11389991" "11389994" TRUE
16 "NA" "NA" TRUE
10 "11391705" "11391835" TRUE
17 "NA" "NA" TRUE
1 "NA" "NA" TRUE
17 "NA" "NA" TRUE
10 "NA" "NA" TRUE
15 "4763440" "4763479" TRUE
16 "NA" "NA" TRUE
1 "NA" "NA" TRUE
8 "8599584" "8599653" TRUE
5 "9624200" "9624278" TRUE
13 "NA" "NA" TRUE
15 "NA" "NA" TRUE
20 "8913933" "8913934" TRUE
16 "NA" "NA" TRUE
6 "NA" "NA" TRUE
11 "4653805" "4653990" TRUE
20 "8916859" "8916936" TRUE
15 "NA" "NA" TRUE
16 "14981277" "14981290" TRUE
13 "7299378" "7299584" TRUE
20 "8919932" "8920012" TRUE
10 "NA" "NA" TRUE
11 "4667347" "4667381" TRUE
8 "8604743" "8604764" TRUE
1 "5868130" "5868139" TRUE
18 "6507446" "6507467" TRUE
15 "NA" "NA" TRUE
11 "4682168" "4682337" TRUE
13 "7359757" "7359907" TRUE
6 "NA" "NA" TRUE
18 "NA" "NA" TRUE
10 "NA" "NA" TRUE
13 "NA" "NA" TRUE
20 "NA" "NA" TRUE
15 "NA" "NA" TRUE
8 "8612124" "8612174" TRUE
15 "4790254" "4790364" TRUE
12 "9988406" "9988477" TRUE
18 "6542439" "6542551" TRUE
11 "4682864" "4682926" TRUE
5 "9634157" "9634441" TRUE
6 "NA" "NA" TRUE
15 "4796492" "4796567" TRUE
