"lg" "pos1" "pos2" "phastcons"
4 24900000 24974999 0.190721385792713
4 24975000 25049999 0.205150226202136
4 25050000 25124999 0.237934085019573
4 25125000 25199999 0.173360585384671
4 25200000 25274999 0.187561663033323
4 25275000 25349999 0.208229599956099
4 25350000 25424999 0.259586309586669
4 25425000 25499999 0.2022460676282
4 25500000 25574999 0.187858619910682
4 25575000 25649999 0.183579558158105
4 25650000 25724999 0.183904500725924
4 25725000 25799999 0.207448318853002
4 25800000 25874999 0.27538550043041
4 25875000 25949999 0.237685663573399
4 25950000 26024999 0.191656244966623
4 26025000 26099999 0.186438497305294
4 26100000 26174999 0.179178683714106
4 26175000 26249999 0.287898371254507
4 26250000 26324999 0.277298069326486
4 26325000 26399999 0.240354238177927
4 26400000 26474999 0.188928236421403
4 26475000 26549999 0.184813543599258
4 26550000 26624999 0.162595965968185
4 26625000 26699999 0.226304603241002
4 26700000 26774999 0.197875018916465
4 26775000 26849999 0.181669866945964
4 26850000 26924999 0.189075238515601
4 26925000 26999999 0.177515074915911
4 2.7e+07 27074999 0.165905597853959
4 27075000 27149999 0.18043860604889
4 27150000 27224999 0.173724533680666
4 27225000 27299999 0.179576049673268
4 27300000 27374999 0.222532194103335
4 27375000 27449999 0.203598868009961
4 27450000 27524999 0.17487354183217
4 27525000 27599999 0.201919995736517
4 27600000 27674999 0.210060142711519
4 27675000 27749999 0.198400604701454
4 27750000 27824999 0.238562622309198
4 27825000 27899999 0.190418175032655
4 27900000 27974999 0.195487550722285
4 27975000 28049999 0.186995943120033
4 28050000 28124999 0.199973577523217
4 28125000 28199999 0.180078663074502
4 28200000 28274999 0.186038274956607
4 28275000 28349999 0.22189134023713
4 28350000 28424999 0.277518198148944
4 28425000 28499999 0.248866183957933
4 28500000 28574999 0.282117368568293
4 28575000 28649999 0.228107630143688
4 28650000 28724999 0.24412528844569
4 28725000 28799999 0.237539308263955
4 28800000 28874999 0.237457008600053
4 28875000 28949999 0.235341292594232
4 28950000 29024999 0.290554219807392
4 29025000 29099999 0.278722415291051
4 29100000 29174999 0.277162831408223
4 29175000 29249999 0.238306768884326
4 29250000 29324999 0.281277843769444
4 29325000 29399999 0.254294330412796
4 29400000 29474999 0.246979832578389
4 29475000 29549999 0.221059517620555
4 29550000 29624999 0.329497021935112
4 29625000 29699999 0.231939267187468
4 29700000 29774999 0.243017524739527
4 29775000 29849999 0.223329574808315
4 29850000 29924999 0.245975225377889
4 29925000 29999999 0.290598353270157
4 3e+07 30074999 0.249044400369185
4 30075000 30149999 0.263551086596279
4 30150000 30224999 0.272695818442558
4 30225000 30299999 0.219021850899743
4 30300000 30374999 0.216599037138927
4 30375000 30449999 0.245792159331025
4 30450000 30524999 0.214158701984344
4 30525000 30599999 0.223350934277124
4 30600000 30674999 0.251777322973035
4 30675000 30749999 0.216488823322521
4 30750000 30824999 0.231942161563999
4 30825000 30899999 0.238755717164637
4 30900000 30974999 0.266133251100147
4 30975000 31049999 0.2741073120862
4 31050000 31124999 0.270326802648059
4 31125000 31199999 0.222583535679766
4 31200000 31274999 0.219933401639344
4 31275000 31349999 0.222821740410085
4 31350000 31424999 0.243152222343961
4 31425000 31499999 0.273553604545634
4 31500000 31574999 0.298157811157195
4 31575000 31649999 0.252836901096194
4 31650000 31724999 0.281876424136476
4 31725000 31799999 0.267408769063181
4 31800000 31874999 0.262065595643295
4 31875000 31949999 0.272596931869454
4 31950000 32024999 0.292403540003052
4 32025000 32099999 0.271416899898767
4 32100000 32174999 0.30308177847659
4 32175000 32249999 0.318699443644572
4 32250000 32324999 0.292960100814269
4 32325000 32399999 0.238164474684507
4 32400000 32474999 0.237443184777166
4 32475000 32549999 0.281172617367579
4 32550000 32624999 0.335965119002999
4 32625000 32699999 0.354353418915379
5 1 74999 0.210108227871184
5 75000 149999 0.239450137484042
5 150000 224999 0.249493065850509
5 225000 299999 0.209631752280728
5 3e+05 374999 0.222813247827656
5 375000 449999 0.268809524714107
5 450000 524999 0.311602836154148
5 525000 599999 0.218543393370147
5 6e+05 674999 0.272703656584725
5 675000 749999 0.223389332770525
5 750000 824999 0.192452624079791
5 825000 899999 0.289828456695878
5 9e+05 974999 0.265472987553466
5 975000 1049999 0.156182726846791
5 1050000 1124999 0.171745135109329
5 1125000 1199999 0.228512991970515
5 1200000 1274999 0.298311984734239
5 1275000 1349999 0.225101722344238
5 1350000 1424999 0.284385743056531
5 1425000 1499999 0.310466227259807
5 1500000 1574999 0.291483603205757
5 1575000 1649999 0.231396311432464
5 1650000 1724999 0.274682707760437
5 1725000 1799999 0.261236749499215
5 1800000 1874999 0.285412220063985
5 1875000 1949999 0.263745244536941
5 1950000 2024999 0.20610396937738
5 2025000 2099999 0.27889879414298
5 2100000 2174999 0.219363414042605
5 2175000 2249999 0.197240894338262
5 2250000 2324999 0.245699530201342
5 2325000 2399999 0.250171305318939
5 2400000 2474999 0.250567113056302
5 2475000 2549999 0.184978538050029
5 2550000 2624999 0.195780035227133
5 2625000 2699999 0.207736747631274
5 2700000 2774999 0.226640880300157
5 2775000 2849999 0.221765566647093
5 2850000 2924999 0.194596555996662
5 2925000 2999999 0.176010909397245
5 3e+06 3074999 0.232190382123664
5 3075000 3149999 0.216637439728085
5 3150000 3224999 0.228810976022376
5 3225000 3299999 0.191911038244668
5 3300000 3374999 0.170585191038906
5 3375000 3449999 0.175997914921344
5 3450000 3524999 0.194245135674644
5 3525000 3599999 0.197743975322923
5 3600000 3674999 0.158684455515755
5 3675000 3749999 0.188335215305406
5 3750000 3824999 0.223798285977223
5 3825000 3899999 0.21935851523287
5 3900000 3974999 0.26459477361401
5 3975000 4049999 0.203960242352752
5 4050000 4124999 0.232600816254103
5 4125000 4199999 0.215988926597159
5 4200000 4274999 0.222781290704559
5 4275000 4349999 0.21933503864638
5 4350000 4424999 0.23829537471687
5 4425000 4499999 0.266970199430199
5 4500000 4574999 0.23478064064142
5 4575000 4649999 0.258495867051019
5 4650000 4724999 0.251603890014255
5 4725000 4799999 0.296718479475007
5 4800000 4874999 0.262971421767087
5 4875000 4949999 0.219079922673295
5 4950000 5024999 0.228244495832731
5 5025000 5099999 0.228612933957242
5 5100000 5174999 0.272578956678637
5 5175000 5249999 0.274583263012371
5 5250000 5324999 0.274740759928119
5 5325000 5399999 0.248961699824063
5 5400000 5474999 0.264116009238214
5 5475000 5549999 0.280276228746896
5 5550000 5624999 0.244371608155757
5 5625000 5699999 0.312487351034915
5 5700000 5774999 0.246864834402636
5 5775000 5849999 0.211475450590429
5 5850000 5924999 0.29953920988385
5 5925000 5999999 0.337804156524995
5 6e+06 6074999 0.248838057003615
5 6075000 6149999 0.250849187507203
5 6150000 6224999 0.240152131587781
5 6225000 6299999 0.214102353088429
5 6300000 6374999 0.266030278215653
5 6375000 6449999 0.340986189542675
5 6450000 6524999 0.323105322317765
5 6525000 6599999 0.279438350314197
5 6600000 6674999 0.284250533608594
5 6675000 6749999 0.370810396390478
5 6750000 6824999 0.34252039976686
5 6825000 6899999 0.381928162821884
5 6900000 6974999 0.328058257648184
5 6975000 7049999 0.33313819490482
5 7050000 7124999 0.305903915646876
5 7125000 7199999 0.228352461322082
5 7200000 7274999 0.20522614578694
5 7275000 7349999 0.275142840482808
5 7350000 7424999 0.245721471855151
5 7425000 7499999 0.286550885357961
5 7500000 7574999 0.24551148805574
5 7575000 7649999 0.371894370248294
5 7650000 7724999 0.339774159363488
5 7725000 7799999 0.370766558685718
5 7800000 7874999 0.436731689642388
5 7875000 7949999 0.274758372664101
5 7950000 8024999 0.351606512825403
5 8025000 8099999 0.24918709075757
5 8100000 8174999 0.241536959097781
5 8175000 8249999 0.25504919156716
5 8250000 8324999 0.348816571923176
5 8325000 8399999 0.272002380186555
5 8400000 8474999 0.304255480575647
5 8475000 8549999 0.271873086550496
5 8550000 8624999 0.274155547491922
5 8625000 8699999 0.248710848480738
5 8700000 8774999 0.275116941762691
5 8775000 8849999 0.209837297634924
5 8850000 8924999 0.214765271898781
5 8925000 8999999 0.21278128383604
5 9e+06 9074999 0.158770396295733
5 9075000 9149999 0.175714169988702
5 9150000 9224999 0.217636643539509
5 9225000 9299999 0.235314067904759
5 9300000 9374999 0.200265588831019
5 9375000 9449999 0.180160058316006
5 9450000 9524999 0.156518888243777
5 9525000 9599999 0.237126166057751
5 9600000 9674999 0.232814884206053
5 9675000 9749999 0.236088525316689
5 9750000 9824999 0.206100937728343
5 9825000 9899999 0.243095288893299
5 9900000 9974999 0.24069545761356
5 9975000 10049999 0.249364860753332
5 10050000 10124999 0.287461594863816
5 10125000 10199999 0.235330436728453
5 10200000 10274999 0.258149251947804
5 10275000 10349999 0.23391137136574
5 10350000 10424999 0.237474043558424
5 10425000 10499999 0.265664891205802
5 10500000 10574999 0.242406002394117
5 10575000 10649999 0.166694480102696
5 10650000 10724999 0.220444132013915
5 10725000 10799999 0.291114129997587
5 10800000 10874999 0.310048584033536
5 10875000 10949999 0.3136813598292
5 10950000 11024999 0.257127033806642
5 11025000 11099999 0.286047605097407
5 11100000 11174999 0.337782738147672
5 11175000 11249999 0.21823215412822
5 11250000 11324999 0.252886553557863
5 11325000 11399999 0.260764908771787
5 11400000 11474999 0.228976474532153
5 11475000 11549999 0.212009102652081
5 11550000 11624999 0.246054310528433
5 11625000 11699999 0.297227205227205
5 11700000 11774999 0.220087016494084
5 11775000 11849999 0.208757833804561
5 11850000 11924999 0.306211623938408
5 11925000 11999999 0.216902594849617
5 1.2e+07 12074999 0.213525961203392
5 12075000 12149999 0.188969633964352
5 12150000 12224999 0.222986969871426
5 12225000 12299999 0.243238784874432
5 12300000 12374999 0.270001077646272
5 12375000 12449999 0.308739855878512
5 12450000 12524999 0.209370376975723
5 12525000 12599999 0.279650791669267
5 12600000 12674999 0.332937613393451
5 12675000 12749999 0.250380804140725
5 12750000 12824999 0.236627340503021
5 12825000 12899999 0.20492533065915
5 12900000 12974999 0.264998175107648
5 12975000 13049999 0.208240682788051
5 13050000 13124999 0.16943785091129
5 13125000 13199999 0.210745893105044
5 13200000 13274999 0.180754454484528
5 13275000 13349999 0.202906204354958
5 13350000 13424999 0.200633356401384
5 13425000 13499999 0.152171738074625
5 13500000 13574999 0.279857639520087
5 13575000 13649999 0.262130669651548
5 13650000 13724999 0.260155031713727
5 13725000 13799999 0.216677585433671
5 13800000 13874999 0.258218381132161
5 13875000 13949999 0.257700677280324
5 13950000 14024999 0.253884064344405
5 14025000 14099999 0.24419291972108
5 14100000 14174999 0.218865566873863
5 14175000 14249999 0.198489070556608
5 14250000 14324999 0.245900737783797
5 14325000 14399999 0.278044145550618
5 14400000 14474999 0.252794341060498
5 14475000 14549999 0.294619496070849
5 14550000 14624999 0.240950190754279
5 14625000 14699999 0.191907106122845
5 14700000 14774999 0.181836361089058
5 14775000 14849999 0.217431648369996
5 14850000 14924999 0.221076867525056
5 14925000 14999999 0.260871326539254
5 1.5e+07 15074999 0.302008209206497
5 15075000 15149999 0.212905034843206
5 15150000 15224999 0.23480516658619
5 15225000 15299999 0.269593602062811
5 15300000 15374999 0.255315605745903
5 15375000 15449999 0.275562666071682
5 15450000 15524999 0.237834648316229
5 15525000 15599999 0.281330950200747
5 15600000 15674999 0.28647762654118
5 15675000 15749999 0.255035638498304
5 15750000 15824999 0.22587449576027
5 15825000 15899999 0.269352512347591
5 15900000 15974999 0.314142814720963
5 15975000 16049999 0.383814825801284
5 16050000 16124999 0.263757025857799
5 16125000 16199999 0.264861931071787
5 16200000 16274999 0.309718301189988
5 16275000 16349999 0.252463266837235
5 16350000 16424999 0.291617281158109
5 16425000 16499999 0.188363974260692
5 16500000 16574999 0.248005716062374
5 16575000 16649999 0.18986869198701
5 16650000 16724999 0.200862808993995
5 16725000 16799999 0.211529104124808
5 16800000 16874999 0.263291709870143
5 16875000 16949999 0.239636410606155
5 16950000 17024999 0.201830439728941
5 17025000 17099999 0.232048601077105
5 17100000 17174999 0.219579781762891
5 17175000 17249999 0.240993419529139
5 17250000 17324999 0.302057381893399
5 17325000 17399999 0.253875269213069
5 17400000 17474999 0.236666560184002
5 17475000 17549999 0.187184401946144
5 17550000 17624999 0.2299175987994
5 17625000 17699999 0.315302255467553
5 17700000 17774999 0.294831824479493
5 17775000 17849999 0.202932914195899
5 17850000 17924999 0.278761874117745
5 17925000 17999999 0.27612648776106
5 1.8e+07 18074999 0.2099549874562
5 18075000 18149999 0.291047206068777
5 18150000 18224999 0.295435612363233
5 18225000 18299999 0.249401260504202
5 18300000 18374999 0.242053581019762
5 18375000 18449999 0.216454535929085
5 18450000 18524999 0.326053126637796
5 18525000 18599999 0.181178743131868
5 18600000 18674999 0.210095100972326
5 18675000 18749999 0.25158555241952
5 18750000 18824999 0.272475792807253
5 18825000 18899999 0.282014416832626
5 18900000 18974999 0.195218778006221
5 18975000 19049999 0.246774788000541
5 19050000 19124999 0.328943736730361
5 19125000 19199999 0.166207634228188
5 19200000 19274999 0.395840000798897
5 19275000 19349999 0.302768717388666
5 19350000 19424999 0.182940827967782
5 19425000 19499999 0.243920123076923
5 19500000 19574999 0.237047230137168
5 19575000 19649999 0.252944115121175
5 19650000 19724999 0.214887691959789
5 19725000 19799999 0.222724443700853
5 19800000 19874999 0.253606062259569
5 19875000 19949999 0.233696159482921
5 19950000 20024999 0.351820873245712
5 20025000 20099999 0.281694292216659
5 20100000 20174999 0.239729097343263
5 20175000 20249999 0.220888724345796
6 1 74999 0.310450298659796
6 75000 149999 0.318052185186342
6 150000 224999 0.343553951827645
6 225000 299999 0.438276995305164
6 3e+05 374999 0.369222555673546
6 375000 449999 0.361536418997345
6 450000 524999 0.270195614346591
6 525000 599999 0.330860668290985
6 6e+05 674999 0.318193762283489
6 675000 749999 0.283099757077667
6 750000 824999 0.234215438015934
6 825000 899999 0.314630322437462
6 9e+05 974999 0.385508480516908
6 975000 1049999 0.288265772371529
6 1050000 1124999 0.257468608992749
6 1125000 1199999 0.257159994315644
6 1200000 1274999 0.228951886848283
6 1275000 1349999 0.334997121754037
6 1350000 1424999 0.281489167478091
6 1425000 1499999 0.223240215301807
6 1500000 1574999 0.23398064707764
6 1575000 1649999 0.245368688501041
6 1650000 1724999 0.267019129692833
6 1725000 1799999 0.283575275502035
6 1800000 1874999 0.308517993479009
6 1875000 1949999 0.283476935615322
6 1950000 2024999 0.260712989634603
6 2025000 2099999 0.266292538783551
6 2100000 2174999 0.262186104835931
6 2175000 2249999 0.252169508468822
6 2250000 2324999 0.237313014967319
6 2325000 2399999 0.194862936890206
6 2400000 2474999 0.171881742841546
6 2475000 2549999 0.263236983870457
6 2550000 2624999 0.247848110551907
6 2625000 2699999 0.258396095401026
6 2700000 2774999 0.223859580723508
6 2775000 2849999 0.197020152792413
6 2850000 2924999 0.202112711067996
6 2925000 2999999 0.218816697225278
6 3e+06 3074999 0.255415125874856
6 3075000 3149999 0.27541289034458
6 3150000 3224999 0.223313129446549
6 3225000 3299999 0.255682334991431
6 3300000 3374999 0.254144641306557
6 3375000 3449999 0.291140454529611
6 3450000 3524999 0.280289730628073
6 3525000 3599999 0.219411391404057
6 3600000 3674999 0.24465191285971
6 3675000 3749999 0.247364597912584
6 3750000 3824999 0.268615387651982
6 3825000 3899999 0.254413321767474
6 3900000 3974999 0.288763429209907
6 3975000 4049999 0.254005969211436
6 4050000 4124999 0.255301763616876
6 4125000 4199999 0.323537643024859
6 4200000 4274999 0.177722807462876
6 4275000 4349999 0.303333180903603
6 4350000 4424999 0.276315941756251
6 4425000 4499999 0.254084285744577
6 4500000 4574999 0.28134831552196
6 4575000 4649999 0.297308908956937
6 4650000 4724999 0.27050710066608
6 4725000 4799999 0.242457167686704
6 4800000 4874999 0.251816937889641
6 4875000 4949999 0.240980063128929
6 4950000 5024999 0.257667613872065
6 5025000 5099999 0.254310893669204
6 5100000 5174999 0.26287443570941
6 5175000 5249999 0.200072728695108
6 5250000 5324999 0.230016573561727
6 5325000 5399999 0.231847178579332
6 5400000 5474999 0.269451978601363
6 5475000 5549999 0.278382395060351
6 5550000 5624999 0.289332815595174
6 5625000 5699999 0.268153360687409
6 5700000 5774999 0.305639901526342
6 5775000 5849999 0.308748234457297
6 5850000 5924999 0.207767154740844
6 5925000 5999999 0.265019415840125
6 6e+06 6074999 0.250163835680115
6 6075000 6149999 0.277382547529452
6 6150000 6224999 0.244200315696153
6 6225000 6299999 0.246487164908291
6 6300000 6374999 0.230492570761957
6 6375000 6449999 0.222647060505547
6 6450000 6524999 0.228559398696288
6 6525000 6599999 0.22194817591925
6 6600000 6674999 0.226064139941691
6 6675000 6749999 0.217017102057554
6 6750000 6824999 0.208094918362518
6 6825000 6899999 0.269080965501406
6 6900000 6974999 0.19663974189088
6 6975000 7049999 0.242899180546713
6 7050000 7124999 0.176190608432214
6 7125000 7199999 0.192865378792467
6 7200000 7274999 0.255074019710631
6 7275000 7349999 0.22489076187689
6 7350000 7424999 0.202352829228769
6 7425000 7499999 0.200425099768956
6 7500000 7574999 0.185925515747882
6 7575000 7649999 0.243754149188401
6 7650000 7724999 0.195362835883348
6 7725000 7799999 0.18883669176447
6 7800000 7874999 0.175107821811944
6 7875000 7949999 0.403556310909365
6 7950000 8024999 0.358634664014296
6 8025000 8099999 0.234546962825135
6 8100000 8174999 0.227755117069895
6 8175000 8249999 0.275005350391574
6 8250000 8324999 0.256769162136366
6 8325000 8399999 0.271009306903339
6 8400000 8474999 0.219994975666118
6 8475000 8549999 0.276434234452661
6 8550000 8624999 0.216400808651918
6 8625000 8699999 0.210365868949564
6 8700000 8774999 0.211361541422111
6 8775000 8849999 0.257484268562185
6 8850000 8924999 0.262116171891219
6 8925000 8999999 0.211289852364044
6 9e+06 9074999 0.228227631390177
6 9075000 9149999 0.27005852913897
6 9150000 9224999 0.276725337286879
6 9225000 9299999 0.211559362968148
6 9300000 9374999 0.232017144285238
6 9375000 9449999 0.23091038967962
6 9450000 9524999 0.273674317788454
6 9525000 9599999 0.279396010851706
6 9600000 9674999 0.264830331065453
6 9675000 9749999 0.200889429872782
6 9750000 9824999 0.234468269918588
6 9825000 9899999 0.288649175002656
6 9900000 9974999 0.244919508845361
6 9975000 10049999 0.28559509558159
6 10050000 10124999 0.348101038137121
6 10125000 10199999 0.272957988943018
6 10200000 10274999 0.353283890813945
6 10275000 10349999 0.255470144169689
6 10350000 10424999 0.268426690776354
6 10425000 10499999 0.278389358191718
6 10500000 10574999 0.263385008626749
6 10575000 10649999 0.281743326274864
6 10650000 10724999 0.254556415677346
6 10725000 10799999 0.231981866047485
6 10800000 10874999 0.289268015711687
6 10875000 10949999 0.270342852200986
6 10950000 11024999 0.243742941255185
6 11025000 11099999 0.275658037845963
6 11100000 11174999 0.253888141751604
6 11175000 11249999 0.353469617216314
6 11250000 11324999 0.257508447796032
6 11325000 11399999 0.267708652268999
6 11400000 11474999 0.36416358585025
6 11475000 11549999 0.288260374045131
6 11550000 11624999 0.303240907411761
6 11625000 11699999 0.252393835062878
6 11700000 11774999 0.25359260917817
6 11775000 11849999 0.228473650219581
6 11850000 11924999 0.220785544281598
6 11925000 11999999 0.239238398378631
6 1.2e+07 12074999 0.215001950973914
6 12075000 12149999 0.267913109133223
6 12150000 12224999 0.282366914603145
6 12225000 12299999 0.282595621048717
7 1 74999 0.249342102221503
7 75000 149999 0.291759384462234
7 150000 224999 0.297502869876426
7 225000 299999 0.195094857224716
7 3e+05 374999 0.16680809365299
7 375000 449999 0.193103581478213
7 450000 524999 0.280978804738655
7 525000 599999 0.21052362574097
7 6e+05 674999 0.250549678238536
7 675000 749999 0.303401750105569
7 750000 824999 0.207989589800902
7 825000 899999 0.259586713570559
7 9e+05 974999 0.283032817844178
7 975000 1049999 0.259379937592221
7 1050000 1124999 0.281187333124865
7 1125000 1199999 0.28316550153706
7 1200000 1274999 0.270592417852122
7 1275000 1349999 0.260597622809707
7 1350000 1424999 0.248525163085708
7 1425000 1499999 0.2549043993024
7 1500000 1574999 0.245318596208148
7 1575000 1649999 0.398016304233195
7 1650000 1724999 0.255978162989644
7 1725000 1799999 0.18634529825828
7 1800000 1874999 0.193078993696405
7 1875000 1949999 0.224453279069767
7 1950000 2024999 0.246792149924645
7 2025000 2099999 0.21731838291725
7 2100000 2174999 0.202584714008397
7 2175000 2249999 0.268884925451548
7 2250000 2324999 0.261171958325104
7 2325000 2399999 0.221844359511774
7 2400000 2474999 0.285895558462869
7 2475000 2549999 0.252249316575543
7 2550000 2624999 0.215481435689933
7 2625000 2699999 0.393915049617597
7 2700000 2774999 0.357216056826629
7 2775000 2849999 0.308803893645182
7 2850000 2924999 0.30224792808193
7 2925000 2999999 0.309689281580369
7 3e+06 3074999 0.253130096591437
7 3075000 3149999 0.258290404546974
7 3150000 3224999 0.209188520525301
7 3225000 3299999 0.156443294952818
7 3300000 3374999 0.242996395848712
7 3375000 3449999 0.28484372529724
7 3450000 3524999 0.266703039641406
7 3525000 3599999 0.271590492862914
7 3600000 3674999 0.304709943483148
7 3675000 3749999 0.232408304862024
7 3750000 3824999 0.262981288289523
7 3825000 3899999 0.235077780263131
7 3900000 3974999 0.195469472558216
7 3975000 4049999 0.220404235230645
7 4050000 4124999 0.240115273987757
7 4125000 4199999 0.195806670066871
7 4200000 4274999 0.256716711796562
7 4275000 4349999 0.257466103215619
7 4350000 4424999 0.264481910633128
7 4425000 4499999 0.205146712960093
7 4500000 4574999 0.213441895190237
7 4575000 4649999 0.246559913560238
7 4650000 4724999 0.247845589519651
7 4725000 4799999 0.241651988089692
7 4800000 4874999 0.286391481619501
7 4875000 4949999 0.307301733397923
7 4950000 5024999 0.30639449866006
7 5025000 5099999 0.297560918589386
7 5100000 5174999 0.272154773350426
7 5175000 5249999 0.313288448947779
7 5250000 5324999 0.294926743377867
7 5325000 5399999 0.248784736918628
7 5400000 5474999 0.229402950478323
7 5475000 5549999 0.265110220725113
7 5550000 5624999 0.241408899796435
7 5625000 5699999 0.225587383592747
7 5700000 5774999 0.243197331240188
7 5775000 5849999 0.242396919131722
7 5850000 5924999 0.257181063982506
7 5925000 5999999 0.231074486986743
7 6e+06 6074999 0.276433583250813
7 6075000 6149999 0.24305010973608
7 6150000 6224999 0.285205174539734
7 6225000 6299999 0.248073194215201
7 6300000 6374999 0.267339268448689
7 6375000 6449999 0.312274477747502
7 6450000 6524999 0.275319917627082
7 6525000 6599999 0.220625773483971
7 6600000 6674999 0.249174503586387
7 6675000 6749999 0.247574850404478
7 6750000 6824999 0.218998728285474
7 6825000 6899999 0.256822549180477
7 6900000 6974999 0.234792060556241
7 6975000 7049999 0.274246171819585
7 7050000 7124999 0.267328249456915
7 7125000 7199999 0.22527865830517
7 7200000 7274999 0.257187008174387
7 7275000 7349999 0.250892905558066
7 7350000 7424999 0.22261615526657
7 7425000 7499999 0.24669012265978
7 7500000 7574999 0.226946259847849
7 7575000 7649999 0.231612409954158
7 7650000 7724999 0.288671139392263
7 7725000 7799999 0.226385255767302
7 7800000 7874999 0.266665961986802
7 7875000 7949999 0.257584208561271
7 7950000 8024999 0.235142205285062
7 8025000 8099999 0.21489892361518
7 8100000 8174999 0.268647977108338
7 8175000 8249999 0.291060645027788
7 8250000 8324999 0.280615436119058
7 8325000 8399999 0.295584038797683
7 8400000 8474999 0.265268826195294
7 8475000 8549999 0.217867953473462
7 8550000 8624999 0.239494758731187
7 8625000 8699999 0.329478200930553
7 8700000 8774999 0.264683353897518
7 8775000 8849999 0.267172934631933
7 8850000 8924999 0.261968737130477
7 8925000 8999999 0.231081684589185
7 9e+06 9074999 0.218142600199845
7 9075000 9149999 0.230381911711927
7 9150000 9224999 0.291097380737335
7 9225000 9299999 0.219075465912575
7 9300000 9374999 0.248865377361725
7 9375000 9449999 0.265809174949148
7 9450000 9524999 0.288562605969481
7 9525000 9599999 0.292538942689316
7 9600000 9674999 0.347974370461919
7 9675000 9749999 0.404935171278378
7 9750000 9824999 0.334999770864546
7 9825000 9899999 0.265082669099799
7 9900000 9974999 0.330063299769247
7 9975000 10049999 0.290828534847838
7 10050000 10124999 0.248247918788858
7 10125000 10199999 0.356813183498001
7 10200000 10274999 0.383870692908357
7 10275000 10349999 0.411295197252756
7 10350000 10424999 0.343528124684418
7 10425000 10499999 0.158843671152229
7 10500000 10574999 0.256296660421455
7 10575000 10649999 0.206448923347164
7 10650000 10724999 0.208556659820226
7 10725000 10799999 0.290028620267854
7 10800000 10874999 0.212061866163996
7 10875000 10949999 0.257789499525938
7 10950000 11024999 0.237789109607396
7 11025000 11099999 0.269695985771307
7 11100000 11174999 0.280733832939047
7 11175000 11249999 0.317496388990581
7 11250000 11324999 0.652706048222313
7 11325000 11399999 0.633245131791286
7 11400000 11474999 0.301695594206412
7 11475000 11549999 0.182716489298099
7 11550000 11624999 0.266350811439544
7 11625000 11699999 0.281783373455868
7 11700000 11774999 0.248973290273556
7 11775000 11849999 0.405062835908968
7 11850000 11924999 0.293481490972167
7 11925000 11999999 0.313851096034332
7 1.2e+07 12074999 0.228289014647137
7 12075000 12149999 0.301330945760445
7 12150000 12224999 0.210160873266414
7 12225000 12299999 0.274404129618652
7 12300000 12374999 0.201185121945592
7 12375000 12449999 0.263337342975683
7 12450000 12524999 0.215076996475376
7 12525000 12599999 0.213008597653073
7 12600000 12674999 0.205353357223689
7 12675000 12749999 0.195812469847036
7 12750000 12824999 0.225712527235562
7 12825000 12899999 0.22729707474184
7 12900000 12974999 0.29041308551539
7 12975000 13049999 0.312739532776807
7 13050000 13124999 0.287511441059262
7 13125000 13199999 0.312472028153875
7 13200000 13274999 0.317218781503814
7 13275000 13349999 0.28377702472161
7 13350000 13424999 0.29724968179572
7 13425000 13499999 0.280909453168867
7 13500000 13574999 0.354530064271333
7 13575000 13649999 0.315900287117753
7 13650000 13724999 0.287115027117521
7 13725000 13799999 0.247563941030256
7 13800000 13874999 0.256053451704837
7 13875000 13949999 0.239169917183867
7 13950000 14024999 0.233940344550412
7 14025000 14099999 0.187325389282842
7 14100000 14174999 0.214978576382645
7 14175000 14249999 0.288336382882202
7 14250000 14324999 0.269632236302307
7 14325000 14399999 0.279436612948111
7 14400000 14474999 0.238688322147651
7 14475000 14549999 0.337250542276943
7 14550000 14624999 0.255048884657236
7 14625000 14699999 0.221825139856862
7 14700000 14774999 0.208076628900247
7 14775000 14849999 0.224048239849384
7 14850000 14924999 0.186953079286132
7 14925000 14999999 0.223837095400341
7 1.5e+07 15074999 0.241387725527136
7 15075000 15149999 0.237475874453467
7 15150000 15224999 0.257824711126752
7 15225000 15299999 0.272165394917505
7 15300000 15374999 0.242439362945646
7 15375000 15449999 0.273737997136261
7 15450000 15524999 0.300563937864587
7 15525000 15599999 0.288616525370746
7 15600000 15674999 0.259623501906186
7 15675000 15749999 0.284750983070491
7 15750000 15824999 0.228068154402895
7 15825000 15899999 0.212322761031018
7 15900000 15974999 0.208169930781091
7 15975000 16049999 0.238236389004334
7 16050000 16124999 0.272198085686043
7 16125000 16199999 0.284566384180791
7 16200000 16274999 0.279446301649749
7 16275000 16349999 0.207007523788449
7 16350000 16424999 0.245307621429512
7 16425000 16499999 0.273053229054955
7 16500000 16574999 0.228822212808021
7 16575000 16649999 0.197165119116202
7 16650000 16724999 0.230413039282769
7 16725000 16799999 0.300630937792835
7 16800000 16874999 0.245122716759257
7 16875000 16949999 0.244655685282963
7 16950000 17024999 0.247070084900949
7 17025000 17099999 0.238409234839941
8 1 74999 0.194846695762741
8 75000 149999 0.228266597955853
8 150000 224999 0.217257048822925
8 225000 299999 0.301024211554563
8 3e+05 374999 0.264039925579524
8 375000 449999 0.205906520800345
8 450000 524999 0.213196133947122
8 525000 599999 0.289420366358914
8 6e+05 674999 0.302829846427776
8 675000 749999 0.292350183899782
8 750000 824999 0.267763452218218
8 825000 899999 0.198122034296453
8 9e+05 974999 0.216925691222511
