lg pos1 pos2 dn
6 807793 824115 0.00725
6 827754 834333 0.0181241666666667
6 835006 842062 0.096594
6 847913 850802 0.229898666666667
6 855055 859761 0.1127445
6 860479 861740 0.009402
6 865579 873671 0.0629733333333333
6 890075 893483 0.020533
6 904634 906326 0.060861
6 931578 932679 0.133987
6 938533 978442 0.0952183333333333
6 1007522 1012734 0.246089
6 1013346 1017880 0.471107
6 1052768 1056426 0.287578333333333
6 1057007 1077203 0.0844576666666667
6 1083877 1104107 0.100813666666667
6 1320205 1324886 0.139326666666667
6 1326936 1338403 0.0366336666666667
6 1338523 1339481 0.04652
6 1362057 1364572 0.145954333333333
6 1366027 1372623 0.0307843333333333
6 1376813 1395692 6.43333333333333e-05
6 1429609 1433600 0.158595
6 1434642 1438648 0.0928973333333333
6 1439613 1448443 0.0779334444444444
6 1459804 1479124 0.019489
6 1522488 1524113 0.0561636666666667
6 1604348 1655313 0.14630625
6 1659646 1661365 0.0338295
6 1692647 1706352 0.0588793333333333
6 1726116 1730115 0.276652666666667
6 1750289 1770682 0.287633
6 1824347 1833888 0.00717133333333333
6 1954396 1977668 0.0338726666666667
6 1998512 2012886 0.180620666666667
6 2022951 2024073 0.182944666666667
6 2028267 2029062 0.126792
6 2052939 2053880 0.0470666666666667
6 2129480 2170937 0.166318222222222
6 2188938 2196270 0.215622833333333
6 2205225 2207753 0.0657866666666667
6 2215013 2232639 0.055846
6 2240136 2265800 0.0467753333333333
6 2305296 2317459 0.0478116666666667
6 2329587 2335342 0.0746805
6 2359576 2365585 0.107205
6 2392174 2410823 0.119174
6 2417129 2420132 0.156359333333333
6 2441516 2443117 0.210021666666667
6 2444071 2449559 0.0857936666666667
6 2458948 2462670 0.0299676666666667
6 2464760 2466700 0.0531476666666667
6 2470526 2480470 0.0248045
6 2509364 2520251 0.038652
6 2529768 2536327 0.0154513333333333
6 2541561 2548249 0.118725166666667
6 2600435 2609928 0.0143506666666667
6 2611749 2615784 0.0469841111111111
6 2616217 2619287 0.194984666666667
6 2619824 2621950 0.0608846666666667
6 2634931 2638355 0.015603
6 2716019 2725092 0.0767696666666667
6 2759500 2773283 0.117967333333333
6 2793166 2802270 0.2095025
6 2813198 2836071 0.0382163333333333
6 2839942 2846116 0.05614
6 2851674 2858449 0.068294
6 2894196 2901932 0.0654913333333333
6 2905769 2908116 0.062829
6 2909220 2916950 0.0547176666666667
6 2917423 2923164 0.106795
6 2925683 2934870 0.0576186666666667
6 2938724 2942498 0.192537
6 2954929 2959614 0.109774333333333
6 2962148 2962564 0.112937
6 2966709 2979350 0.108321
6 2982778 2984402 0.0856943333333333
6 2991383 2993839 0.138360666666667
6 3010628 3013439 0.138606
6 3014257 3020961 0.0350445
6 3022221 3059426 0.110372
6 3252638 3265797 0.0349565
6 3307502 3438351 0.080093
6 3408391 3415881 0.293784666666667
6 3448690 3465896 0.0523923333333333
6 3492571 3496610 0.220108
6 3512443 3530346 0.0485485
6 3530953 3535991 0.075845
6 3557906 3567422 0.0669928888888889
6 3639819 3643625 0.201265666666667
6 3645145 3645729 0.115932
6 3650932 3694163 0.0313553333333333
6 3693827 3702566 0.0367043333333333
6 3706717 3721963 0.0555803333333333
6 3734525 3740026 0.090813
6 3752512 3788184 0.0314513333333333
6 3798716 3804330 0.0613573333333333
6 3828235 3847038 0.0645325555555556
6 3919210 3920549 0.098716
6 3948498 3951998 0.076874
6 3958400 3959015 0.021524
6 3962642 3966500 0.2619345
6 3971466 3979314 0.0058595
6 3992608 4003522 0.124295333333333
6 4004487 4012996 0.122496333333333
6 4019342 4043269 0.153634
6 4059987 4062000 0.258876
6 4064626 4068205 0.329768
6 4091981 4093294 0.1297485
6 4097465 4108876 0.046032
6 4113779 4164411 0.0325333333333333
6 4172491 4201696 0.0577663333333333
6 4217130 4221374 0.0438843333333333
6 4243318 4248749 0.106950333333333
6 4275285 4319906 0.0406003333333333
6 4327888 4347469 0.118597333333333
6 4400114 4418230 0.0145436666666667
6 4428127 4430729 0.0674013333333333
6 4433273 4465659 0.0205293333333333
6 4518028 4518894 0.00820733333333333
6 4584981 4586183 0.1336995
6 4592099 4610917 0.0421275
6 4667811 4669850 0.106639
6 4697513 4739277 0.03215
6 4774963 4808121 0.167130333333333
6 4811626 4816236 0.096967
6 4817896 4830117 0.115349666666667
6 4830948 4834579 0.0619474444444444
6 4837716 4850663 0.173075666666667
6 4863479 4895739 0.058799
6 4898387 4906861 0.0365555
6 4910178 4917205 0.0716683333333333
6 4923650 4934120 0.0298293333333333
6 4944261 4963192 0.114177333333333
6 4965876 4967880 0.0847495
6 4996563 4999091 0.0438585
6 5085899 5086876 0.118069
6 5087708 5104009 0.0344026666666667
6 5105077 5125057 0.0445573333333333
6 5128048 5139081 0.037023
6 5143262 5148149 0.0627041666666667
6 5158326 5161804 0.088851
6 5163146 5167258 0.0166253333333333
6 5171228 5174064 0.202617
6 5314692 5319362 0.024047
6 5365274 5382721 0.0813716666666667
6 5386670 5395033 0.053714
6 5400664 5419711 0.04326875
6 5427419 5703681 0.116004
6 5489109 5491455 0.0465313333333333
6 5814869 5816904 0.123638666666667
6 5838183 5842537 0.146457166666667
6 5865442 5867472 0.3738395
6 5868766 5882068 0.1105205
6 5884178 5891657 0.0507266666666667
6 5891885 5894361 0.075305
6 5899420 5908301 0.0815681666666667
6 5912621 5915250 0.145430333333333
6 5920586 5924012 0.0712475
6 5957741 5968757 0.0649416666666667
6 5969428 5972512 0.114097
6 6064567 6076218 0.031128
6 6080449 6084722 0.149190333333333
6 6087120 6093868 0.188456
6 6102515 6104393 0.258281666666667
6 6106690 6131567 0.0623375
6 6137924 6172448 0.0252096666666667
6 6179356 6183401 0.0985023333333333
6 6184473 6186184 0.128414166666667
6 6201649 6219825 0.0347286666666667
6 6245324 6247771 0.122648333333333
6 6261976 6270820 0.0590313333333333
6 6274863 6285588 0.18497
6 6286183 6292232 0.140050333333333
6 6296011 6304236 0.058714
6 6305593 6312081 0.120888333333333
6 6322334 6356621 0.0621193333333333
6 6389314 6402549 0.0298303333333333
6 6414797 6421650 0.112405833333333
6 6422488 6432234 0.005143
6 6451378 6456048 0.034224
6 6460674 6470397 0.0692888888888889
6 6476613 6485834 0.12647025
6 6487185 6494806 0.140681666666667
6 6583535 6776890 0.0629431666666667
6 6882310 6886668 0.092325
6 6889314 6890410 0.029034
6 6913682 6928984 0.2272145
6 6955838 6969318 0.0465906666666667
6 6980848 6984557 0.0896696666666667
6 6987781 6999210 0.0584783333333333
6 7007593 7011587 0.0663436666666667
6 7021202 7051461 0.0427976666666667
6 7054171 7056067 0.145489666666667
6 7056360 7067508 0.167191666666667
6 7069392 7074570 0.150401666666667
6 7077992 7089038 0.07597625
6 7095248 7106403 0.138084666666667
6 7110337 7138465 0.15427
6 7390904 7443419 0.119361
6 7479504 7493073 0.099952
6 7494069 7495271 0.259762
6 7501198 7503975 0.116224666666667
6 7506301 7511026 0.120642
6 7513896 7551732 0.115176
6 7570033 7586976 0.145905666666667
6 7590368 7591643 0.0281016666666667
6 7594103 7595859 0.0776996666666667
6 7598936 7600642 0.207137
6 7710406 7724080 0.153832
6 7726619 7732757 0.0391643333333333
6 7741397 7751213 0.093301
6 7753433 7757712 0.2916915
6 7762917 7774536 0.101455666666667
6 7822041 7837378 0.118125666666667
6 7839496 7843225 0.1735815
6 7845744 7847808 0.0349293333333333
6 7850109 7857604 0.0434755
6 7862426 7867262 0.130897
6 7885169 7888713 0.148115
6 7886909 7888544 0.112162666666667
6 7891342 7896813 0.116461
6 7898542 7919293 0.231309333333333
6 7902558 7910925 0.113598222222222
6 7928242 7932412 0.0763233333333333
6 7933852 7934633 0.093891
6 7937331 7939130 0.12263625
6 7939521 7946235 0.0625423333333333
6 7947061 7950689 0.07011
6 7952231 7979736 0.0246675
6 7982340 7984539 0.249747333333333
6 7989365 7995687 0.101822
6 7997692 8000969 0.0362705
6 8010222 8017184 0.135495666666667
6 8021702 8022974 0.153037666666667
6 8038026 8038976 0.4699775
6 8039684 8040818 0.105954666666667
6 8045112 8049563 0.0615175555555556
6 8049615 8051067 0.117862333333333
6 8051786 8054803 0.0721263333333333
6 8055004 8059132 0.1909355
6 8061949 8076672 0.0773737777777778
6 8079153 8082966 0.115472
6 8102677 8107213 0.0772363333333333
6 8129731 8142142 0.0770273333333333
6 8144654 8148912 0.0559333333333333
6 8168140 8175474 0.160431666666667
6 8176997 8208938 0.121432666666667
6 8187115 8187882 0.246316333333333
6 8222823 8223841 0.130423666666667
6 8231272 8233960 0.152018
6 8234907 8243767 0.0331815555555556
6 8315400 8318182 0.183930333333333
6 8321996 8323887 0.147471
6 8326400 8342676 0.050633
6 8344779 8353481 0.0926083333333333
6 8353733 8359634 0.0876296666666667
6 8360953 8364894 0.1369365
6 8367394 8368248 0.109475
6 8373107 8378306 0.0366713333333333
6 8380250 8389516 0.0859376666666667
6 8396989 8398388 0.160666
6 8400823 8410574 0.0693456666666667
6 8412138 8417331 0.172754333333333
6 8432419 8437658 0.00401
6 8443463 8452120 0.325694
6 8455106 8457781 0.181627666666667
6 8556582 8561509 0.0219416666666667
6 8562772 8567717 0.0837713333333333
6 8568062 8570418 0.085931
6 8616791 8621647 0.101542666666667
6 8626342 8699058 0.032192
6 8714248 8727479 0.219809
6 8729220 8732725 0.0464316666666667
6 8739000 8741557 0.172564
6 8741984 8747305 0.129151666666667
6 8752263 8791886 0.0480936666666667
6 8795607 8802574 0.047214
6 8807677 8811830 0.0670158333333333
6 8819876 8821841 0.0995816666666667
6 8825510 8825959 0.180424
6 8838059 8842678 0.0500875
6 8846026 8851875 0.095255
6 8854592 8858053 0.080892
6 8863740 8881970 0.071697
6 8898032 8911029 0.0529486666666667
6 8919286 8925152 0.0779923333333333
6 8943428 8955464 0.0225675555555556
6 8990209 9008053 0.0128876666666667
6 9052764 9054969 0.158913
6 9055857 9056587 0.0993115
6 9060594 9062830 0.0172436666666667
6 9070658 9074852 0.109498
6 9077871 9087423 0.191738833333333
6 9089550 9100713 0.148422
6 9115649 9148568 0.032322
6 9151832 9156840 0.0876586666666667
6 9159664 9162384 0.0961753333333333
6 9180088 9184303 0.143846
6 9187204 9192885 0.0420811111111111
6 9193459 9197329 0.185310333333333
6 9198138 9201788 0.0812415
6 9203373 9215812 0.062634
6 9224674 9241655 0.037399
6 9245554 9248424 0.010712
6 9250272 9252455 0.157542
6 9257811 9259904 0.3593805
6 9261700 9274315 0.038587
6 9279541 9284697 0.0449386666666667
6 9291260 9297236 0.081662
6 9300734 9304658 0.0480006666666667
6 9323004 9326828 0.0556153333333333
6 9368187 9380941 0.100334666666667
6 9389657 9404610 0.0790536666666667
6 9413846 9424269 0.136565666666667
6 9444769 9457463 0.114299666666667
6 9467543 9485046 0.0231496666666667
6 9487334 9491302 0.0577891111111111
6 9500387 9521995 0.115843833333333
6 9547154 9559526 0.063437
6 9562476 9567630 0.0853413333333333
6 9569792 9572357 0.0472446666666667
6 9578476 9582364 0.044037
6 9584953 9588540 0.0538623333333333
6 9590155 9593047 0.0956368333333333
6 9597602 9607340 0.0869228333333333
6 9614367 9617214 0.136359
6 9712627 9737269 0.013742
6 9777361 9779711 0.0521766666666667
6 9783003 9787912 0.0483726666666667
6 9792377 9797148 0.0208873333333333
6 9807989 9809806 0.110677
6 9810130 9815528 0.058246
6 9816347 9817226 0.203098666666667
6 9823329 9843070 0.056249
6 9844742 9847517 0.277699666666667
6 9849054 9851770 0.0560552222222222
6 9852538 9855774 0.0905106666666667
6 9857274 9860032 0.025204
6 9862404 9866201 0.00944416666666667
6 9945554 9970610 0.0468513333333333
6 9973371 9977148 0.0982413333333333
6 9982348 10005347 0.013491
6 10018043 10047285 0.041447
6 10053208 10156710 0.02188625
6 10348544 10350970 0.0357193333333333
6 10403778 10405960 0.0872946666666667
6 10410300 10415800 0.050145
6 10423423 10495268 0.379441
6 10511430 10515346 0.111472666666667
6 10517524 10523526 0.0387166666666667
6 10524954 10525743 0.171414
6 10561538 10568613 0.131248
6 10573796 10576499 0.049263
6 10585490 10589570 0.085143
6 10670867 10727803 0.0837613333333333
6 10749670 10753320 0.177383
6 10781957 10783282 0.0965203333333333
6 10787399 10847443 0.00967666666666667
6 10863738 10867470 0.0799253333333333
6 10888233 10896116 0.0646148888888889
6 10898275 10906656 0.03284
6 10926760 10928328 0.254398333333333
6 10928976 10931586 0.201821
6 10958264 10974992 0.164324
6 10977575 10991526 0.066047
6 11037617 11060012 0.0786963333333333
6 11099536 11133106 0.0634016666666667
6 11139280 11170450 0.0664996666666667
6 11190388 11207413 0.0788698888888889
6 11211081 11216227 0.0758393333333333
6 11218009 11221798 0.072723
6 11222989 11224447 0.131458333333333
6 11230354 11232784 0.0396941666666667
6 11234372 11238003 0.008373
6 11250455 11315254 0.0168451666666667
6 11325609 11341955 0.0529993333333333
6 11406462 11408869 0.058309
6 11411092 11419044 0.03433
6 11477058 11488339 0.106363666666667
6 11515227 11519396 0.08014
6 11548683 11579684 0.0558853333333333
6 11586701 11594095 0.069883
6 11630700 11654239 0.057129
6 11676162 11682055 0.0723998333333333
6 11682141 11686107 0.132638833333333
6 11688288 11705963 0.195264
6 11730008 11731959 0.0771256666666667
6 11743774 11747855 0.161081
6 11758633 11761119 0.06086
6 11841887 11843338 0.039975
6 11851894 11854186 0.036534
6 11869784 11872221 0.0625943333333333
6 11873578 11875041 0.232613333333333
6 11885204 11891569 0.0632466666666667
6 11937113 11948795 0.0924546666666667
6 11948648 11955855 0.0708975555555555
6 11956029 11959645 0.085797
6 11959854 11961532 0.034351
6 11969429 11989988 0.0605446666666667
6 11993425 11997232 0.132342333333333
6 12059046 12112806 0.028952
6 12115279 12125290 0.0149153333333333
6 12130134 12135943 0.0911874166666667
6 12136841 12150157 0.1925865
6 12151046 12161708 0.0373906666666667
6 12175128 12213166 0.067174
6 12215092 12217596 0.0570883333333333
6 12246869 12261484 0.0214526666666667
6 12267753 12268331 0.0528616666666667
6 12269809 12291327 0.0963595
6 12303043 12304758 0.072722
6 12376811 12424549 0.136741
6 12428217 12443132 0.026128
6 12444614 12450898 0.0821336666666667
6 12455912 12457560 0.861273
6 12463699 12468089 0.1278095
6 12468682 12474608 0.1202925
6 12475684 12477897 0.10192175
6 12479504 12482027 0.1213535
6 12523311 12537653 0.539136833333333
6 12582597 12647903 0.0338976666666667
6 12736828 12738767 0.071191
6 12783852 12797337 0.08725025
6 12799873 12816756 0.0546193333333333
6 12820572 12831690 0.0534255
6 12851057 12858666 0.206744666666667
6 12867904 12868960 0.00172066666666667
6 12875851 12888526 0.0630486666666667
6 12914845 12918388 0.0437513333333333
6 12928424 12947096 0.017841
6 12949366 12963150 0.0258833333333333
6 12967224 12968806 0.339199666666667
6 12972193 12979151 0.585609
6 12980035 12983045 0.266012
6 12996193 12996893 0.0458816666666667
6 13034237 13043895 0.127927666666667
6 13046769 13058774 0.111070666666667
6 13072726 13085012 0.0529956666666667
6 13147228 13164638 0.0126285
6 13169103 13202321 0.064069
6 13207037 13214118 0.0355103333333333
6 13240121 13245096 0.16831975
6 13254430 13316170 0.0982886666666667
6 13320881 13325880 0.129728
6 13336222 13357317 0.0957453333333333
6 13360559 13361712 0.105951
6 13361861 13362804 0.088318
6 13363514 13367926 0.089686
6 13367694 13375535 0.0721093333333333
6 13382903 13423645 0.171510333333333
6 13424590 13426323 0.166309833333333
6 13445646 13449668 0.055393
6 13454219 13459483 0.148305333333333
6 13459396 13463990 0.196487333333333
6 13517072 13538221 0.092661
6 13627013 13629580 0.022097
6 13691211 13722404 0.0644906666666667
6 13757120 13764670 0.168224
6 13769499 13775755 0.119829
6 13777804 13783572 0.0204643333333333
6 13785175 13791747 0.0688973333333333
6 13798077 13843576 0.0469103333333333
6 13852775 13887939 0.0144273333333333
6 13896536 13898927 0.086105
6 13903814 13911529 0.135930666666667
6 13915438 13919553 0.198224
6 13920852 13932184 0.145807
6 13937598 13963264 0.068032
6 13964779 13965084 0.0985315
6 13967010 13980372 0.221668666666667
6 14002463 14022161 0.027731
6 14037235 14039561 0.055198
6 14042551 14044773 0.0168415
6 14099672 14126488 0.16588725
6 14132620 14135977 0.05624
6 14148337 14156546 0.020561
6 14173063 14189603 0.0384503333333333
6 14215426 14220683 0.140188333333333
6 14228211 14229692 0.0543246666666667
6 14244778 14250925 0.0558048333333333
6 14304898 14310116 0.0705601666666667
6 14319276 14327176 0.139574
6 14333376 14334863 0.0389946666666667
6 14338381 14339130 0.0604656666666667
6 14347044 14351540 0.088616
6 14351690 14358209 0.17160375
6 14358268 14389292 0.090576
6 14434591 14480965 0.0290556666666667
6 14449274 14452562 0.136016
6 14477471 14520782 0.037395
6 14537870 14562218 0.040263
6 14567755 14571510 0.131303666666667
6 14572247 14575579 0.179712
6 15029856 15041372 0.032222
6 15047669 15135183 0.206866666666667
6 15173492 15205049 0.050421
6 15217848 15229078 0.213808333333333
6 15235915 15239228 0.170108
6 15249540 15255516 0.081707
6 15258585 15260082 0.113181666666667
6 15261701 15263536 0.172211166666667
6 15276681 15300368 0.0485406666666667
6 15314607 15318218 0.063113
6 15326454 15352359 0.071491
6 15384107 15390933 0.0439126666666667
6 15393128 15395144 0.000126
6 15395415 15400387 0.4111395
6 15406116 15428991 0.099469
6 15434022 15472755 0.0535883333333333
6 15490151 15498485 0.0773696666666667
6 15503127 15507269 0.0459226666666667
6 15509881 15517851 0.0590326666666667
6 15545107 15550573 0.132373666666667
6 15640905 15645724 0.0866155
6 15646558 15650220 0.1083235
6 15651868 15654278 0.0658123333333333
6 15656784 15658970 0.11774
6 15664784 15669174 0.106403
6 15669350 15672631 0.130748
6 15671868 15676353 0.086772
6 15676414 15682739 0.0560683333333333
6 15684624 15689196 0.0120296666666667
6 15693807 15709657 0.0740306666666667
6 15720277 15725203 0.0941086666666667
6 16066094 16083294 0.0527696666666667
6 16131614 16138283 0.056824
6 16143970 16148397 0.097926
6 16160314 16162603 0.116009
6 16181217 16182953 0.048206
6 16185206 16188894 0.0492801666666667
6 16217579 16231523 0.255252666666667
6 16240469 16262214 0.233556
6 16265135 16268160 0.131761166666667
6 16271048 16276478 0.070552
6 16278749 16282756 0.207136
6 16293047 16294180 0.0640226666666667
6 16324890 16344210 0.199241666666667
6 16391049 16392230 0.134852
6 16401071 16414658 1.142301
6 16420355 16421238 0.12238
6 16423527 16436301 0.038907375
6 16437999 16440172 0.0877823333333333
6 16442104 16471887 0.002763
6 16482667 16489884 0.105368166666667
6 16491634 16496261 0.088658
6 16502275 16510385 0.108889
6 16513477 16534427 0.031783
6 16670943 16673485 0.119252666666667
6 16688575 16699809 0.189997666666667
6 16702488 16708055 0.189706333333333
6 16708236 16711382 0.0228025
6 16712625 16732273 0.215446333333333
6 16760595 16762432 0.11385
6 16764672 16770428 0.416058
6 16785119 16793800 0.0558941666666667
6 16796777 16800255 0.137008333333333
6 16803296 16808378 0.0830306666666667
6 16817283 16821964 0.193550666666667
6 16842417 16846806 0.0821253333333333
6 16849010 16850268 0.197769
6 16866133 16868284 0.12148
6 16878548 16882045 0.0653756666666667
6 16884436 17025590 0.097431
6 17027226 17032875 0.208390222222222
7 1452 3409 0.101524
7 86380 89448 0.03296
7 94871 97428 0.0124143333333333
7 127091 130209 0.332062
7 148543 159171 0.4972225
7 164160 171615 0.125426166666667
7 172875 179051 0.0926333333333333
7 180423 182265 0.101753666666667
7 195668 204286 0.102553666666667
7 208410 211478 0.144346
7 242336 245534 0.176783
7 271816 279318 0.035488
7 280447 282933 0.00430625
7 283013 288591 0.0253786666666667
7 329701 333382 0.071885
7 333739 337533 0.428351333333333
7 347949 349621 0.0172803333333333
7 354089 361752 0.0614786666666667
7 365776 372621 0.260914333333333
7 379961 381887 0.351833
7 381913 389529 0.0756753333333333
7 406357 410554 0.0775636666666667
7 423162 424282 0.468859
7 494053 497077 0.2261735
7 500009 503800 0.05828
7 511304 514824 0.0384516666666667
7 518792 520048 0.388292
7 521009 526172 0.2515175
7 527975 532446 0.136171333333333
7 553269 557591 0.0665643333333333
7 571960 575357 0.0574866666666667
7 583953 587561 0.0636583333333333
7 590628 598335 0.0746468333333333
7 603623 609572 0.0509763333333333
7 611065 615879 0.004192
7 697432 702151 0.022434
7 715348 725699 0.0664746666666667
7 748813 750678 0.127176333333333
7 787500 798156 0.058624
7 835005 836654 0.296385
7 966526 974176 0.166041666666667
7 976428 994155 0.340224666666667
7 1036400 1060359 0.316868
7 1108957 1111978 0.0131325
7 1113582 1118237 0.111253
7 1119943 1125706 0.050307
7 1133367 1137045 0.221559
7 1144794 1149892 0.102955333333333
7 1150503 1189962 0.0700516666666667
7 1211620 1221420 0.0255023333333333
7 1289872 1323651 0.0677363333333333
7 1392516 1395406 0.0963413333333333
7 1398241 1401691 0.207934
7 1404826 1409508 0.237109833333333
7 1432524 1440418 0.296005
7 1441478 1444706 0.0228843333333333
7 1452630 1459173 0.169687
7 1464854 1473172 0.161680666666667
7 1474626 1480490 0.193265333333333
7 1484817 1491095 0.17553725
7 1495877 1496865 0.104713
7 1500719 1513234 0.0638246666666667
7 1516689 1520980 0.104033333333333
7 1547134 1550881 0.110415666666667
7 1553780 1555116 0.138617333333333
7 1570437 1583718 0.017232
7 1632701 1636076 0.140076166666667
7 1638022 1644249 0.123085
7 1653256 1665186 0.00012
7 1669711 1674320 0.109373333333333
7 1694968 1712917 0.074123
7 1723958 1731123 0.528468
7 1771034 1773428 0.091879
7 1782756 1785294 0.153178
7 1789284 1791942 0.220614
7 1793058 1794974 0.163937333333333
7 1796875 1802372 0.3168405
7 1852514 1856952 0.174486666666667
7 1858488 1861407 0.3587455
7 1863104 1864632 0.269213
7 1870452 1873676 0.36343
7 1960406 1961278 0.0864655
7 2060180 2070596 0.142775333333333
7 2073738 2078368 0.059402
7 2209135 2211954 0.20657
7 2255056 2257655 0.0970346666666667
7 2259206 2267772 0.0872793333333333
7 2271611 2277214 0.0405853333333333
7 2303933 2307805 0.033776
7 2316336 2322112 0.0161456666666667
7 2335894 2336782 0.00850266666666667
7 2338333 2342377 0.0843975
7 2346844 2363295 0.134313666666667
7 2397657 2401001 0.0543345
7 2403544 2405190 0.0260425
7 2413643 2415549 0.059635
7 2417116 2419475 0.0827545
7 2420217 2422107 0.109645666666667
7 2474639 2480224 0.0494666666666667
7 2480106 2483176 0.0703533333333333
7 2483542 2494836 0.0880623333333333
7 2500411 2502743 0.122123
7 2503503 2505336 0.179257
7 2506486 2507989 0.50308
7 2518278 2523977 0.15123625
7 2529414 2534147 0.515566
7 2587736 2604932 0.030584
7 2613060 2625422 0.113144666666667
7 2667728 2677313 0.0603793333333333
7 2678788 2682285 0.0389111666666667
7 2686302 2695655 0.018702
7 2701856 2708450 0.107857333333333
7 2734092 2738620 0.0225093333333333
7 2739560 2741541 0.100706
7 2764141 2766208 0.0599655
7 2804573 2807645 0.158874333333333
7 2816084 2875829 0.1487785
7 2888332 2902598 0.0278924166666667
7 2904807 2907059 0.045024
7 2916035 2917877 0.13963
7 2919952 2922970 0.095088
7 2924298 2929399 0.0920126666666667
7 2958626 2960314 0.115361666666667
7 2964537 2968341 0.0900863333333333
7 2976673 2980932 0.128302666666667
7 3034373 3038870 0.0920913333333333
7 3039104 3046186 0.0517396666666667
7 3057216 3058542 0.062518
7 3059275 3062745 0.144774
7 3063289 3067334 0.0627538333333333
7 3082410 3084213 0.064952
7 3084481 3087011 0.075677
7 3092201 3094459 0.114885333333333
7 3096010 3099862 0.0968163333333333
7 3101474 3102569 0.0318456666666667
7 3109900 3133382 0.0358926666666667
7 3138404 3138980 0.0618706666666667
7 3145825 3147894 0.0501595
7 3162385 3167662 0.125907
7 3216567 3220967 0.123035
7 3248713 3257305 0.036599
7 3461995 3547722 0.0198383333333333
7 3862698 3868188 0.197081666666667
7 3969223 3974054 0.383732333333333
7 4003245 4008614 0.121935333333333
7 4017957 4023070 0.102048
7 4025500 4027085 0.0816106666666667
7 4039346 4045906 0.077457
7 4050458 4060555 0.176463333333333
7 4092922 4094277 0.146854
7 4104778 4115036 0.0186871666666667
7 4179253 4192342 0.0598766666666667
7 4197305 4200778 0.100305333333333
7 4207383 4210603 0.0468326666666667
7 4215567 4216925 0.280009
7 4221937 4226101 0.160842333333333
7 4236488 4243984 0.034146
7 4248635 4260779 0.0365463333333333
7 4261545 4265559 0.246872666666667
7 4293183 4302903 0.0131433333333333
7 4306372 4313379 0.0657953333333333
7 4314592 4318924 0.186616666666667
7 4319824 4322239 0.607672
7 4324272 4329205 0.196380833333333
7 4332668 4337573 0.0530516666666667
7 4339418 4342520 0.133680666666667
7 4344270 4348353 0.0519816666666667
7 4349526 4352347 5.2e-05
7 4355444 4361159 0.004465
7 4362743 4365328 0.179099333333333
7 4366093 4368747 0.0552718333333333
7 4377392 4380534 0.07291425
7 4382219 4389067 0.108302333333333
7 4391618 4400173 0.135250666666667
7 4413660 4415884 0.0433015
7 4420249 4424357 0.158907
7 4449594 4450557 0.0742506666666667
7 4451892 4453656 0.1391515
7 4473495 4474676 0.038288
7 4492904 4510912 0.161348166666667
7 4511540 4518737 0.182084
7 4527601 4549900 0.132435333333333
7 4552839 4554560 0.076876
7 4558350 4567056 0.0161386666666667
7 4568992 4570830 0.371316
7 4572958 4576479 0.0564916666666667
7 4594076 4596304 0.0753776666666667
7 4819246 4823483 0.247285
7 4828552 4830441 0.453342
7 4835025 4838108 0.34840875
7 4842549 4846809 0.137894666666667
7 4856753 4878244 0.083668
7 4880015 4882485 0.036291
7 4888854 4910614 0.009168
7 4940656 4942166 0.148909333333333
7 4974007 5020115 0.0764126666666667
7 5040563 5050046 0.000536333333333333
7 5152897 5155372 0.153887333333333
7 5188226 5294544 0.111169
7 5325617 5432198 0.028043
7 5517954 5552363 0.0682576666666667
7 5567286 5569647 0.125303
7 5570406 5574779 0.0671896666666667
7 6050601 6058164 0.043042
7 6072903 6079434 0.165882
7 6086475 6098229 0.185193666666667
7 6116055 6135902 0.023435
7 6210136 6231897 0.100339
7 6234084 6237912 0.0923136666666667
7 6333047 6355732 0.0468503333333333
7 6551731 6573221 0.0264581666666667
7 6584322 6586978 0.0723185
7 6597786 6601191 0.0608615
7 6605140 6612577 0.0498093333333333
7 6797008 6801627 0.155591555555556
7 6892710 6895859 0.114321666666667
7 6895937 6897883 0.197599666666667
7 6983627 6990057 0.0714901111111111
7 6990723 6993901 0.0751326666666667
7 7005184 7050716 0.0429558888888889
7 7087349 7102748 0.288839
7 7126457 7155993 0.00847733333333333
7 7170058 7171214 0.075319
7 7175723 7192633 0.282483666666667
7 7201057 7204258 0.0155303333333333
7 7308790 7323885 0.0355313333333333
7 7474994 7478801 0.0896263333333333
7 7500063 7503968 0.0688986666666667
7 7509036 7524189 0.0200853333333333
7 7552878 7564274 0.191967333333333
7 7576613 7607584 0.0422536666666667
7 7651159 7652292 0.124993333333333
7 7677892 7678577 0.061993
7 7680420 7681232 0.120842333333333
7 7687088 7711367 0.00451233333333333
7 7721652 7723223 0.027741
7 7754154 7757339 0.06777
7 7760650 7763469 0.0173013333333333
7 7771903 7781711 0.061926
7 7825878 7829862 0.0844963333333333
7 7831193 7837026 0.0390195
7 7838207 7846302 0.053369
7 7853665 7861393 0.0268196666666667
7 7869640 7872620 0.143177666666667
7 7873702 7882009 0.111745666666667
7 7888611 7907687 0.117034333333333
7 7969174 7974020 0.0987416666666667
7 7989463 7995317 0.0410536666666667
7 8008457 8018407 0.114703333333333
7 8020685 8031725 0.0625236666666667
7 8092741 8096609 0.233298666666667
7 8099373 8106000 0.131982666666667
7 8107491 8109576 0.154851
7 8116198 8127941 0.066167
7 8130248 8142689 0.110511666666667
7 8143647 8147227 0.0512998333333333
7 8149984 8153267 0.0366433333333333
7 8160493 8164391 0.0458733333333333
7 8583416 8593659 0.045847
7 8607007 8607648 0.168284
