"gene.id" "ds"
"1586" "ENSGACP00000002352" 1.03746333333333
"1587" "ENSGACP00000002353" 0.703157666666667
"1588" "ENSGACP00000002354" 0.776023333333333
"1589" "ENSGACP00000002355" NA
"1590" "ENSGACP00000002358" NA
"1591" "ENSGACP00000002360" 1.56337133333333
"1592" "ENSGACP00000002364" NA
"1593" "ENSGACP00000002367" NA
"1594" "ENSGACP00000002368" 0.792278
"1595" "ENSGACP00000002371" 0.982105333333333
"1596" "ENSGACP00000002373" 1.26015633333333
"1597" "ENSGACP00000002374" 1.442703
"1598" "ENSGACP00000002375" 0.624943333333333
"1599" "ENSGACP00000002378" 1.60541433333333
"1600" "ENSGACP00000002379" 1.442703
"1601" "ENSGACP00000002384" 0.656964333333333
"1602" "ENSGACP00000002385" 1.38680466666667
"1603" "ENSGACP00000002390" NA
"1604" "ENSGACP00000002394" 0.731233
"1605" "ENSGACP00000002395" 0.8709905
"1606" "ENSGACP00000002396" 0.992114666666667
"1607" "ENSGACP00000002397" 1.297418
"1608" "ENSGACP00000002399" 1.0437085
"1609" "ENSGACP00000002400" 0.792241666666667
"1610" "ENSGACP00000002401" 0.926151666666667
"1611" "ENSGACP00000002402" 0.887314
"1612" "ENSGACP00000002403" 1.02076
"1613" "ENSGACP00000002405" 1.07577066666667
"1614" "ENSGACP00000002406" 1.111259
"1615" "ENSGACP00000002407" 1.87705633333333
"1616" "ENSGACP00000002409" 1.1158355
"1617" "ENSGACP00000002411" 0.685648666666667
"1618" "ENSGACP00000002412" 1.2123525
"1619" "ENSGACP00000002413" NA
"1620" "ENSGACP00000002415" 1.667948
"1621" "ENSGACP00000002417" 3.239159
"1622" "ENSGACP00000002420" 0.714239333333333
"1623" "ENSGACP00000002423" 0.709599666666667
"1624" "ENSGACP00000002425" 3.18429733333333
"1625" "ENSGACP00000002428" 1.294719
"1626" "ENSGACP00000002429" 0.969103333333333
"1627" "ENSGACP00000002431" 1.417132
"1628" "ENSGACP00000002432" 1.47576166666667
"1629" "ENSGACP00000002433" 0.798005
"1630" "ENSGACP00000002434" 1.55247566666667
"1631" "ENSGACP00000002435" 0.533427666666667
"1632" "ENSGACP00000002436" 1.00703166666667
"1633" "ENSGACP00000002437" 0.914712333333333
"1634" "ENSGACP00000002438" 0.874269
"1635" "ENSGACP00000002439" 0.481457333333333
"1636" "ENSGACP00000002440" 1.073758
"1637" "ENSGACP00000002441" 1.14018466666667
"1638" "ENSGACP00000002442" 0.806311333333333
"1639" "ENSGACP00000002443" 0.609251666666667
"1640" "ENSGACP00000002444" 0.724492666666667
"1641" "ENSGACP00000002445" NA
"1642" "ENSGACP00000002446" 1.18563533333333
"1643" "ENSGACP00000002447" 1.579317
"1644" "ENSGACP00000002448" 0.608505
"1645" "ENSGACP00000002449" 1.76334
"1646" "ENSGACP00000002450" 1.22629866666667
"1647" "ENSGACP00000002451" 1.60541433333333
"1648" "ENSGACP00000002452" 0.809493666666667
"1649" "ENSGACP00000002453" 1.209663
"1650" "ENSGACP00000002454" 1.41318133333333
"1651" "ENSGACP00000002455" 1.209663
"1652" "ENSGACP00000002456" 1.116513
"1653" "ENSGACP00000002457" 0.908145
"1654" "ENSGACP00000002458" 0.977854666666667
"1655" "ENSGACP00000002459" 0.847438
"1656" "ENSGACP00000002460" 0.844644
"1657" "ENSGACP00000002461" 0.44605
"1658" "ENSGACP00000002462" 0.872662
"1659" "ENSGACP00000002463" 0.817516
"1660" "ENSGACP00000002464" 1.128811
"1661" "ENSGACP00000002465" 1.15924966666667
"1662" "ENSGACP00000002467" 0.587026666666667
"1663" "ENSGACP00000002468" 1.062209
"1664" "ENSGACP00000002469" 1.179873
"1665" "ENSGACP00000002470" 0.851300333333333
"1666" "ENSGACP00000002471" 1.10473766666667
"1667" "ENSGACP00000002474" 0.840721333333333
"1668" "ENSGACP00000002476" 4e-06
"1669" "ENSGACP00000002478" 0.840917
"1670" "ENSGACP00000002480" 0.832020333333333
"1671" "ENSGACP00000002481" 2.04056766666667
"1672" "ENSGACP00000002482" NA
"1673" "ENSGACP00000002483" NA
"1674" "ENSGACP00000002484" 2.87266933333333
"1675" "ENSGACP00000002485" 0.834639666666667
"1676" "ENSGACP00000002486" 1.04678
"1677" "ENSGACP00000002487" 2.919583
"1678" "ENSGACP00000002489" 1.04151633333333
"1679" "ENSGACP00000002490" 1.02973166666667
"1680" "ENSGACP00000002494" NA
"1681" "ENSGACP00000002496" NA
"1682" "ENSGACP00000002497" 0.931778666666667
"1683" "ENSGACP00000002498" 1.33124966666667
"1684" "ENSGACP00000002499" 1.40364233333333
"1685" "ENSGACP00000002500" 0.795878333333333
"1686" "ENSGACP00000002501" NA
"1687" "ENSGACP00000002502" 1.29337833333333
"1688" "ENSGACP00000002503" 0.895222666666667
"1689" "ENSGACP00000002504" 1.57500533333333
"1690" "ENSGACP00000002505" 0.902685666666667
"1691" "ENSGACP00000002508" NA
"1692" "ENSGACP00000002511" 1.44208866666667
"1693" "ENSGACP00000002513" 1.19151466666667
"1694" "ENSGACP00000002514" 1.01602866666667
"1695" "ENSGACP00000002516" 1.46498466666667
"1696" "ENSGACP00000002517" NA
"1697" "ENSGACP00000002518" 1.01321633333333
"1698" "ENSGACP00000002520" 0.694476666666667
"1699" "ENSGACP00000002521" NA
"1700" "ENSGACP00000002525" 1.06920066666667
"1701" "ENSGACP00000002528" 1.20711533333333
"1702" "ENSGACP00000002529" 0.754250333333333
"1703" "ENSGACP00000002530" NA
"1704" "ENSGACP00000002531" 0.4580095
"1705" "ENSGACP00000002532" 1.03915733333333
"1706" "ENSGACP00000002533" 1.03264266666667
"1707" "ENSGACP00000002534" 1.35987433333333
"1708" "ENSGACP00000002535" 0.794706666666667
"1709" "ENSGACP00000002536" 13.279793
"1710" "ENSGACP00000002537" 0.350289666666667
"1711" "ENSGACP00000002538" 0.9430605
"1712" "ENSGACP00000002539" NA
"1713" "ENSGACP00000002540" 1.168234
"1714" "ENSGACP00000002541" 1.573014
"1715" "ENSGACP00000002542" 0.705920666666667
"1716" "ENSGACP00000002544" 0.8419815
"1717" "ENSGACP00000002545" 0.746519
"1718" "ENSGACP00000002546" 0.816659
"1719" "ENSGACP00000002547" 1.30508366666667
"1720" "ENSGACP00000002551" 1.13522
"1721" "ENSGACP00000002552" 0.710829333333333
"1722" "ENSGACP00000002554" 0.710065
"1723" "ENSGACP00000002555" 0.818088333333333
"1724" "ENSGACP00000002556" 0.646839333333333
"1725" "ENSGACP00000002557" 0.804891
"1726" "ENSGACP00000002558" 1.04330866666667
"1727" "ENSGACP00000002560" 0.887646333333333
"1728" "ENSGACP00000002562" 1.23635533333333
"1729" "ENSGACP00000002565" 0.646695666666667
"1730" "ENSGACP00000002567" 1.123587
"1731" "ENSGACP00000002570" 0.888813
"1732" "ENSGACP00000002571" 1.377131
"1733" "ENSGACP00000002572" 1.196918
"1734" "ENSGACP00000002573" 1.040216
"1735" "ENSGACP00000002574" 0.989029666666667
"1736" "ENSGACP00000002576" 19.605653
"1737" "ENSGACP00000002577" 0.930344
"1738" "ENSGACP00000002578" 0.735837333333333
"1739" "ENSGACP00000002579" NA
"1740" "ENSGACP00000002580" 0.790836
"1741" "ENSGACP00000002581" 1.003888
"1742" "ENSGACP00000002582" 0.958989
"1743" "ENSGACP00000002583" 0.830677333333333
"1744" "ENSGACP00000002584" NA
"1745" "ENSGACP00000002585" 0.906427666666667
"1746" "ENSGACP00000002586" 1.08656033333333
"1747" "ENSGACP00000002587" 0.935366333333333
"1748" "ENSGACP00000002588" 1.384044
"1749" "ENSGACP00000002589" 0.935539333333333
"1750" "ENSGACP00000002590" 0.906292333333333
"1751" "ENSGACP00000002591" 0.918170666666667
"1752" "ENSGACP00000002592" 1.00024466666667
"1753" "ENSGACP00000002593" 1.60618133333333
"1754" "ENSGACP00000002594" NA
"1755" "ENSGACP00000002595" 1.0191425
"1756" "ENSGACP00000002596" NA
"1757" "ENSGACP00000002597" 0.959751333333333
"1758" "ENSGACP00000002598" 1.48412866666667
"1759" "ENSGACP00000002599" 0.948278666666667
"1760" "ENSGACP00000002600" 0.652498666666667
"1761" "ENSGACP00000002601" 0.738560666666667
"1762" "ENSGACP00000002602" 0.653406
"1763" "ENSGACP00000002603" 1.19085933333333
"1764" "ENSGACP00000002604" 1.30395733333333
"1765" "ENSGACP00000002605" 0.709343666666667
"1766" "ENSGACP00000002607" 1.303954
"1767" "ENSGACP00000002608" 1.121515
"1768" "ENSGACP00000002610" 0.709343666666667
"1769" "ENSGACP00000002611" NA
"1770" "ENSGACP00000002612" 0.880047
"1771" "ENSGACP00000002613" 1.1056955
"1772" "ENSGACP00000002614" 1.175397
"1773" "ENSGACP00000002616" 1.14319433333333
"1774" "ENSGACP00000002617" 1.141506
"1775" "ENSGACP00000002618" 0.807211666666667
"1776" "ENSGACP00000002619" 1.112923
"1777" "ENSGACP00000002620" 0.786436666666667
"1778" "ENSGACP00000002621" 1.532
"1779" "ENSGACP00000002622" 0.804115
"1780" "ENSGACP00000002623" 0.990803
"1781" "ENSGACP00000002624" 0.819278666666667
"1782" "ENSGACP00000002625" NA
"1783" "ENSGACP00000002626" 0.7329465
"1784" "ENSGACP00000002627" 2.125774
"1785" "ENSGACP00000002628" 28.858147
"1786" "ENSGACP00000002630" 1.370136
"1787" "ENSGACP00000002632" 0.757869333333333
"1788" "ENSGACP00000002633" 0.798621
"1789" "ENSGACP00000002634" 1.370136
"1790" "ENSGACP00000002636" 0.750282
"1791" "ENSGACP00000002637" 1.0505
"1792" "ENSGACP00000002638" 0.664167
"1793" "ENSGACP00000002639" 0.662878333333333
"1794" "ENSGACP00000002640" 0.648589
"1795" "ENSGACP00000002641" 1.09137
"1796" "ENSGACP00000002643" NA
"1797" "ENSGACP00000002644" 0.890319333333333
"1798" "ENSGACP00000002645" 1.0870095
"1799" "ENSGACP00000002646" 1.3849705
"1800" "ENSGACP00000002647" 0.6599075
"1801" "ENSGACP00000002648" 0.859401333333333
"1802" "ENSGACP00000002649" 0.839694
"1803" "ENSGACP00000002650" NA
"1804" "ENSGACP00000002651" 1.426107
"1805" "ENSGACP00000002652" 0.492532
"1806" "ENSGACP00000002653" 1.67488766666667
"1807" "ENSGACP00000002654" 1.18641166666667
"1808" "ENSGACP00000002656" 1.1785785
"1809" "ENSGACP00000002658" 1.09991033333333
"1810" "ENSGACP00000002659" NA
"1811" "ENSGACP00000002661" 0.876606666666667
"1812" "ENSGACP00000002662" 0.777097
"1813" "ENSGACP00000002664" 0.776579
"1814" "ENSGACP00000002665" 1.0392965
"1815" "ENSGACP00000002666" 0.788704666666667
"1816" "ENSGACP00000002667" 0.827874
"1817" "ENSGACP00000002669" 1.740824
"1818" "ENSGACP00000002672" 0.829155666666667
"1819" "ENSGACP00000002673" 1.325106
"1820" "ENSGACP00000002674" 0.744384666666667
"1821" "ENSGACP00000002676" NA
"1822" "ENSGACP00000002680" 0.758175333333333
"1823" "ENSGACP00000002682" 0.582290333333333
"1824" "ENSGACP00000002684" 0.845988
"1825" "ENSGACP00000002685" 0.543311666666667
"1826" "ENSGACP00000002686" 0.845988
"1827" "ENSGACP00000002687" 0.820556666666667
"1828" "ENSGACP00000002688" 0.813536
"1829" "ENSGACP00000002689" 0.543311666666667
"1830" "ENSGACP00000002690" 0.839649
"1831" "ENSGACP00000002692" 0.810666666666667
"1832" "ENSGACP00000002693" 0.548277
"1833" "ENSGACP00000002694" 0.872423666666667
"1834" "ENSGACP00000002696" 1.63187587733278e-313
"1835" "ENSGACP00000002697" 0.883494333333333
"1836" "ENSGACP00000002699" 0.667248666666667
"1837" "ENSGACP00000002702" 0.927583333333333
"1838" "ENSGACP00000002703" NA
"1839" "ENSGACP00000002705" 0.878233
"1840" "ENSGACP00000002706" 0.920413333333333
"1841" "ENSGACP00000002707" 0.870865333333333
"1842" "ENSGACP00000002708" 0.784797
"1843" "ENSGACP00000002710" 0.845581333333333
"1844" "ENSGACP00000002711" 1.382918
"1845" "ENSGACP00000002713" 0.970612333333333
"1846" "ENSGACP00000002715" 0.807856
"1847" "ENSGACP00000002719" 0.841552
"1848" "ENSGACP00000002720" 0.930213333333333
"1849" "ENSGACP00000002722" 0.923848333333333
"1850" "ENSGACP00000002723" 0.157009
"1851" "ENSGACP00000002724" 0.778279666666667
"1852" "ENSGACP00000002725" 0.923848333333333
"1853" "ENSGACP00000002727" 0.994384666666667
"1854" "ENSGACP00000002728" 0.217898666666667
"1855" "ENSGACP00000002729" 0.536521666666667
"1856" "ENSGACP00000002730" 0.563413
"1857" "ENSGACP00000002731" 1.86122033333333
"1858" "ENSGACP00000002732" 0.567186
"1859" "ENSGACP00000002733" 0.916803333333333
"1860" "ENSGACP00000002735" 1.22900266666667
"1861" "ENSGACP00000002736" 0.817358
"1862" "ENSGACP00000002738" 1.09433433333333
"1863" "ENSGACP00000002739" 0.871459666666667
"1864" "ENSGACP00000002740" 1.08380366666667
"1865" "ENSGACP00000002742" 0.841831
"1866" "ENSGACP00000002743" 1.3909685
"1867" "ENSGACP00000002744" NA
"1868" "ENSGACP00000002745" 0.638060666666667
"1869" "ENSGACP00000002746" 1.095149
"1870" "ENSGACP00000002747" NA
"1871" "ENSGACP00000002748" 0.831993
"1872" "ENSGACP00000002749" 0.962304
"1873" "ENSGACP00000002751" 0.947131333333333
"1874" "ENSGACP00000002752" NA
"1875" "ENSGACP00000002753" 1.02705466666667
"1876" "ENSGACP00000002754" 0.855960666666667
"1877" "ENSGACP00000002755" 0.857379
"1878" "ENSGACP00000002756" 0.909427666666667
"1879" "ENSGACP00000002757" 0.867676
"1880" "ENSGACP00000002758" 0.929135666666667
"1881" "ENSGACP00000002759" 0.985317666666667
"1882" "ENSGACP00000002760" 1.09703
"1883" "ENSGACP00000002761" 0.912475
"1884" "ENSGACP00000002762" 0.938297666666667
"1885" "ENSGACP00000002763" NA
"1886" "ENSGACP00000002764" 0.8230855
"1887" "ENSGACP00000002765" 1.09928233333333
"1888" "ENSGACP00000002766" 1.059604
"1889" "ENSGACP00000002768" 0.763519
"1890" "ENSGACP00000002769" 1.01183966666667
"1891" "ENSGACP00000002770" 1.2865325
"1892" "ENSGACP00000002772" 1.68005666666667
"1893" "ENSGACP00000002773" 0.99994
"1894" "ENSGACP00000002774" 1.07362833333333
"1895" "ENSGACP00000002775" 0.846352333333333
"1896" "ENSGACP00000002776" 0.865654
"1897" "ENSGACP00000002777" NA
"1898" "ENSGACP00000002778" 0.579375333333333
"1899" "ENSGACP00000002779" 0.833742
"1900" "ENSGACP00000002780" 0.587238666666667
"1901" "ENSGACP00000002781" 0.903530333333333
"1902" "ENSGACP00000002782" 0.6860835
"1903" "ENSGACP00000002783" 0.8597215
"1904" "ENSGACP00000002784" 0.964833333333333
"1905" "ENSGACP00000002785" 1.07612933333333
"1906" "ENSGACP00000002786" 0.7061475
"1907" "ENSGACP00000002787" 1.026045
"1908" "ENSGACP00000002789" NA
"1909" "ENSGACP00000002790" 0.811648666666667
"1910" "ENSGACP00000002791" 0.9582555
"1911" "ENSGACP00000002792" 1.22295966666667
"1912" "ENSGACP00000002793" 0.686372
"1913" "ENSGACP00000002794" 0.594229666666667
"1914" "ENSGACP00000002795" 0.742256
"1915" "ENSGACP00000002796" 1.073426
"1916" "ENSGACP00000002797" 0.652032666666667
"1917" "ENSGACP00000002798" 0.657412666666667
"1918" "ENSGACP00000002799" 93.09683
"1919" "ENSGACP00000002800" 0.626402666666667
"1920" "ENSGACP00000002801" 91.723068
"1921" "ENSGACP00000002802" 0.961527
"1922" "ENSGACP00000002803" 78.1978176666667
"1923" "ENSGACP00000002804" 0.698787
"1924" "ENSGACP00000002805" 1.083134
"1925" "ENSGACP00000002806" 0.604919333333333
"1926" "ENSGACP00000002807" 0.794999666666667
"1927" "ENSGACP00000002808" 0.729815666666667
"1928" "ENSGACP00000002809" 1.176719
"1929" "ENSGACP00000002812" 1.146347
"1930" "ENSGACP00000002813" 1.07400633333333
"1931" "" 0
"1932" "ENSGACP00000002817" 0.6312385
"1933" "" 0
"1934" "ENSGACP00000002819" NA
"1935" "ENSGACP00000002821" 0.808743666666667
"1936" "ENSGACP00000002822" 0.351267333333333
"1937" "ENSGACP00000002824" NA
"1938" "ENSGACP00000002825" 1.23668933333333
"1939" "ENSGACP00000002826" 0.604919333333333
"1940" "ENSGACP00000002827" 0.385841
"1941" "ENSGACP00000002828" 1.0248755
"1942" "ENSGACP00000002829" 0.667554333333333
"1943" "ENSGACP00000002831" 1.07233133333333
"1944" "ENSGACP00000002832" NA
"1945" "ENSGACP00000002833" NA
"1946" "ENSGACP00000002834" 1.08612366666667
"1947" "ENSGACP00000002835" 1.096897
"1948" "" 0
"1949" "ENSGACP00000002837" NA
"1950" "ENSGACP00000002839" 0.568987333333333
"1951" "ENSGACP00000002840" 0.714534333333333
"1952" "ENSGACP00000002841" 0.674840666666667
"1953" "ENSGACP00000002842" NA
"1954" "ENSGACP00000002843" 1.2349475
"1955" "ENSGACP00000002844" 0.730908333333333
"1956" "ENSGACP00000002845" 1.049632
"1957" "ENSGACP00000002846" 1.21077733333333
"1958" "ENSGACP00000002847" 0.742783666666667
"1959" "ENSGACP00000002848" NA
"1960" "" 0
"1961" "ENSGACP00000002850" 1.21077733333333
"1962" "ENSGACP00000002851" 1.545248
"1963" "ENSGACP00000002852" 0.676111
"1964" "ENSGACP00000002854" 0.664121
"1965" "ENSGACP00000002855" 0.67651
"1966" "ENSGACP00000002856" 0.349515666666667
"1967" "ENSGACP00000002857" 0.638076666666667
"1968" "ENSGACP00000002858" 0.9232855
"1969" "ENSGACP00000002859" 0.803077
"1970" "ENSGACP00000002865" 1.06777466666667
"1971" "ENSGACP00000002866" 0.854781666666667
"1972" "ENSGACP00000002871" 1.06777466666667
"1973" "ENSGACP00000002877" 1.48733066666667
"1974" "ENSGACP00000002879" 0.812159333333333
"1975" "ENSGACP00000002880" 0.937115
"1976" "ENSGACP00000002881" 1.13687166666667
"1977" "ENSGACP00000002882" NA
"1978" "ENSGACP00000002883" NA
"1979" "ENSGACP00000002884" 0.940373333333333
"1980" "ENSGACP00000002885" 0.081361
"1981" "ENSGACP00000002886" 0.926122333333333
"1982" "ENSGACP00000002887" 0.8898435
"1983" "ENSGACP00000002888" 0.815241333333333
"1984" "ENSGACP00000002889" 0.931378
"1985" "ENSGACP00000002890" 0.797162666666667
"1986" "ENSGACP00000002891" 0.966770666666667
"1987" "ENSGACP00000002892" 0.977357666666667
"1988" "ENSGACP00000002893" 1.13362633333333
"1989" "ENSGACP00000002894" 0.805154
"1990" "ENSGACP00000002895" 0.797162666666667
"1991" "ENSGACP00000002896" 0.978222
"1992" "ENSGACP00000002897" 1.221119
"1993" "ENSGACP00000002898" 0.777295333333333
"1994" "ENSGACP00000002899" 1.07202266666667
"1995" "ENSGACP00000002900" NA
"1996" "ENSGACP00000002901" 0.944719333333333
"1997" "ENSGACP00000002903" 115.524861
"1998" "ENSGACP00000002905" 0.944927333333333
"1999" "ENSGACP00000002909" 0.832988666666667
"2000" "ENSGACP00000002910" 1.51758233333333
"2001" "ENSGACP00000002911" 0.758939333333333
"2002" "ENSGACP00000002913" 1.071452
"2003" "ENSGACP00000002915" 1.044115
"2004" "ENSGACP00000002916" 1.018414
"2005" "ENSGACP00000002920" 0.809685666666667
"2006" "ENSGACP00000002921" 3.176203
"2007" "ENSGACP00000002922" 0.813623666666667
"2008" "ENSGACP00000002924" 0.566481
"2009" "ENSGACP00000002927" 3.176201
"2010" "ENSGACP00000002928" 0.443735
"2011" "ENSGACP00000002931" 0.426282333333333
"2012" "ENSGACP00000002932" 0.953939333333333
"2013" "ENSGACP00000002937" 1.24095366666667
"2014" "ENSGACP00000002938" 0.950677333333333
"2015" "ENSGACP00000002939" 0.953939333333333
"2016" "ENSGACP00000002940" 1.15617866666667
"2017" "ENSGACP00000002941" 0.880569
"2018" "ENSGACP00000002942" 1.109293
"2019" "ENSGACP00000002943" 0.482155
"2020" "ENSGACP00000002944" 0.873643333333333
"2021" "ENSGACP00000002945" 0.985009
"2022" "ENSGACP00000002947" 0.833971666666667
"2023" "ENSGACP00000002949" 0.756191666666667
"2024" "ENSGACP00000002950" 2.1568315
"2025" "ENSGACP00000002951" 1.19094366666667
"2026" "ENSGACP00000002952" NA
"2027" "ENSGACP00000002953" 0.852185333333333
"2028" "ENSGACP00000002954" 1.321205
"2029" "ENSGACP00000002955" 0.750510666666667
"2030" "ENSGACP00000002957" 0.772133
"2031" "ENSGACP00000002958" 1.37989066666667
"2032" "ENSGACP00000002959" 0.8745685
"2033" "ENSGACP00000002960" 1.63349166666667
"2034" "ENSGACP00000002961" 0.756454333333333
"2035" "ENSGACP00000002962" 0.735637666666667
"2036" "ENSGACP00000002963" 1.84602366666667
"2037" "ENSGACP00000002964" 1.62823
"2038" "ENSGACP00000002966" 0.903678666666667
"2039" "ENSGACP00000002969" 1.19778933333333
"2040" "ENSGACP00000002970" 0.979652666666667
"2041" "ENSGACP00000002971" 0.715715666666667
"2042" "ENSGACP00000002972" 1.36637766666667
"2043" "ENSGACP00000002975" 0.675184666666667
"2044" "ENSGACP00000002976" 1.33791633333333
"2045" "ENSGACP00000002977" 0.672093333333333
"2046" "ENSGACP00000002978" 145.208147666667
"2047" "ENSGACP00000002980" 1.01822833333333
"2048" "ENSGACP00000002981" 0.850638
"2049" "ENSGACP00000002982" NA
"2050" "ENSGACP00000002983" NA
"2051" "ENSGACP00000002984" 0.696075
"2052" "ENSGACP00000002985" 0.8115915
"2053" "ENSGACP00000002986" 0.800267
"2054" "ENSGACP00000002987" 1.03111733333333
"2055" "ENSGACP00000002988" 0.660713666666667
"2056" "ENSGACP00000002989" 1.194624
"2057" "ENSGACP00000002990" 0.660958333333333
"2058" "ENSGACP00000002991" 1.17810366666667
"2059" "ENSGACP00000002992" 1.135896
"2060" "ENSGACP00000002993" NA
"2061" "ENSGACP00000002995" 0.87113
"2062" "ENSGACP00000002996" 0.573338
"2063" "ENSGACP00000002998" 2.290292
"2064" "ENSGACP00000002999" 0.979697333333333
"2065" "ENSGACP00000003000" 1.050689
"2066" "ENSGACP00000003001" 0.807164
"2067" "ENSGACP00000003002" NA
"2068" "ENSGACP00000003003" 1.27875633333333
"2069" "ENSGACP00000003005" 1.076456
"2070" "ENSGACP00000003007" 1.00999966666667
"2071" "ENSGACP00000003008" 0.8188595
"2072" "ENSGACP00000003009" 0.923333
"2073" "ENSGACP00000003011" 0.989379333333333
"2074" "ENSGACP00000003012" NA
"2075" "ENSGACP00000003013" 0.775756
"2076" "ENSGACP00000003014" 0.752658
"2077" "ENSGACP00000003015" 0.850210333333333
"2078" "ENSGACP00000003016" NA
"2079" "ENSGACP00000003017" 0.723106666666667
"2080" "ENSGACP00000003018" 0.8657185
"2081" "ENSGACP00000003019" 0.754007333333333
"2082" "ENSGACP00000003020" 0.825479
"2083" "ENSGACP00000003021" 0.76916
"2084" "ENSGACP00000003022" 1.01201233333333
"2085" "ENSGACP00000003023" NA
"2086" "ENSGACP00000003024" 0.854912333333333
"2087" "ENSGACP00000003025" 0.898754666666667
"2088" "ENSGACP00000003026" 0.752230666666667
"2089" "ENSGACP00000003027" 1.275
"2090" "ENSGACP00000003028" 0.733916333333333
"2091" "ENSGACP00000003029" 3.050774
"2092" "ENSGACP00000003030" 0.762361333333333
"2093" "ENSGACP00000003031" 0.688667
"2094" "ENSGACP00000003032" 0.623714
"2095" "ENSGACP00000003033" 1.098628
"2096" "ENSGACP00000003034" 0.2488735
"2097" "ENSGACP00000003035" 1.09958066666667
"2098" "ENSGACP00000003037" 0.2488735
"2099" "ENSGACP00000003038" 1.13534033333333
"2100" "ENSGACP00000003040" 5.4546155
"2101" "ENSGACP00000003041" 0.704731666666667
"2102" "ENSGACP00000003043" 1.08724933333333
"2103" "ENSGACP00000003044" 1.31628333333333
"2104" "ENSGACP00000003045" 1.56351433333333
"2105" "ENSGACP00000003046" 1.228668
"2106" "ENSGACP00000003048" 1.05403233333333
"2107" "ENSGACP00000003049" 1.14020133333333
"2108" "ENSGACP00000003050" 1.07177733333333
"2109" "ENSGACP00000003052" 0.909194333333333
"2110" "ENSGACP00000003053" 0.76506
"2111" "ENSGACP00000003055" 1.240134
"2112" "ENSGACP00000003056" 0.834501333333333
"2113" "ENSGACP00000003057" 0.761561666666667
"2114" "ENSGACP00000003058" 0.745372
"2115" "ENSGACP00000003059" 1.90199333333333
"2116" "ENSGACP00000003060" NA
"2117" "ENSGACP00000003061" 0.761561666666667
"2118" "ENSGACP00000003062" 0.589562333333333
"2119" "ENSGACP00000003063" 0.834501333333333
"2120" "ENSGACP00000003064" 0.7435225
"2121" "ENSGACP00000003065" 1.004165
"2122" "ENSGACP00000003066" 0.764260333333333
"2123" "ENSGACP00000003067" 0.98454
"2124" "ENSGACP00000003068" 0.891716
"2125" "ENSGACP00000003069" 1.33636966666667
"2126" "ENSGACP00000003070" 0.85163
"2127" "ENSGACP00000003071" 1.3946475
"2128" "ENSGACP00000003072" 0.792450333333333
"2129" "ENSGACP00000003074" NA
"2130" "ENSGACP00000003075" 0.9473535
"2131" "ENSGACP00000003076" NA
"2132" "ENSGACP00000003077" 1.18894
"2133" "ENSGACP00000003078" NA
"2134" "ENSGACP00000003079" 1.36576166666667
"2135" "ENSGACP00000003080" 0.8557755
"2136" "ENSGACP00000003081" 1.25123966666667
"2137" "ENSGACP00000003082" 0.793619
"2138" "ENSGACP00000003083" 1.29163066666667
"2139" "ENSGACP00000003084" 0.747765666666667
"2140" "ENSGACP00000003085" 1.375167
"2141" "ENSGACP00000003086" 47.8248806666667
"2142" "ENSGACP00000003087" 47.667718
"2143" "ENSGACP00000003088" 0.987230666666667
"2144" "ENSGACP00000003090" 1.205993
"2145" "ENSGACP00000003091" 0.750973333333333
"2146" "ENSGACP00000003092" 1.03917533333333
"2147" "ENSGACP00000003093" 1.188965
"2148" "ENSGACP00000003094" 1.03501666666667
"2149" "ENSGACP00000003095" 0.988740333333333
"2150" "ENSGACP00000003096" 1.234229
"2151" "ENSGACP00000003097" 0.759961
"2152" "ENSGACP00000003099" 1.388054
"2153" "ENSGACP00000003100" 1.080527
"2154" "ENSGACP00000003101" 1.52937
"2155" "ENSGACP00000003102" 2.196291
"2156" "ENSGACP00000003103" 1.53980966666667
"2157" "ENSGACP00000003104" 1.384526
"2158" "ENSGACP00000003105" NA
"2159" "ENSGACP00000003106" 1.680284
"2160" "ENSGACP00000003107" 2.15367633333333
"2161" "ENSGACP00000003108" 0.925920666666667
"2162" "ENSGACP00000003109" 0.685742
"2163" "ENSGACP00000003110" 1.56520133333333
"2164" "ENSGACP00000003111" 0.7810035
"2165" "ENSGACP00000003112" NA
"2166" "ENSGACP00000003113" 1.08883266666667
"2167" "ENSGACP00000003114" NA
"2168" "ENSGACP00000003115" 1.048948
"2169" "ENSGACP00000003116" 0.781409333333333
"2170" "ENSGACP00000003117" NA
"2171" "ENSGACP00000003118" 0.891223333333333
"2172" "ENSGACP00000003119" 0.925249
"2173" "ENSGACP00000003120" NA
"2174" "ENSGACP00000003121" 0.906662
"2175" "ENSGACP00000003122" 0.904731
"2176" "ENSGACP00000003123" 1.55720866666667
"2177" "ENSGACP00000003124" 0.893619
"2178" "ENSGACP00000003125" 0.909430333333333
"2179" "ENSGACP00000003126" 1.574138
"2180" "ENSGACP00000003127" 0.818244
"2181" "ENSGACP00000003129" 1.82467066666667
"2182" "ENSGACP00000003136" 1.20337066666667
"2183" "ENSGACP00000003137" 0.855873
"2184" "ENSGACP00000003138" 0.896899333333333
"2185" "ENSGACP00000003139" 1.06840633333333
"2186" "ENSGACP00000003140" 0.908797666666667
"2187" "ENSGACP00000003141" 0.824396666666667
"2188" "ENSGACP00000003142" 0.842234666666667
"2189" "ENSGACP00000003143" NA
