lg pos gen.pos
4 17715897 45.4531715900167
4 17716075 45.4531715900487
4 17761480 45.4531715982186
4 17821844 NA
4 17821850 NA
4 17885259 NA
4 17885473 NA
4 17889563 NA
4 17898484 NA
4 17898853 NA
4 17922699 NA
4 17922780 NA
4 17941105 NA
4 17941117 NA
4 17989837 50.0811392526143
4 17989884 50.0811392525463
4 18015177 50.0811392159332
4 18015362 50.0811392156654
4 18025930 50.0811392003677
4 18025936 50.081139200359
4 18026120 50.0811392000926
4 18026168 50.0811392000232
4 18026171 50.0811392000188
4 18055733 50.0811390849445
4 18075247 50.0811390742975
4 18084715 50.0811390691317
4 18115183 50.0811390525082
4 18218468 50.0811389912075
4 18244229 50.0811389590657
4 18251236 50.0811389503232
4 18265385 50.0811389326696
4 18265525 50.0811389324949
4 18265580 50.0811389324263
4 18299001 50.0693653116902
4 18314028 50.0455599145521
4 18319784 50.0364414034769
4 18366459 49.9625000371747
4 18366535 49.9623796398777
4 18433506 49.7949868652458
4 18441233 49.7669109185306
4 18441261 49.7668091809212
4 18441323 49.7665839047861
4 18441324 49.7665802713
4 18441332 49.7665512034116
4 18487815 49.5976558713082
4 18505611 49.5404208790131
4 18522957 49.5078268681368
4 18586905 49.3876653434329
4 18587137 49.3872294037048
4 18647656 49.273511143344
4 18657162 49.255648888796
4 18732917 49.1133014142238
4 18732918 49.1132995351732
4 18738801 49.1022450807754
4 18747932 49.0850874701844
4 18747934 49.0850837120833
4 18747964 49.0850273405667
4 18748042 49.0848807746237
4 18748334 49.0843320918625
4 18759146 49.0640157972935
4 18777051 49.0303713971586
4 18777063 49.030348848552
4 18777448 49.0296254140895
4 18777451 49.0296197769378
4 18794273 48.9980103885508
4 18794316 48.9979295893771
4 18804671 48.9784720209104
4 18805097 48.9776715453752
4 18805115 48.9776377224653
4 18808894 48.970536790429
4 18809179 48.9700012610217
4 18817946 48.9535276248316
4 18825671 48.9390119593169
4 18833708 48.9239100300299
4 18862634 48.8695566137606
4 18874890 48.8465269701944
4 18947401 48.7317733396453
4 18947402 48.7317717810473
4 18991276 48.6633898547963
4 18991303 48.6633477726518
4 18991309 48.6633384210641
4 18991730 48.6626822513291
4 18991735 48.6626744583394
4 19014611 48.6270199717433
4 19084285 48.5184262185041
4 19084639 48.5178744748315
4 19123091 48.4579432666397
4 19150037 48.4159452864063
4 19160619 48.3994522029494
4 19166839 48.3897577237298
4 19167030 48.3894600315223
4 19190685 48.3525913971268
4 19190771 48.3524573577035
4 19283843 48.2073955297407
4 19305072 48.1743080539605
4 19327563 48.1392536275733
4 19347025 48.1218589340492
4 19349417 48.1189912040854
4 19382311 48.0795551215485
4 19382333 48.0795287461056
4 19401969 48.0559874645134
4 19402423 48.0554431712845
4 19428835 48.0237782533065
4 19439251 48.0112906800194
4 19439294 48.0112391280176
4 19512912 47.9229797030705
4 19513068 47.9227926772033
4 19513243 47.9225828725446
4 19513601 47.922153672157
4 19569298 47.8553794431468
4 19569518 47.8551156887187
4 19640638 47.7698510754144
4 19640822 47.7696304808018
4 19663081 47.7429445270962
4 19673791 47.7301044819825
4 19673797 47.7300972886799
4 19682693 47.7194320187143
4 19682694 47.7194308198305
4 19682935 47.7191418888434
4 19697102 47.7021573025571
4 19726857 47.6664845161557
4 19735687 47.6558983725185
4 19759212 47.6276946319676
4 19771752 47.6126606295655
4 19849564 47.5193730861117
4 19849601 47.5193287274124
4 19861846 47.5046483957208
4 19866886 47.4986060215496
4 19866935 47.4985472762452
4 19876357 47.4872513934196
4 19876358 47.4872501945359
4 19876401 47.487198642534
4 19893020 47.4672743932581
4 19893177 47.4670861685071
4 19893188 47.4670729807857
4 19893216 47.4670394120403
4 19893219 47.467035815389
4 19893265 47.4669806667359
4 19893278 47.4669650812469
4 19893299 47.4669399046879
4 19893312 47.466924319199
4 19895380 47.4644450275747
4 19895389 47.4644342376209
4 19895439 47.4643742934327
4 19895450 47.4643611057113
4 19910652 47.4461356747291
4 20012605 47.3239058783257
4 20073444 47.2509669890003
4 20168670 47.1368020836782
4 20251676 47.0372875379536
4 20252015 47.0368811163575
4 20252018 47.0368775197062
4 20253694 47.0348681905176
4 20268533 47.0170779543418
4 20268542 47.0170671643879
4 20274315 47.0101460084176
4 20286901 46.9950568573624
4 20298214 46.9814938853389
4 20299405 46.9800660147758
4 20347348 46.9225879304726
4 20347369 46.9225627539135
4 20347456 46.9224584510261
4 20387184 46.8748291968451
4 20475852 46.8721662507463
4 20482605 46.8708705878384
4 20528051 46.8621511007194
4 20538440 46.8601578174452
4 20586695 46.850899382139
4 20615058 46.8454575211797
4 20728590 46.8236747281596
4 20728605 46.8236718501878
4 20737163 46.822029871339
4 20745464 46.8204372017404
4 20748900 46.8197779543316
4 20749101 46.8197393895094
4 20749214 46.8197177087884
4 20749458 46.8196708937804
4 20769994 46.8157307585105
4 20770240 46.8156835597728
4 20783630 46.8131144902723
4 20783976 46.8130481050559
4 20819995 46.8061373272858
4 20851053 46.800178390725
4 20870201 46.7965045637798
4 20870235 46.796498040377
4 20924544 46.7860780556491
4 20968476 46.777649051818
4 21044451 46.7630721246106
4 21276459 46.7185579590625
4 21276528 46.7185447203922
4 21427266 46.6390993888655
4 21427402 46.6388980659595
4 21453928 46.59963121739
4 21454005 46.5995172330977
4 21454007 46.5995142724667
4 21495880 46.5375290221407
4 21523156 46.4971519369571
4 21523198 46.4970897637067
4 21539074 46.4735882750582
4 21542296 46.4688186985638
4 21542494 46.4685255960977
4 21570015 46.4277858336201
4 21600810 46.3821995182429
4 21649152 46.3418549842177
4 21651549 46.3418549824238
4 21651550 46.341854982423
4 21667623 46.341854970394
4 21729417 46.3418549241472
4 21747098 46.3418549109147
4 21781136 46.3418548926945
4 21781300 46.3418548926329
4 21781323 46.3418548926243
4 21802612 46.3418548846297
4 21802632 46.3418548846221
4 21802645 46.3418548846173
4 21802647 46.3418548846165
4 21802702 46.3418548845959
4 21804587 46.341854883888
4 21814612 46.3418548801233
4 21843746 46.3418548691827
4 21885912 46.3418548533482
4 21891511 46.3418548512456
4 21891596 46.3418548512137
4 21899231 46.3418548483465
4 21899309 46.3418548483173
4 22038051 46.3418547621265
4 22044591 46.3418547375465
4 22254730 46.3418546448657
4 22254734 46.3418546448646
4 22308878 46.3418546299498
4 22367030 46.3418546139309
4 22377095 46.3418546111583
4 22377106 46.3418546111553
4 22377108 46.3418546111547
4 22377109 46.3418546111544
4 22377117 46.3418546111522
4 22377287 46.3418546111054
4 22377329 46.3418546110938
4 22377346 46.3418546110892
4 22377370 46.3418546110826
4 22443477 46.3418545972129
4 22446517 46.3418545968854
4 22542607 46.3418545865351
4 23027228 46.3418545343344
4 23027315 46.3418545343251
4 23027322 46.3418545343243
4 23085586 46.3418545280484
4 23085605 46.3418545280464
4 23085638 46.3418545280428
4 23085682 46.3418545280381
4 23085685 46.3418545280378
4 23085688 46.3418545280374
4 23085699 46.3418545280363
4 23085726 46.3418545280333
4 23204652 46.3418545152233
4 23204655 46.341854515223
4 23216201 46.3418545139793
4 23216345 46.3418545139638
4 23305024 46.3418545044118
4 23462348 46.3418544111025
4 23524872 46.3418543954728
4 23795224 46.341854369969
4 23795463 46.3418543699465
4 23841566 46.3418543655973
4 23872622 46.3418543626677
4 23912973 46.3418543588611
4 23960079 46.3418543544174
4 24022687 46.3418543485112
4 24023323 46.3418543484512
4 24023330 46.3418543484506
4 24023340 46.3418543484497
4 24023359 46.3418543484479
4 24049565 46.3418543459757
4 24049660 46.3418543459667
4 24120894 46.3418543392469
4 24171929 46.3418543344325
4 24183207 46.3418543333686
4 24209723 46.3418543308672
4 24212429 46.3418543306119
4 24283704 46.3418543238881
4 24338640 46.3418543187057
4 24503388 46.3418543031642
4 24503409 46.3418543031622
4 24532572 46.3418543004111
4 24536843 46.3418543000082
4 24536969 46.3418465790957
4 24537002 46.3418400460228
4 24694023 46.3107542994373
4 24720545 46.3055036885576
4 24856389 46.2786103930165
4 24970490 46.2560216006184
4 24970491 46.2560214026465
4 25074861 46.2353590748615
4 25084114 46.2335272408192
4 25084372 46.2334761640675
4 25084386 46.2334733924608
4 25084397 46.2334712147699
4 25084994 46.2333530255423
4 25085063 46.2333393654808
4 25095699 46.2312337362931
4 25095933 46.2311874108672
4 25096083 46.2311577150813
4 25096165 46.2311414813851
4 25126674 46.2251015565178
4 25126714 46.2250936376416
4 25127100 46.2250172204861
4 25127114 46.2250144488794
4 25127148 46.2250077178346
4 25221451 46.206338373223
4 25227706 46.2051000589537
4 25257498 46.1992020799427
4 25257557 46.1991903996003
4 25389071 46.1731543224103
4 25391457 46.1726819614436
4 25391560 46.1726615703374
4 25572438 46.1368528080005
4 25572462 46.1368480566748
4 25572504 46.1368397418548
4 25572518 46.1368369702481
4 25574947 46.1363560964895
4 25589443 46.1334862957462
4 25610438 46.1293298755886
4 25624550 46.1265360960572
4 25624569 46.1265323345909
4 25681990 46.1151645898009
4 25682017 46.1151592445594
4 25869674 46.0780084306747
4 25869921 46.077959531614
4 25869968 46.0779502269344
4 25869998 46.0779442877773
4 25871141 46.0777180058892
4 25908146 46.0703920555233
4 25908198 46.0703817609843
4 26029313 46.0464043936404
4 26029319 46.046403205809
4 26040455 46.0441985906685
4 26040458 46.0441979967527
4 26040460 46.0441976008089
4 26040461 46.044197402837
4 26040475 46.0441946312303
4 26040477 46.0441942352865
4 26040490 46.0441916616518
4 26040493 46.0441910677361
4 26040506 46.0441884941013
4 26040510 46.0441877022137
4 26040516 46.0441865143822
4 26040614 46.0441671131355
4 26040622 46.0441655293602
4 26040654 46.0441591942593
4 26040659 46.0441582043997
4 26040665 46.0441570165683
4 26040666 46.0441568185964
4 26040667 46.0441566206245
4 26144582 46.0235843700565
4 26248840 46.002944215125
4 26249218 46.0028693817446
4 26255996 46.0015275281687
4 26257857 46.0011591024524
4 26257870 46.0011565288176
4 26489734 45.986575564186
4 26613820 45.9865755349077
4 26778058 45.986575485586
4 26840000 45.9865754307909
4 26840006 45.9865754307856
4 26840007 45.9865754307847
4 26840032 45.9865754307626
4 26840042 45.9865754307538
4 26840063 45.9865754307352
4 26840079 45.9865754307211
4 26869708 45.9865754045107
4 26886683 45.9865753962024
4 26886694 45.9865753961988
4 26886704 45.9865753961956
4 26886705 45.9865753961953
4 26886722 45.9865753961899
4 26886729 45.9865753961877
4 26886730 45.9865753961873
4 26886739 45.9865753961845
4 26886743 45.9865753961832
4 26886750 45.9865753961809
4 26886760 45.9865753961777
4 26886971 45.9865753961103
4 26887037 45.9865753960892
4 26887044 45.9865753960869
4 26914105 45.9865753874335
4 26914125 45.9865753874271
4 27080158 45.9865753343341
4 27080236 45.9865753343092
4 27083263 45.9865753333412
4 27083297 45.9865753333304
4 27097144 45.9865753289024
4 27161878 45.9865753082022
4 27161879 45.9865753082019
4 27189718 45.9865752984956
4 27189766 45.9865752984626
4 27191171 45.9865752974974
4 27191431 45.9865752973188
4 27219879 45.9865752777763
4 27219880 45.9865752777756
4 27220187 45.9865752775647
4 27253884 45.9865752544164
4 27257310 45.9865752520629
4 27257375 45.9865752520183
4 27306274 45.9865752184269
4 27335239 45.9865751995862
4 27371409 45.986575192596
4 27491629 45.9865751693621
4 27610257 45.986575146436
4 27615094 45.9865751455012
4 27615119 45.9865751454963
4 27615142 45.9865751454919
4 27662923 45.9865751362577
4 27663164 45.9865751362111
4 27663194 45.9865751362053
4 27757699 45.9865751179412
4 27845534 45.9865751009661
4 27845612 45.986575100951
4 27848486 45.9865751003956
4 27848690 45.9865751003562
4 27862590 45.9865750927365
4 27862735 45.9865750926491
4 27887798 45.9865750775504
4 27914268 45.986575061604
4 27914331 45.9865750615661
4 27914503 45.9865750614625
4 27967490 45.9865750295414
4 27971622 45.9865750270522
4 27984738 45.9865750191507
4 28016262 45.9865750001596
4 28030828 NA
4 28030831 NA
4 28051410 NA
4 28084494 NA
4 28095916 NA
4 28095944 NA
4 28096153 NA
4 28096178 NA
4 28096197 NA
4 28096404 NA
4 28111931 NA
4 28111957 NA
4 28307368 NA
4 28321162 NA
4 28321177 NA
4 28358053 NA
4 28358125 NA
4 28358151 NA
4 28358153 NA
4 28358158 NA
4 28358230 NA
4 28358239 NA
4 28358252 NA
4 28358402 NA
4 28358414 NA
4 28358515 NA
4 28422120 NA
4 28478680 50.6146146958653
4 28479526 50.6147917447418
4 28490733 50.6395935000145
4 28490989 50.6401600431884
4 28491004 50.6401932390774
4 28491024 50.6402375002629
4 28492129 50.6426829307596
4 28492161 50.6427537486563
4 28514740 50.6927224139816
4 28572023 50.8194930883174
4 28572723 50.8210422298085
4 28596016 50.8725910194548
4 28596061 50.872690607122
4 28601885 50.8855794643281
4 28601899 50.8856104471579
4 28614218 50.9128731243421
4 28614286 50.9130236123726
4 28614295 50.9130435299061
4 28614301 50.9130568082617
4 28614344 50.9131519698105
4 28654342 51.0016699146123
4 28654426 51.0018558115913
4 28654427 51.0018580246505
4 28654476 51.0019664645549
4 28669968 51.0362511788124
4 28669985 51.03628880082
4 28680042 51.0585455379287
4 28700089 51.1029107371747
4 28700090 51.102912950234
4 28700402 51.1036034247272
4 28805734 51.3367093840718
4 28813560 51.3540287859424
4 28813606 51.354130586669
4 28813611 51.3541416519653
4 28813615 51.3541505042024
4 28813628 51.354179273973
4 28922380 51.5948538960313
4 28926777 51.6045847176548
4 28926949 51.6049653638497
4 28927021 51.6051247041174
4 28931517 51.6150746186088
4 28974208 51.7095523320329
4 28974265 51.7096784764115
4 28992611 51.7502792618341
4 28992626 51.7503124577232
4 29026308 51.8248527201567
4 29038015 51.8507610050658
4 29038059 51.8508583796738
4 29063785 51.9077915425313
4 29075316 51.9333103290084
4 29075598 51.9339344117234
4 29075599 51.9339366247826
4 29142994 52.0830857544871
4 29143013 52.0831278026133
4 29143630 52.0844932601848
4 29169784 52.1423736124111
4 29241401 52.3008662783662
4 29241409 52.3008839828404
4 29241660 52.3014394607179
4 29326310 52.4887749281782
4 29326757 52.4897641656732
4 29339476 52.5179120665667
4 29339827 52.5186888503715
4 29339828 52.5186910634308
4 29347538 52.5357537504257
4 29394395 52.6394510687811
4 29411484 52.6929178993282
4 29480722 53.0439234581979
4 29496187 53.1223240614492
4 29496203 53.1224051742622
4 29517070 53.2281914909803
4 29517078 53.2282320473868
4 29517093 53.2283080906489
4 29522633 53.2563934021273
4 29522653 53.2564947931434
4 29537140 53.3299373757042
4 29568689 53.4898766341574
4 29568690 53.4898817037082
4 29568729 53.4900794161897
4 29569061 53.4917625070581
4 29661327 53.9595096819428
4 29690619 54.1080069642214
4 29690868 54.1092692823727
4 29709507 54.2037606398898
4 29720634 54.2601695317345
4 29720776 54.2608894079493
4 29736143 54.3387931952215
4 29736145 54.3388033343231
4 29755817 54.4385315378253
4 29799815 54.6563563180965
4 29810470 54.7064559677742
4 29810589 54.7070155039837
4 29810686 54.7074715965241
4 29810721 54.7076361659975
4 29810736 54.7077066957718
4 29810773 54.7078806692151
4 29811131 54.7095639798284
4 29811132 54.7095686818133
4 29844550 54.8666996149836
4 29844719 54.8674942504407
4 29857851 54.9292407168478
4 29858105 54.930435021026
4 29877348 55.0209153174829
4 29877353 55.0209388274076
4 29877354 55.0209435293926
4 29877360 55.0209717413023
4 29896288 55.1099709124989
4 29896627 55.1115648853981
4 29988631 55.5441663090441
4 29988929 55.5455675005601
4 30005841 55.6250874700908
4 30067489 55.9298650548797
4 30081051 56.0036578762013
4 30158831 56.4268702078923
4 30162825 56.4486021448012
4 30162849 56.4487327323039
4 30210790 56.709586710108
4 30210795 56.7096139158378
4 30216428 56.7402638909524
4 30231970 56.8248301812473
4 30271298 57.0388195690173
4 30271547 57.0401744143579
4 30308449 57.2409635820625
4 30308473 57.2410941695652
4 30322069 57.315071989849
4 30322220 57.3158936028868
4 30349354 57.4635336569895
4 30349355 57.4635390981354
4 30350022 57.4671683424815
4 30350272 57.4685286289681
4 30350279 57.4685667169897
4 30350280 57.4685721581356
4 30404991 57.7335821523561
4 30405170 57.7343603011534
4 30405175 57.7343820371534
4 30414371 57.7743588882167
4 30422964 57.811714377689
4 30423496 57.8140270880811
4 30461096 57.9774818075224
4 30461225 57.9780425963205
4 30467009 58.0031868010346
4 30470846 58.0198670073776
4 30473452 58.0311958105388
4 30475469 58.0399641129089
4 30532439 58.2876240960623
4 30532499 58.2878849280614
4 30564162 58.425530321191
4 30716929 59.2712693580602
4 30716999 59.2716742039359
4 30717006 59.2717146885235
4 30717018 59.2717840906736
4 30722229 59.3019219743672
4 30745259 59.4351162674899
4 30751415 59.4707195705061
4 30751433 59.4708236737313
4 30775377 59.6460244542784
4 30783168 59.7392630359024
4 30783374 59.7417283353267
4 30835908 60.3704275584091
4 30846343 60.495308138469
4 30851440 60.5306717942259
4 30853700 60.5411230119144
4 30892042 60.7184330068757
4 30898371 60.7477010408361
4 30898433 60.7479877556576
4 30904735 60.7771309299377
4 30932544 60.9057317762649
4 30942576 60.9521240841636
4 30962236 61.0430404291884
4 31010599 61.2666918632897
4 31019631 61.3084597385828
4 31019683 61.3087002090783
4 31037783 61.3748050752673
4 31037800 61.3748671480874
4 31038011 61.3756375813257
4 31038371 61.3769520645759
4 31038542 61.3775764441197
4 31038547 61.3775947008316
4 31038782 61.3784527662865
4 31038861 61.3787412223331
4 31038884 61.3788252032074
4 31038886 61.3788325058921
4 31038924 61.3789712569019
4 31043083 61.3941571897838
4 31043087 61.3941717951532
4 31059638 61.4546051625802
4 31059647 61.4546380246614
4 31066458 61.4795073174863
4 31066599 61.4800221567593
4 31066610 61.4800623215253
4 31066611 61.4800659728677
4 31066646 61.4801937698503
4 31135643 61.9229431502444
4 31228703 62.6638317863382
4 31228724 62.663998975908
4 31228781 62.6644527761686
4 31295959 63.270691802841
4 31310168 63.4040780604651
4 31310191 63.4042939717836
4 31415559 64.4600473869231
4 31477994 65.1069226699517
4 31477997 65.1069537522909
4 31488567 65.2164671941362
4 31488728 65.2181352796742
4 31488771 65.218580793203
4 31488786 65.2187362048991
4 31502076 65.3564309676356
4 31502141 65.3571044183186
4 31502399 65.3597774994914
4 31502468 65.3604923932934
4 31502566 65.3615077497079
4 31503477 65.3709464200504
4 31509724 65.4356702110824
4 31521878 65.5615951280349
4 31524995 65.5938896784826
4 31528572 65.6309501876103
4 31542061 65.7707067455149
4 31542320 65.7733901874674
4 31592805 66.2964541526103
4 31592808 66.2964852349496
4 31592883 66.29726229343
4 31593357 66.3021733030265
4 31597021 66.3401351999916
4 31597512 66.3452223428436
4 31598317 66.3535627705338
4 31625732 66.6376035470891
4 31625935 66.6397067853762
4 31625982 66.640193742024
4 31632669 66.7092278099885
4 31632674 66.7092623592933
4 31633002 66.7115287936856
4 31636881 66.7383321443187
4 31636895 66.738428882372
4 31636989 66.7390784093015
4 31637038 66.7394169924881
4 31637040 66.73943081221
4 31697773 67.3978018032243
4 31697807 67.3982712387942
4 31721348 67.7233001432322
4 31721365 67.7235348610172
4 31721367 67.7235624748742
4 31734739 67.9081887231281
4 31750936 68.1318195444689
4 31750947 68.1319714206827
4 31750970 68.1322889800388
4 31750993 68.1326065393949
4 31774088 68.4514775537101
4 31806405 68.8976760628951
4 31823114 69.1283760316413
4 31934030 70.6597853160662
4 31934404 70.6649491073351
4 31938720 70.7245398108547
4 31958216 70.9937196894037
4 31961092 71.0334284158454
4 31961545 71.0396829544678
4 31961549 71.0397381821819
4 31961630 71.0408565433926
4 31963965 71.0730957215015
4 31964286 71.0775277455585
4 31964293 71.0776243940581
4 31968132 71.1306291926707
4 31968147 71.1308362965986
4 31971620 71.1787877593705
4 31971685 71.1796852097247
4 31975826 71.2368597007521
4 31975861 71.2373429432506
4 31976079 71.2403528536693
4 31976117 71.2408775169533
4 32007951 71.6804072796601
4 32007956 71.6804763143027
4 32007962 71.6805591558739
4 32007965 71.6806005766594
4 32007967 71.6806281905165
4 32007972 71.6806972251591
4 32019154 71.8350862999404
4 32019226 71.8360803987943
4 32042310 72.1547995368958
4 32042340 72.1552137447515
4 32049187 72.2497497843712
4 32058511 72.3784855859506
4 32058941 72.3844225652169
4 32062255 72.4301787263531
4 32071116 72.5525219200248
4 32124905 73.2006919629758
4 32125231 73.2017338400482
4 32125270 73.2018584817839
4 32135567 73.2347670959402
4 32153980 73.2936139748816
4 32209418 73.4707906041519
4 32209608 73.4713978331205
4 32209618 73.4714297925399
4 32209626 73.4714553600754
4 32250248 73.6274893181704
4 32250263 73.6275566920469
4 32250308 73.6277588136762
4 32258438 73.6642754547048
4 32258449 73.6643248622141
4 32313953 73.9415620115895
4 32317487 73.9778668488737
4 32317567 73.9786886901252
4 32318039 73.983537553509
4 32343801 74.2471945000846
4 32379329 74.2471945310872
4 32379403 74.2471945311518
4 32379413 74.2471945311605
4 32379854 74.2471945315453
4 32395969 74.2471945456077
4 32426201 74.2471945719888
4 32426315 74.2471945720883
4 32426332 74.2471945721031
4 32426383 74.2471945721476
4 32469645 NA
4 32469646 NA
4 32470051 NA
4 32491822 NA
4 32491848 NA
4 32491862 NA
4 32491869 NA
4 32496915 NA
4 32496922 NA
4 32497001 NA
4 32497016 NA
4 32497065 NA
4 32497296 NA
4 32511174 NA
4 32511305 NA
4 32525619 NA
4 32525797 NA
4 32525969 NA
4 32536013 NA
4 32632357 NA
5 27980 NA
5 28260 NA
5 117846 NA
5 117923 NA
5 117924 NA
5 128060 NA
5 147843 NA
5 166863 NA
5 250355 NA
5 298179 NA
5 307617 NA
5 382707 NA
5 382991 NA
5 396876 NA
5 425195 NA
5 425197 NA
5 431454 NA
5 431462 NA
5 431479 NA
5 511250 NA
5 511529 NA
5 520881 NA
5 530714 NA
5 530719 NA
5 547696 NA
5 547726 NA
5 547847 NA
5 554154 NA
5 554161 NA
5 560167 NA
5 560169 NA
5 560211 NA
5 560296 NA
5 560344 NA
5 560524 NA
5 582284 NA
5 582286 NA
5 642306 NA
5 645588 NA
5 645651 NA
5 654267 NA
5 671707 NA
5 676742 NA
5 676783 NA
5 676811 NA
5 677220 NA
5 680976 NA
5 690171 NA
5 699845 NA
5 700017 NA
5 700033 NA
5 754609 NA
5 780129 NA
5 780524 NA
5 780634 NA
5 780687 NA
5 809373 NA
5 809451 NA
5 826369 NA
5 847626 NA
5 847820 NA
5 847865 NA
5 856777 NA
5 866957 NA
5 884349 NA
5 884389 NA
5 884420 NA
5 948326 NA
5 1010335 NA
5 1010413 NA
5 1010443 NA
5 1069809 NA
5 1072953 NA
5 1075956 NA
5 1076402 NA
5 1076863 NA
5 1091242 NA
5 1091250 NA
5 1099411 NA
5 1115139 NA
5 1117230 NA
5 1118480 NA
5 1167014 NA
5 1192118 NA
5 1192133 NA
5 1192181 NA
5 1285008 NA
5 1286564 NA
5 1286599 NA
5 1286677 NA
5 1286699 NA
5 1314036 NA
5 1326376 NA
5 1328878 NA
5 1329382 NA
5 1375808 NA
5 1375809 NA
5 1375814 NA
5 1375816 NA
5 1376022 NA
5 1517701 NA
5 1521484 NA
5 1538541 NA
5 1538921 NA
5 1538948 NA
5 1620038 NA
5 1620138 NA
5 1620140 NA
5 1628874 NA
5 1628946 NA
5 1628955 NA
5 1647326 NA
5 1650969 NA
5 1650997 NA
5 1651220 NA
5 1664609 NA
5 1694800 NA
5 1715792 NA
5 1715972 NA
5 1783323 NA
5 1807343 NA
5 1807346 NA
5 1807366 NA
5 1811080 NA
5 1811097 NA
5 1861856 NA
5 1862516 NA
5 1870905 NA
5 1978656 NA
5 1978682 NA
5 2008059 NA
5 2008393 NA
5 2011385 NA
5 2018467 NA
5 2018476 NA
5 2018500 NA
5 2037217 NA
5 2042136 NA
5 2130769 NA
5 2130823 NA
5 2130907 NA
5 2131044 NA
5 2131075 NA
5 2131078 NA
5 2141026 NA
5 2144079 NA
5 2163347 NA
5 2203171 NA
5 2245126 NA
5 2245163 NA
5 2245386 NA
5 2307733 NA
5 2322830 NA
5 2331654 NA
5 2331801 NA
5 2331815 NA
5 2331930 NA
5 2332514 NA
5 2332760 NA
5 2385263 NA
5 2410772 NA
5 2481165 NA
5 2504413 NA
5 2504439 NA
5 2504470 NA
5 2504756 NA
5 2504795 NA
5 2508980 NA
5 2514169 NA
5 2553098 NA
5 2582160 NA
5 2667838 NA
5 2667847 NA
5 2740963 NA
5 2741026 NA
5 2768482 NA
5 2770729 NA
5 2770760 NA
5 2771049 NA
5 2784823 NA
5 2860788 NA
5 2860904 NA
5 2887023 NA
5 2887049 NA
5 2921859 NA
5 3015626 NA
5 3015661 NA
5 3015687 NA
5 3015719 NA
5 3015898 NA
5 3019652 NA
5 3019888 NA
5 3053108 NA
5 3138452 NA
5 3142570 NA
5 3271248 NA
5 3271323 NA
5 3271423 NA
5 3290452 NA
5 3290458 NA
5 3364063 NA
5 3364366 NA
5 3364409 NA
5 3399047 NA
5 3408236 NA
5 3416108 NA
5 3416146 NA
5 3421855 NA
5 3467321 NA
5 3467640 NA
5 3467998 NA
5 3505904 NA
5 3596814 NA
5 3615715 NA
5 3615769 NA
5 3615938 NA
5 3620602 NA
5 3620611 NA
5 3620806 NA
5 3621183 NA
5 3622063 NA
5 3622069 NA
5 3622458 NA
5 3622488 NA
5 3625341 NA
5 3625351 NA
5 3625357 NA
5 3651058 NA
5 3652025 NA
5 3652114 NA
5 3652145 NA
5 3709329 NA
5 3714951 NA
5 3715202 NA
5 3715756 NA
5 3751003 NA
5 3751125 NA
5 3791200 NA
5 3794485 NA
5 3806901 NA
5 3807103 NA
5 3822443 NA
5 3844884 NA
5 3863495 NA
5 3863636 NA
5 3956315 NA
5 3956408 NA
5 3963955 NA
5 3968682 NA
5 3974561 NA
5 3983941 NA
5 3988709 NA
5 4028010 NA
5 4046361 NA
5 4056915 NA
5 4056918 NA
5 4058363 NA
5 4058419 NA
5 4058436 NA
5 4058449 NA
5 4058577 NA
5 4058617 NA
5 4058638 NA
5 4058648 NA
5 4060088 NA
5 4060097 NA
5 4060266 NA
5 4060291 NA
5 4062088 NA
5 4062365 NA
5 4151230 NA
5 4151240 NA
5 4151242 NA
5 4151648 NA
5 4157122 NA
5 4257904 NA
5 4296620 NA
5 4377699 NA
5 4377703 NA
5 4400872 NA
5 4410725 NA
5 4467549 NA
5 4467572 NA
5 4467588 NA
5 4467717 NA
5 4467823 NA
5 4500671 NA
5 4500797 NA
5 4510829 NA
5 4557944 NA
5 4599313 NA
5 4599314 NA
5 4618613 NA
5 4621714 NA
5 4680098 NA
5 4680421 NA
5 4697461 NA
5 4711186 NA
5 4711222 NA
5 4738293 NA
5 4762675 NA
5 4818983 NA
5 4838899 NA
5 4842516 NA
5 4930771 NA
5 4983727 NA
5 4983848 NA
5 4995825 NA
5 5013176 NA
5 5067260 NA
5 5101113 NA
5 5101121 NA
5 5102073 NA
5 5102129 NA
5 5107319 NA
5 5117872 NA
5 5133359 NA
5 5201790 NA
5 5265630 NA
5 5278715 NA
5 5283364 NA
5 5283366 NA
5 5310221 NA
5 5358045 NA
5 5358058 NA
5 5413358 NA
5 5438365 NA
5 5443192 NA
5 5444777 NA
5 5452320 NA
5 5463314 NA
5 5499750 NA
5 5520342 NA
5 5520367 NA
5 5520376 NA
5 5520383 NA
5 5566353 NA
5 5566357 NA
5 5567807 NA
5 5584894 NA
5 5584897 NA
5 5585028 NA
5 5600705 NA
5 5600891 NA
5 5679847 NA
5 5691508 NA
5 5692597 NA
5 5731173 NA
5 5760871 NA
5 5760885 NA
5 5761341 NA
5 5762325 NA
5 5762346 NA
5 5762844 NA
5 5762900 NA
5 5763644 NA
5 5947452 NA
5 5947548 NA
5 5947554 NA
5 5947629 NA
5 5988340 NA
5 6016475 NA
5 6016714 NA
5 6016932 NA
5 6016941 NA
5 6017187 NA
5 6017198 NA
5 6017208 NA
5 6017350 NA
5 6017352 NA
5 6017360 NA
5 6044039 NA
5 6044049 NA
5 6071378 NA
5 6083968 NA
